# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR3084371_sorted.bam" "SRR3084369_sorted.bam" "SRR3084378_sorted.bam" "SRR3084370_sorted.bam" "SRR3084368_sorted.bam" "SRR3084374_sorted.bam" "SRR3084376_sorted.bam" "SRR3084367_sorted.bam" "SRR3084375_sorted.bam" "SRR3084372_sorted.bam" "SRR3084373_sorted.bam" "SRR3084377_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR3084371_sorted.bam	SRR3084369_sorted.bam	SRR3084378_sorted.bam	SRR3084370_sorted.bam	SRR3084368_sorted.bam	SRR3084374_sorted.bam	SRR3084376_sorted.bam	SRR3084367_sorted.bam	SRR3084375_sorted.bam	SRR3084372_sorted.bam	SRR3084373_sorted.bam	SRR3084377_sorted.bam
gene-Y880_01288	CP020659.1	1295108	1295920	+	813	0	0	284	0	0	2319	150	0	2119	0	1694	9
gene-Y880_01289	CP020659.1	1295990	1297648	+	1659	0	0	538	0	0	2140	249	0	2440	0	1492	7
gene-Y880_01291	CP020659.1	1297648	1298484	+	837	0	0	293	0	0	1235	153	0	1542	0	892	5
gene-Y880_01290	CP020659.1	1298452	1299231	-	780	0	0	151	0	0	703	81	0	907	0	466	2
gene-Y880_01293	CP020659.1	1299332	1299976	+	645	0	0	113	0	0	261	33	0	334	0	185	0
gene-Y880_01292	CP020659.1	1299973	1300878	-	906	0	0	103	0	0	213	32	0	318	0	189	1
gene-Y880_01294	CP020659.1	1301010	1301771	+	762	0	0	43	0	0	34	20	0	34	0	27	3
gene-Y880_01295	CP020659.1	1301932	1302699	-	768	0	0	56	1	0	126	35	0	123	0	71	2
gene-Y880_01296	CP020659.1	1302724	1303794	-	1071	0	0	83	0	0	90	28	0	118	0	62	0
gene-Y880_01297	CP020659.1	1304052	1304366	-	315	0	0	529	0	0	6091	225	0	4454	0	3333	12
gene-Y880_01298	CP020659.1	1304427	1305137	-	711	0	0	97	0	0	774	49	0	1075	0	659	0
gene-Y880_01299	CP020659.1	1305371	1306396	+	1026	0	0	102	0	0	329	77	0	455	0	208	3
gene-Y880_01301	CP020659.1	1306455	1307447	+	993	0	0	162	0	0	631	71	0	864	0	516	2
gene-Y880_01300	CP020659.1	1307434	1308309	-	876	0	0	78	0	0	392	47	0	425	0	330	3
gene-Y880_01302	CP020659.1	1308404	1308832	-	429	0	0	18	0	0	21	3	0	26	0	31	0
gene-Y880_01303	CP020659.1	1308964	1309545	+	582	0	0	21	0	0	66	13	0	71	0	48	0
gene-Y880_01304	CP020659.1	1309610	1310107	-	498	0	0	31	0	0	105	15	0	132	0	74	0
gene-Y880_01305	CP020659.1	1310091	1311749	-	1659	0	0	96	0	0	544	75	0	443	0	413	4
gene-Y880_01306	CP020659.1	1311771	1311962	+	192	0	0	10	0	0	21	4	0	47	0	36	0
gene-Y880_01307	CP020659.1	1312019	1312135	+	117	0	0	8	0	0	28	6	0	25	0	15	0
gene-Y880_01308	CP020659.1	1312160	1312387	-	228	0	0	18	0	0	26	15	0	32	0	22	0
gene-Y880_01309	CP020659.1	1312452	1313492	-	1041	0	0	81	0	0	371	55	0	425	0	245	3
gene-Y880_01310	CP020659.1	1313590	1313892	+	303	0	0	26	0	0	194	17	0	156	0	137	0
gene-Y880_01311	CP020659.1	1313918	1314403	+	486	0	0	58	0	0	272	35	0	261	0	159	0
gene-Y880_01312	CP020659.1	1314460	1314822	-	363	0	0	47	0	0	218	26	0	174	1	112	0
gene-Y880_01313	CP020659.1	1314837	1318541	-	3705	0	0	328	0	0	2121	231	0	1985	0	1403	10
gene-Y880_01314	CP020659.1	1318816	1319280	-	465	0	0	13	0	0	15	6	0	26	0	17	0
gene-Y880_01315	CP020659.1	1319322	1319840	-	519	0	0	7	0	0	15	3	0	24	0	16	0
gene-Y880_01316	CP020659.1	1320202	1322490	+	2289	0	0	223	0	0	1641	130	0	1603	0	1183	5
gene-Y880_01317	CP020659.1	1322613	1323197	+	585	0	0	183	0	0	1241	126	0	996	0	694	9
gene-Y880_01318	CP020659.1	1323255	1324424	-	1170	0	0	58	0	0	72	23	0	112	0	36	1
gene-Y880_01319	CP020659.1	1324429	1324671	-	243	0	0	18	0	0	3	0	0	5	0	0	0
gene-Y880_01320	CP020659.1	1324694	1325248	-	555	0	0	34	0	0	16	6	0	36	0	15	0
gene-Y880_01321	CP020659.1	1325249	1325854	+	606	0	0	28	0	0	62	20	0	74	0	32	0
gene-Y880_01322	CP020659.1	1325948	1327153	+	1206	0	0	92	0	0	58	30	0	79	0	47	3
gene-Y880_01323	CP020659.1	1327202	1327447	-	246	0	0	181	0	0	818	84	0	857	0	648	3
gene-Y880_01325	CP020659.1	1327762	1328625	+	864	0	0	72	0	0	318	38	0	469	0	241	0
gene-Y880_01324	CP020659.1	1328613	1329770	-	1158	0	0	45	0	0	150	29	0	174	0	85	1
gene-Y880_01326	CP020659.1	1329862	1330083	-	222	0	0	12	0	0	6	6	0	11	0	5	0
gene-Y880_01327	CP020659.1	1330086	1331528	-	1443	0	0	35	0	0	56	41	0	69	0	35	0
gene-Y880_01328	CP020659.1	1331875	1332798	-	924	0	0	57	0	0	169	28	0	139	0	104	3
gene-Y880_01329	CP020659.1	1332914	1333741	-	828	0	0	26	0	0	54	7	0	94	0	45	1
gene-Y880_01330	CP020659.1	1333750	1334637	-	888	0	0	23	0	0	35	11	0	37	0	28	0
gene-Y880_01331	CP020659.1	1334723	1335550	+	828	0	0	23	0	0	68	9	0	74	0	51	0
gene-Y880_01332	CP020659.1	1335572	1336657	-	1086	0	0	43	0	0	132	15	0	164	0	64	0
gene-Y880_01333	CP020659.1	1336659	1337339	-	681	0	0	30	0	0	200	18	0	231	0	149	0
gene-Y880_01334	CP020659.1	1337358	1338113	-	756	0	0	34	0	0	217	12	0	203	0	158	0
gene-Y880_01335	CP020659.1	1338228	1338878	-	651	0	0	7	0	0	10	4	0	22	0	9	0
gene-Y880_01336	CP020659.1	1338952	1339083	-	132	0	0	3	0	0	3	4	0	2	0	7	0
gene-Y880_01337	CP020659.1	1339042	1340691	+	1650	0	0	34	0	0	95	10	0	145	0	83	0
gene-Y880_01338	CP020659.1	1340684	1342960	+	2277	0	0	44	0	0	242	29	0	347	0	193	1
gene-Y880_01339	CP020659.1	1343050	1343259	+	210	0	0	24	0	0	84	16	0	133	0	83	1
gene-Y880_01340	CP020659.1	1343437	1343926	+	490	0	0	15	0	0	20	9	0	56	0	9	0
gene-Y880_01342	CP020659.1	1343913	1346243	+	2331	0	0	227	0	0	372	81	0	666	0	322	1
gene-Y880_01343	CP020659.1	1346432	1346650	+	219	0	0	125	0	0	130	64	0	184	0	123	0
gene-Y880_01344	CP020659.1	1346933	1347358	+	426	0	0	7	0	0	14	0	0	29	0	10	0
gene-Y880_01345	CP020659.1	1347640	1348896	+	1257	0	0	14	0	0	35	5	0	64	0	34	0
gene-Y880_01346	CP020659.1	1348984	1349781	-	798	0	0	14	0	0	81	5	0	89	0	74	2
gene-Y880_01347	CP020659.1	1349842	1350864	-	1023	0	0	7	0	0	6	4	0	5	0	11	0
gene-Y880_01348	CP020659.1	1351365	1355247	+	3883	0	0	178	0	0	346	56	0	604	0	333	3
gene-Y880_01351	CP020659.1	1355247	1356524	+	1278	0	0	28	0	0	74	17	0	85	0	55	0
gene-Y880_01352	CP020659.1	1356544	1358685	+	2142	0	0	21	0	0	14	6	0	38	0	17	0
gene-Y880_01353	CP020659.1	1358675	1359862	+	1188	0	0	8	0	0	15	2	0	27	0	11	0
gene-Y880_01354	CP020659.1	1359970	1360548	-	579	0	0	3	0	0	22	5	0	24	0	21	0
gene-Y880_01355	CP020659.1	1360637	1361191	-	555	0	0	11	0	0	6	7	0	22	0	17	0
gene-Y880_01356	CP020659.1	1361349	1363544	-	2196	0	0	26	1	0	41	8	0	68	0	30	0
gene-Y880_01357	CP020659.1	1363549	1364010	-	462	0	0	4	0	0	9	2	0	8	0	3	0
gene-Y880_01358	CP020659.1	1364359	1364664	+	306	0	0	14	0	0	28	10	0	21	0	15	0
gene-Y880_01360	CP020659.1	1364677	1365075	+	399	0	0	13	0	0	32	5	0	32	0	44	0
gene-Y880_01361	CP020659.1	1365072	1365634	-	563	0	0	38	0	0	101	18	0	165	0	115	0
gene-Y880_01362	CP020659.1	1365690	1366223	+	534	0	0	35	0	0	54	8	0	152	0	43	1
gene-Y880_01363	CP020659.1	1366289	1368655	+	2367	0	0	79	0	0	280	28	0	410	0	207	1
gene-Y880_01364	CP020659.1	1368659	1369327	-	669	0	0	20	0	0	79	5	0	83	0	57	0
gene-Y880_01365	CP020659.1	1369311	1370720	-	1410	0	0	11	0	0	55	7	0	56	0	46	0
gene-Y880_01366	CP020659.1	1371094	1371381	-	288	0	0	20	0	0	160	12	0	155	0	107	0
gene-Y880_01367	CP020659.1	1371562	1371933	+	372	0	0	21	0	0	46	3	0	62	0	42	0
gene-Y880_01368	CP020659.1	1371947	1372570	-	624	0	0	32	0	0	106	15	0	136	0	67	0
gene-Y880_01369	CP020659.1	1372659	1373048	-	390	0	0	6	0	0	3	0	0	16	0	1	0
gene-Y880_01370	CP020659.1	1373045	1373782	-	738	0	0	11	0	0	10	9	0	19	0	7	0
gene-Y880_01371	CP020659.1	1373779	1376208	-	2430	0	0	37	0	0	35	17	0	63	0	37	1
gene-Y880_01372	CP020659.1	1376234	1376857	-	624	0	0	10	0	0	1	5	0	9	0	6	0
gene-Y880_01373	CP020659.1	1376874	1378148	-	1275	0	0	7	0	0	12	8	0	5	0	6	0
gene-Y880_01374	CP020659.1	1378167	1379336	-	1170	0	0	4	0	0	5	5	0	18	0	4	0
gene-Y880_01375	CP020659.1	1379342	1380109	-	768	0	0	3	0	0	14	4	0	16	0	9	0
gene-Y880_01376	CP020659.1	1380871	1381584	+	714	0	0	16	0	0	48	5	0	51	0	44	0
gene-Y880_01377	CP020659.1	1382066	1382554	+	489	0	0	3	0	0	1	3	0	7	0	2	0
gene-Y880_01378	CP020659.1	1382584	1382700	+	117	0	0	0	0	0	0	0	0	0	0	1	0
gene-Y880_01379	CP020659.1	1382721	1383938	+	1218	0	0	19	0	0	9	2	0	32	0	6	0
gene-Y880_01380	CP020659.1	1383935	1384558	+	624	0	0	10	0	0	1	5	0	6	0	3	0
gene-Y880_01381	CP020659.1	1384555	1386438	+	1884	0	0	34	0	0	42	10	1	62	0	51	0
gene-Y880_01382	CP020659.1	1386452	1387288	+	837	0	0	12	0	0	18	4	0	17	0	12	0
gene-Y880_01383	CP020659.1	1387314	1387958	+	645	0	0	11	0	0	13	5	0	11	0	9	1
gene-Y880_01384	CP020659.1	1388373	1388909	-	537	0	0	7	0	0	21	4	0	27	0	28	0
gene-Y880_01385	CP020659.1	1388951	1390591	-	1641	0	0	7	0	0	13	7	0	22	0	9	0
gene-Y880_01386	CP020659.1	1390588	1391130	-	543	0	0	3	0	0	0	0	0	5	0	1	0
gene-Y880_01387	CP020659.1	1391250	1391438	-	189	0	0	0	0	0	2	1	0	1	0	1	0
gene-Y880_01388	CP020659.1	1391435	1392586	-	1152	0	0	3	0	0	16	4	0	19	0	10	0
gene-Y880_01389	CP020659.1	1392627	1394942	-	2316	0	0	19	0	0	17	2	0	69	0	20	0
gene-Y880_01390	CP020659.1	1394947	1395117	-	171	0	0	1	0	0	3	0	0	11	0	8	0
gene-Y880_01391	CP020659.1	1395114	1395620	-	507	0	0	5	0	0	15	5	0	33	0	17	0
gene-Y880_01392	CP020659.1	1395712	1396392	-	681	0	0	16	0	0	147	29	0	131	0	78	0
gene-Y880_n103	CP020659.1	1396450	1396950	+	501	0	0	111	0	0	681	135	0	751	0	515	8
gene-Y880_01393	CP020659.1	1396499	1396690	-	192	0	0	58	0	0	540	101	0	578	0	413	8
gene-Y880_01394	CP020659.1	1396858	1398405	-	1548	0	0	57	0	0	166	62	0	184	0	120	3
gene-Y880_01395	CP020659.1	1398469	1399701	-	1233	0	0	16	0	0	14	12	0	10	0	5	1
gene-Y880_01396	CP020659.1	1399746	1400093	-	348	0	0	0	0	0	3	10	0	2	0	0	0
gene-Y880_01397	CP020659.1	1400106	1401464	-	1359	0	0	8	0	0	17	8	0	30	0	16	0
gene-Y880_01398	CP020659.1	1401700	1402398	-	699	0	0	26	0	0	39	8	0	27	0	13	0
gene-Y880_01399	CP020659.1	1402395	1402541	-	147	0	0	9	0	0	39	6	0	2	0	2	0
gene-Y880_01400	CP020659.1	1402585	1404294	-	1710	0	0	39	0	0	61	13	0	6	0	14	0
gene-Y880_01401	CP020659.1	1404640	1404762	+	123	0	0	1	0	0	1	0	0	0	0	1	0
gene-Y880_01402	CP020659.1	1404770	1405579	-	810	0	0	2	0	0	7	6	0	13	0	2	0
gene-Y880_01403	CP020659.1	1405801	1407708	+	1908	0	0	4	0	0	9	4	0	10	0	8	0
gene-Y880_01404	CP020659.1	1407708	1411466	+	3759	0	0	10	0	0	21	4	0	51	0	15	0
gene-Y880_01405	CP020659.1	1411507	1411983	+	477	0	0	1	0	0	2	2	0	0	0	3	0
gene-Y880_01406	CP020659.1	1411983	1412309	+	327	0	0	2	0	0	6	1	0	0	0	2	0
gene-Y880_01407	CP020659.1	1412390	1414660	+	2271	0	0	125	0	0	838	80	0	884	0	648	4
gene-Y880_01408	CP020659.1	1414793	1417093	+	2301	0	0	63	0	0	160	41	1	224	0	133	1
gene-Y880_01409	CP020659.1	1417155	1417724	-	570	0	0	12	0	0	30	7	0	26	0	27	0
gene-Y880_01410	CP020659.1	1417771	1418067	-	297	0	0	11	0	0	26	4	0	41	0	25	0
gene-Y880_01411	CP020659.1	1418183	1418305	+	123	0	0	0	0	0	0	0	0	0	0	1	0
gene-Y880_01412	CP020659.1	1418438	1419733	+	1296	0	0	12	0	0	12	14	0	31	0	15	0
gene-Y880_01413	CP020659.1	1419903	1420415	+	513	0	0	5	0	0	12	2	0	39	0	20	0
gene-Y880_01414	CP020659.1	1420412	1421401	+	990	0	0	14	0	0	15	4	0	34	0	18	0
gene-Y880_01415	CP020659.1	1421398	1423605	+	2208	0	0	27	0	0	68	11	0	115	0	70	0
gene-Y880_01416	CP020659.1	1424099	1424479	+	381	0	0	15	0	0	113	14	0	96	0	82	1
gene-Y880_01417	CP020659.1	1425186	1426814	-	1629	0	0	185	0	0	1849	86	0	1400	0	1379	9
gene-Y880_01418	CP020659.1	1426807	1426938	-	132	0	0	16	0	0	199	8	0	143	0	172	1
gene-Y880_01419	CP020659.1	1427012	1427791	-	780	0	0	56	0	0	1161	30	0	946	0	992	1
gene-Y880_01420	CP020659.1	1428224	1429363	-	1140	0	0	10	0	0	55	10	0	70	0	59	1
gene-Y880_01421	CP020659.1	1429542	1431437	-	1896	0	0	22	0	0	159	18	0	168	0	133	0
gene-Y880_01422	CP020659.1	1431748	1431882	-	135	0	0	6	0	0	4	1	0	6	0	5	0
gene-Y880_01423	CP020659.1	1432040	1433137	-	1098	0	0	22	0	0	88	5	0	104	0	56	1
gene-Y880_01424	CP020659.1	1433328	1434815	+	1488	0	0	35	0	0	70	24	0	85	0	61	1
gene-Y880_01425	CP020659.1	1434951	1436279	+	1329	0	0	40	0	0	258	19	0	285	0	168	1
gene-Y880_n055	CP020659.1	1436200	1436400	-	201	0	0	32	0	0	286	9	0	255	0	225	1
gene-Y880_01426	CP020659.1	1436498	1437457	+	960	0	0	342	0	0	2398	220	0	2383	0	1721	6
gene-Y880_01427	CP020659.1	1437479	1438988	+	1510	0	0	186	0	0	733	73	0	1165	0	530	3
gene-Y880_01429	CP020659.1	1439012	1440010	+	999	0	0	92	0	0	323	71	0	400	0	250	1
gene-Y880_01430	CP020659.1	1440023	1441027	+	1005	0	0	199	0	0	894	88	0	1268	0	538	3
gene-Y880_01431	CP020659.1	1441081	1442007	+	927	0	0	165	0	0	604	64	0	889	0	365	2
gene-Y880_01432	CP020659.1	1442141	1443406	-	1266	0	0	70	0	0	264	58	0	187	0	140	5
gene-Y880_01433	CP020659.1	1443467	1443697	-	231	0	0	1	0	0	5	3	0	12	0	4	0
gene-Y880_01434	CP020659.1	1443706	1444203	-	498	0	0	9	0	0	7	3	0	16	0	7	0
gene-Y880_01435	CP020659.1	1444235	1444915	-	681	0	0	17	0	0	18	15	0	28	0	17	1
gene-Y880_01436	CP020659.1	1444971	1445978	-	1008	0	0	21	0	0	13	9	0	23	0	12	0
gene-Y880_01437	CP020659.1	1446035	1446604	-	570	0	0	5	0	0	6	1	0	11	0	3	0
gene-Y880_01438	CP020659.1	1446601	1447089	-	489	0	0	7	0	0	6	4	0	8	0	8	0
gene-Y880_01439	CP020659.1	1447392	1447919	-	528	0	0	16	0	0	78	2	0	87	0	40	1
gene-Y880_01440	CP020659.1	1447916	1448491	-	576	0	0	46	0	0	313	31	0	355	0	251	2
gene-Y880_01441	CP020659.1	1448478	1448735	-	258	0	0	7	0	0	9	3	0	34	0	5	0
gene-Y880_01442	CP020659.1	1448775	1449608	+	834	0	0	47	0	0	253	51	0	267	0	134	0
gene-Y880_01443	CP020659.1	1449733	1450409	+	677	0	0	25	0	0	65	12	0	105	0	39	0
gene-Y880_01445	CP020659.1	1450420	1451355	-	936	0	0	34	0	0	61	15	0	63	0	45	1
gene-Y880_01446	CP020659.1	1451505	1452113	+	609	0	0	12	0	0	19	11	0	27	0	16	0
gene-Y880_01447	CP020659.1	1452220	1452486	+	267	0	0	11	0	0	128	2	0	113	0	90	0
gene-Y880_01448	CP020659.1	1452572	1454137	-	1566	0	0	142	0	0	1005	101	0	695	0	531	5
gene-Y880_01449	CP020659.1	1454136	1454321	+	186	0	0	15	0	0	93	8	0	52	0	42	1
gene-Y880_01450	CP020659.1	1454465	1454800	+	336	0	0	20	0	0	134	11	0	120	0	89	0
gene-Y880_01451	CP020659.1	1455083	1455454	+	372	0	0	29	0	0	220	15	0	263	0	128	0
gene-Y880_01452	CP020659.1	1455475	1455975	-	501	0	0	29	0	0	132	14	0	180	0	96	2
gene-Y880_01453	CP020659.1	1456160	1456393	+	234	0	0	4	0	0	21	2	0	48	0	18	0
gene-Y880_01454	CP020659.1	1456485	1456832	+	348	0	0	70	0	0	254	14	0	547	0	176	1
gene-Y880_01455	CP020659.1	1456899	1457138	-	240	0	0	15	0	0	65	7	0	52	0	53	0
gene-Y880_01456	CP020659.1	1457209	1457322	-	114	0	0	4	0	0	23	1	0	24	0	19	0
gene-Y880_01457	CP020659.1	1457405	1458709	-	1305	0	0	27	0	0	178	11	0	198	0	130	0
gene-Y880_01458	CP020659.1	1459020	1459133	+	114	0	0	1	0	0	10	1	0	3	0	1	0
gene-Y880_01459	CP020659.1	1459245	1460948	+	1704	0	0	12	0	0	23	8	0	34	0	20	0
gene-Y880_01460	CP020659.1	1461067	1462274	+	1208	0	0	21	0	0	52	8	0	131	0	29	0
gene-Y880_01462	CP020659.1	1462606	1463805	+	1200	0	0	1	0	0	10	2	0	9	0	6	0
gene-Y880_01463	CP020659.1	1463908	1465071	+	1164	0	0	4	0	0	15	3	0	16	0	13	0
gene-Y880_01464	CP020659.1	1465058	1467646	+	2589	0	0	9	0	0	33	8	0	50	0	35	0
gene-Y880_01465	CP020659.1	1467715	1467879	-	165	0	0	6	0	0	0	3	0	2	0	0	0
gene-Y880_01466	CP020659.1	1467889	1468554	-	666	0	0	16	0	0	9	4	0	10	0	4	0
gene-Y880_01467	CP020659.1	1469070	1469210	+	141	0	0	6	0	0	3	2	0	2	0	3	0
gene-Y880_01468	CP020659.1	1469219	1469869	+	651	0	0	2	0	0	3	1	0	4	0	4	0
gene-Y880_01469	CP020659.1	1469882	1470559	+	678	0	0	5	0	0	4	3	0	10	0	0	0
gene-Y880_01470	CP020659.1	1470945	1470958	+	14	0	0	0	0	0	0	0	0	0	0	0	0
gene-Y880_01472	CP020659.1	1471185	1473056	-	1872	0	0	25	0	0	31	8	0	45	0	24	1
gene-Y880_01473	CP020659.1	1473366	1473806	+	441	0	0	2	0	0	4	1	0	3	0	4	0
gene-Y880_01474	CP020659.1	1474284	1474409	+	126	0	0	5	0	0	12	2	0	14	0	12	0
gene-Y880_01475	CP020659.1	1474462	1475376	+	915	0	0	5	0	0	7	3	0	13	0	6	0
gene-Y880_01476	CP020659.1	1475401	1476138	+	738	0	0	5	0	0	15	2	0	23	0	14	1
gene-Y880_01477	CP020659.1	1476135	1476413	+	279	0	0	3	0	0	16	0	0	18	0	8	0
gene-Y880_01478	CP020659.1	1476418	1477530	+	1113	0	0	10	0	0	41	5	0	82	0	57	0
gene-Y880_01479	CP020659.1	1477535	1479160	+	1626	0	0	18	0	0	30	2	0	54	0	20	0
gene-Y880_01480	CP020659.1	1479195	1479392	+	198	0	0	9	0	0	17	8	0	18	0	15	0
gene-Y880_01481	CP020659.1	1479478	1480641	+	1164	0	0	17	0	0	119	15	0	121	0	72	2
gene-Y880_01482	CP020659.1	1480625	1482319	+	1695	0	0	19	0	0	86	12	0	189	0	70	0
gene-Y880_01483	CP020659.1	1482352	1483496	-	1145	0	0	30	0	0	138	11	0	200	0	120	0
gene-Y880_01485	CP020659.1	1483621	1484184	-	564	0	0	17	0	0	125	10	0	111	0	76	0
gene-Y880_01486	CP020659.1	1484181	1484537	-	357	0	0	15	0	0	110	13	0	109	0	61	0
gene-Y880_01487	CP020659.1	1484556	1484834	-	279	0	0	17	0	0	98	14	0	91	0	58	0
gene-Y880_01488	CP020659.1	1484892	1486847	-	1956	0	0	50	0	0	89	22	0	136	0	75	0
gene-Y880_01489	CP020659.1	1486915	1487835	-	921	0	0	12	0	0	51	10	0	52	0	26	1
gene-Y880_01490	CP020659.1	1487967	1488665	+	699	0	0	7	0	0	27	5	0	30	1	29	0
gene-Y880_01491	CP020659.1	1488700	1489356	+	657	0	0	2	0	0	7	1	0	8	0	1	0
gene-Y880_01492	CP020659.1	1489506	1490687	+	1182	0	0	45	0	0	64	11	0	83	0	39	0
gene-Y880_01493	CP020659.1	1490920	1492344	+	1425	0	0	9	0	0	17	5	0	21	0	16	0
gene-Y880_01494	CP020659.1	1492545	1493315	-	771	0	0	6	0	0	46	3	1	51	0	32	0
gene-Y880_01495	CP020659.1	1493352	1494743	-	1392	0	0	6	0	0	16	0	0	20	0	17	0
gene-Y880_01496	CP020659.1	1495005	1496450	-	1446	0	0	22	0	0	122	11	0	120	0	90	2
gene-Y880_01497	CP020659.1	1496519	1497871	-	1353	0	0	11	0	0	17	3	0	19	0	10	0
gene-Y880_01498	CP020659.1	1497956	1498594	-	639	0	0	13	0	0	20	3	0	27	0	13	0
gene-Y880_01499	CP020659.1	1498591	1499889	-	1299	0	0	12	0	0	7	1	0	24	0	6	0
gene-Y880_01500	CP020659.1	1499894	1501192	-	1299	0	0	42	0	0	16	9	0	28	0	16	0
gene-Y880_01501	CP020659.1	1501353	1502156	+	804	0	0	37	0	0	101	12	0	193	0	94	0
gene-Y880_01502	CP020659.1	1502224	1503126	-	903	0	0	65	0	0	207	27	0	304	0	145	1
gene-Y880_01503	CP020659.1	1503147	1504964	-	1818	0	1	41	0	0	69	15	0	135	0	55	0
gene-Y880_01504	CP020659.1	1504967	1505134	-	168	0	0	4	0	0	2	3	0	4	0	0	0
gene-Y880_01505	CP020659.1	1505131	1505928	-	798	0	0	14	0	0	8	4	0	12	0	3	0
gene-Y880_01506	CP020659.1	1505942	1507549	-	1608	0	0	43	0	0	60	12	0	79	0	36	1
gene-Y880_01507	CP020659.1	1507672	1508835	-	1164	0	0	62	0	0	61	17	0	75	0	48	1
gene-Y880_01508	CP020659.1	1508884	1509288	-	405	0	0	51	0	0	54	25	0	59	0	50	2
gene-Y880_01509	CP020659.1	1509481	1510410	+	930	0	0	24	0	0	55	15	0	56	0	40	1
gene-Y880_01510	CP020659.1	1510433	1510651	-	219	0	0	7	0	0	15	1	0	16	0	10	1
gene-Y880_01511	CP020659.1	1510651	1513788	-	3138	0	1	153	1	0	290	52	0	496	0	279	2
gene-Y880_01512	CP020659.1	1513804	1514994	-	1191	0	0	29	0	0	92	6	0	241	0	119	1
gene-Y880_01513	CP020659.1	1515159	1515791	+	633	0	0	64	0	0	1424	39	0	1714	0	1295	0
gene-Y880_01514	CP020659.1	1515797	1516021	-	225	0	0	5	0	0	26	1	0	76	0	16	0
gene-Y880_01515	CP020659.1	1516175	1517536	+	1362	0	0	13	0	0	122	5	0	137	0	81	2
gene-Y880_01516	CP020659.1	1517584	1518423	+	840	0	0	195	0	0	3012	140	0	2640	0	1988	9
gene-Y880_01517	CP020659.1	1518603	1519025	-	423	0	0	21	0	0	96	7	0	158	0	61	0
gene-Y880_01518	CP020659.1	1519170	1520525	+	1356	0	0	224	0	0	1062	116	0	886	0	604	2
gene-Y880_01519	CP020659.1	1520580	1521581	-	1002	0	0	33	0	0	161	14	0	125	0	73	1
gene-Y880_01520	CP020659.1	1521735	1522127	-	393	0	0	4	0	0	6	2	0	8	0	4	0
gene-Y880_01521	CP020659.1	1522260	1522733	+	474	0	0	5	0	0	17	5	0	14	0	19	1
gene-Y880_01522	CP020659.1	1522757	1523056	+	300	0	0	11	0	0	24	4	0	23	0	18	1
gene-Y880_01523	CP020659.1	1523131	1523388	-	258	0	0	9	0	0	19	2	0	34	0	22	0
gene-Y880_01524	CP020659.1	1523385	1523639	-	255	0	0	4	0	0	10	2	0	9	0	9	0
gene-Y880_01525	CP020659.1	1523636	1523803	-	168	0	0	12	0	0	28	4	0	41	0	16	0
gene-Y880_01526	CP020659.1	1523819	1525243	+	1425	0	0	93	0	0	233	41	0	290	0	199	1
gene-Y880_01527	CP020659.1	1525378	1526286	+	909	0	0	28	0	0	66	12	0	160	0	55	0
gene-Y880_01528	CP020659.1	1526286	1526960	+	675	0	0	10	0	0	17	5	0	42	0	18	0
gene-Y880_01529	CP020659.1	1526968	1528626	-	1659	0	0	20	0	0	26	5	0	43	0	19	2
gene-Y880_01530	CP020659.1	1529918	1530070	-	153	0	0	0	0	0	0	0	0	1	0	0	0
gene-Y880_01531	CP020659.1	1530132	1531484	+	1353	0	0	16	0	0	136	20	0	170	0	116	1
gene-Y880_01532	CP020659.1	1531609	1531923	-	315	0	0	7	0	0	66	4	0	43	0	26	0
gene-Y880_01533	CP020659.1	1531908	1532666	-	759	0	0	16	0	0	39	8	0	37	0	18	0
gene-Y880_01534	CP020659.1	1533172	1533549	+	378	0	0	14	0	0	82	7	0	73	0	55	0
gene-Y880_01535	CP020659.1	1533552	1533875	+	324	0	0	17	0	0	61	10	0	45	0	25	0
gene-Y880_01536	CP020659.1	1534032	1535402	+	1371	0	0	18	0	0	74	8	0	99	0	64	0
gene-Y880_01537	CP020659.1	1535779	1535919	-	141	0	0	17	0	0	308	20	0	247	0	203	0
gene-Y880_01538	CP020659.1	1535890	1537119	+	1230	0	0	81	1	0	712	96	0	460	0	350	3
gene-Y880_01539	CP020659.1	1537315	1538142	+	828	0	0	33	0	0	201	32	0	280	0	148	0
gene-Y880_01540	CP020659.1	1538302	1540176	-	1875	0	0	198	0	0	453	136	0	779	0	458	1
gene-Y880_01541	CP020659.1	1540351	1540611	-	261	0	0	14	0	0	27	4	0	39	0	29	1
gene-Y880_01542	CP020659.1	1540670	1542025	-	1356	0	0	12	0	0	13	5	0	15	0	12	2
gene-Y880_01543	CP020659.1	1542113	1543000	-	888	0	0	10	0	0	41	3	0	49	0	27	0
gene-Y880_01544	CP020659.1	1543118	1543264	+	147	0	0	3	0	0	6	1	0	8	0	12	0
gene-Y880_01545	CP020659.1	1543608	1543904	+	297	0	0	9	0	0	9	2	0	21	0	13	0
gene-Y880_01546	CP020659.1	1543962	1545956	-	1995	0	0	32	0	0	102	17	0	160	0	86	0
gene-Y880_01547	CP020659.1	1546284	1546790	+	507	0	0	3	0	0	4	1	0	7	0	3	0
