Geneid	-1_R1	-1_R2	-1_R3	0_R1	0_R2	0_R3	2_R1	2_R2	2_R3	5_R1	5_R2	5_R3	10_R1	10_R2	10_R3	20_R1	20_R2	20_R3	30_R1	30_R2	30_R3	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-SAURSH1000_RS12930	6.746186416869418	7.698505586967438	6.9449378093649985	7.987116568759402	7.669254245304386	11.179184580002753	7.444065042424577	20.36165017408632	7.6476899826790445	8.886497193034042	23.474941530307536	5.655134007586427	4.293939376808598	11.076055122616067	3.0960083498464117	0.825000167149083	2.8377286258073	1.2498786660941805	0.9172738608953297	5.840443322176843	1.3072964607330841	host	asp3	None	None	4.388427912034496
gene-SAURSH1000_RS04575	240.65448941124708	315.14536638556814	220.06235292585865	538.9546090331642	437.72684149101633	530.3716624622201	485.73305817208	607.270176999616	341.0457473660075	484.954901132173	361.272732008713	265.2480765288146	283.3620872751219	196.05347772855498	112.0065604418616	106.14927523770743	149.47948841803887	49.44028278893781	156.78703641318998	115.98303785124165	32.73266941030464	host	gene-SAURSH1000_RS04575	None	None	99.63278183015994
gene-SAURSH1000_RS03705	193.21173334680302	453.8189889042495	295.413566371335	269.7603150244793	732.9754691032439	473.47844650311254	325.1617427151088	588.1790411541198	349.86727122788665	239.1844336283172	376.92980848576207	200.3278240162766	139.87480382381202	200.06010894708825	160.41210371441176	87.92309473672745	123.37950546988262	58.08114669266053	73.46743557194296	123.48215750891212	46.92859089811071	host	trxB	None	None	120.83544860593419
gene-SAURSH1000_RS10785	1894.515247551191	2150.4116682184376	2181.080609078556	2212.9825438671533	2846.9375579270854	3313.336354237887	1847.5421126570131	4295.658974697678	1895.0778464484758	1888.0434375856012	4126.564972685499	1011.644842133053	733.0987741912045	1377.235931031481	827.7064601868246	351.9131147775851	719.67801973215	276.56178109963537	344.2858728483024	754.4908322226318	245.95775308654075	host	rplW	None	None	829.9024659897184
gene-SAURSH1000_RS08875	14.387092517673773	26.38482493629358	25.390095217033327	26.38025590757543	41.90626988150407	52.68247308147046	27.696957768322754	42.46361232886378	28.056614137639098	23.864512261675394	34.46901342385722	15.928069749178338	19.073836885065276	25.60209785826374	8.04797926485274	5.884616576867585	19.5509062513814	2.2187195256109713	6.029632372318951	14.344948510609791	0.548515997510385	host	gene-SAURSH1000_RS08875	None	None	8.192938452540583
gene-SAURSH1000_RS12835	13.797603319544919	32.54763287824286	19.406442204101907	16.90560684813357	37.82128750008811	29.621278887141052	17.701386088143366	29.604369510009157	23.210179719252704	15.058113059164453	24.196139853765732	9.132445707498709	10.785888808705545	39.64595928549594	9.900698786242863	5.885351510872439	14.962712000933534	4.801101784506798	8.923104147678947	11.590822818399904	5.45022265042166	host	arcC	None	None	5.892990349813186
gene-SAURSH1000_RS12505	4.833810240479655	7.919254814933715	10.24138294468571	8.58845338062949	13.554854495358102	6.357540376324191	8.995683278678314	15.419616178009383	12.922598743388024	7.648410709442961	14.731010040108625	3.977237104236608	6.283430586147572	6.122264491037222	3.99306047808225	3.428572123216968	5.640205964337491	4.39517772692459	0.3465497467373147	9.793953714108355	2.4695092528606075	host	gene-SAURSH1000_RS12505	None	None	2.157283286211203
gene-SAURSH1000_RS05485	41.07605637357008	631.5688051207336	33.992743957865144	73.67232615989478	898.3874038477502	53.494583778709824	125.71746306615441	1501.1766654706346	87.5673927263277	150.02307002720795	657.6457857630239	53.54985118133317	72.0523004563447	63.02357568535598	25.41225287873412	36.45369358607531	25.5621810954615	20.79193244164232	31.70340589504532	28.852599650829525	13.982837552161396	host	carB	None	None	637.1636480239176
gene-SAURSH1000_RS01395	2.7493769465362328	4.844266116061892	16.06981226279953	7.037209988215199	2.653784960528251	15.61354662778305	5.9453921014941145	4.338773618202521	7.027781122804957	4.3971699200630265	3.6539412846841	3.5892139721159637	3.978484341863195	3.7109661007100057	2.9758580798715957	1.5888504961249366	5.08994196781676	1.1791940242968415	1.022744374517441	3.084628052057456	1.192592273332684	host	gene-SAURSH1000_RS01395	None	None	3.2047691996171754
gene-SAURSH1000_RS08395	18.73023503504568	19.355680607028958	28.521700888963434	30.326899635767706	22.38500905414762	43.97272467733511	33.46167695116863	31.200762302599944	28.62800645767129	28.11654465961677	33.552273750514	20.655973347809482	11.611779723200714	26.246008896941174	13.444734814016009	5.109678454600772	10.952916098487643	6.947216407074353	5.681180041674301	9.09615168230372	1.7175038545701518	host	ribE	None	None	6.219782280305163
gene-CPT_phageK_gp195	0.018893573021164133	0.0928602975761263	0.09097675204670048	21.706494072067724	0.6801602458056285	0.7168058507081648	7.5252671775671285	1.727237555658535	4.3342740126077475	78.81551350611514	26.045924106688567	253.0744234054921	287.7157348927588	291.69816346526073	524.1916605355219	815.6042261591249	862.2285927436386	2981.2412434815565	3047.465678396065	2856.2987396977787	7362.027651485256	phage	gene-CPT_phageK_gp195	middle	late	3320.266801945488
gene-SAURSH1000_RS02820	4.099631525693759	4.5954632288397965	3.5787119146486304	9.066150356755378	6.132337227629694	17.645659260782377	8.243128179366236	10.212520624082801	8.184818710559513	15.688479165359814	9.61523679675671	4.707357925304198	11.312603434036122	8.012947710133707	2.8056447481533366	1.971014892090914	5.912679682421428	1.634921183445379	2.191466755937898	5.227144798897149	0.9186097220785835	host	gene-SAURSH1000_RS02820	None	None	2.8183474499462235
gene-SAURSH1000_RS09195	55.33053357654712	81.91109830968752	135.17606443906067	96.30223421595721	109.8878220222718	225.37517129708613	104.13968836740045	111.94517853587227	136.07042960817168	112.76268804160833	90.39803992790961	55.265787224541526	58.05889861600357	70.62094700634258	46.400289834033714	15.402988195347872	37.1243407503408	9.643151132207683	13.143028454619651	35.72473317780861	8.514278170310453	host	gene-SAURSH1000_RS09195	None	None	35.080328681282815
gene-SAURSH1000_RS04390	1.2292955951017985	1.2680494865747074	1.5346414810079507	0.8198746718428847	1.6390405923389457	2.1879749636702637	1.6016033405090724	1.6826209046339766	1.3981057736254998	1.8010019101746424	0.9817273438535262	0.5959774254054856	1.9530516354007315	0.6941201444702978	0.31342064914610934	0.6605505925463884	0.3622150619299306	0.09408637335924201	0.7344311146451349	0.3008115021884098	0.11630104738242618	host	gene-SAURSH1000_RS04390	None	None	0.37168345847094514
gene-SAURSH1000_RS11565	0.8353692011601997	363.4669376848882	1.0428673405852034	0.8691489351631179	17.12925418620454	2.6763135154121303	1.537763387550964	7.618834135518473	1.9113461577384254	7.112449759479502	5.683980983104069	0.6595667517000858	59.53088232987565	125.89772224431772	11.969776886154843	31.391527557085034	254.16793485925345	12.774512819777083	15.870854922587071	124.89866106138342	5.737760027157676	host	nirB	None	None	171.8794882387485
gene-SAURSH1000_RS01255	30.79600639235997	47.780227269717884	33.717064397800904	68.31016067236703	61.44097874367614	73.76488628419986	76.60306706437493	60.694453121660054	54.15434845479787	86.43751829164991	62.44592806095156	34.70547993696876	66.5423906512187	38.028860560004425	36.97075629859106	26.630142381698917	29.746291729725122	8.0076525709722	21.566787663392063	16.61880531953228	8.856404416423384	host	gene-SAURSH1000_RS01255	None	None	11.242371446979114
gene-SAURSH1000_RS12900	46.94565319681321	77.61942649932548	82.21187567048514	81.8422700246621	103.50791788249154	133.31509760600906	89.34921720104393	97.94610561160492	94.08203940407428	88.77337604402167	81.91311276745856	46.92498293143675	54.21951983655817	74.76733221177984	28.928220399009856	23.883875806732398	48.71500474036655	13.150088199105026	18.119521193521823	31.360569462826202	11.715829865103535	host	gene-SAURSH1000_RS12900	None	None	17.439203190853135
gene-SAURSH1000_RS05020	66.86920535018157	102.63431690078934	88.98401269217145	141.4566455209489	143.80255831343862	166.36859327089928	113.38616472048672	150.45826806170822	112.7663898141879	105.0319403194556	129.92741341414438	64.73463912690244	69.60443346710778	70.73563380847126	26.645353035352976	29.281179526642713	55.69875767716167	11.659579055533449	32.1647308946093	46.2565716555884	9.391380664790683	host	ftsW	None	None	26.29942389178696
gene-SAURSH1000_RS12020	11.941525381584947	19.563859082392497	13.690737617027773	19.92124645354909	23.80113386473775	34.125931875797875	13.902627384197201	28.657137282047415	15.967704359439763	22.26006200227462	29.650211049676187	11.310268015172854	12.297197276306312	15.095444584189385	4.6262193733337185	2.7500005571636104	14.39427563815297	0.32048170925491803	4.725350192491093	9.221752613963437	0.39615044264638916	host	gene-SAURSH1000_RS12020	None	None	5.832830027721054
gene-SAURSH1000_RS01830	0.9503065238730214	1.1417206516168266	1.3219373730019854	1.4450727194779696	2.280707547637597	1.4421523668715757	1.5097062648285244	1.355517893385983	1.4876965315849813	1.0740321421770966	1.00177964704713	0.3554126773998671	1.0705896198695692	0.5200788905703803	0.4361214990245862	0.10212768026603736	0.8400306755396263	0.39276056283155913	0.5677517127398559	0.6976266752880141	0.4854950105623833	host	gene-SAURSH1000_RS01830	None	None	0.26802708969762384
gene-SAURSH1000_RS09355	3.635919990653848	2.1945904088685206	4.361582967873864	9.510967722771726	2.828126731714054	10.551480399147504	7.165976302941123	4.689984204622454	6.705960537369912	8.002321744841352	4.786488638438555	2.79122295490127	4.527300577597536	3.9946566273520023	3.42506729953756	1.5424167649433662	3.349325392704268	1.1863590265477686	1.4405422634299174	1.9386489356975407	1.2709402375904721	host	scpA	None	None	1.6205498697552958
gene-SAURSH1000_RS12490	1.3534668673343033	2.2173913481814402	9.41379644410505	1.6248425314704442	11.112538370068355	3.423290971866872	6.655342913493712	2.632617396245504	4.074693297464692	4.589046425665777	5.836815298910965	7.592907198997161	4.105174649616414	4.761761270806729	7.246665312075195	6.5454558715960305	5.982036628842793	4.66155213461699	2.425848227161203	6.955126550598687	12.676814164684453	host	gene-SAURSH1000_RS12490	None	None	1.5676106548857864
gene-CPT_phageK_gp205	0.07262505141793822	0.11898197478046753	0.11656858636227639	12.99081419063443	0.9632256523398838	1.2858214869938982	27.937456350189176	5.2267086842532695	16.660526448462953	616.3425133553943	107.84346705939072	1215.6182694641618	3015.947372496693	1434.002471028133	3784.0773275000824	2108.1370124847595	4329.669717023892	3810.9621275052336	1630.3475097421206	2402.1940814589375	1504.7069222891064	phage	gene-CPT_phageK_gp205	early	middle	1671.2826862974957
gene-SAURSH1000_RS07455	186.53266660306528	119.83833188842695	301.91417247548486	210.10496702332426	191.29987358886297	584.5629680880775	144.6243737693596	188.0035217945112	202.7588830572628	149.00311705791117	133.08450882859012	119.20198257934403	88.25971166801244	68.96617573885078	96.10549331356266	33.28421726986157	49.97519337348508	48.01153353806309	23.383900147609175	56.689510805838395	31.325075001680794	host	dnaJ	None	None	102.54315421497724
gene-SAURSH1000_RS08780	26.15483270659532	61.30787430242198	47.4056086214371	51.88078288322116	88.59072688953037	69.00244342752197	59.9977088180695	97.52068657551591	57.12940256737254	54.299581760985866	85.72230901157346	31.452420991881933	27.721816456289993	58.41951800526669	13.849804360915915	11.805407797238965	35.640004174651494	5.155424685095331	11.97188881836853	21.09095132370737	4.316969147973625	host	gene-SAURSH1000_RS08780	None	None	17.083422036781247
gene-SAURSH1000_RS03055	21.99574827054872	63.59653773470667	49.07570414831035	37.109751036549554	58.8877603717638	69.03636793264859	43.95389769009439	53.90916244458661	51.73479235814917	41.971193910067505	41.29189580105281	25.40263585502534	33.84035616130528	35.36347565240364	20.555613591031697	12.542375422502753	32.45508347275556	7.3873749929947214	8.81939736823861	23.804046923174923	5.693823311256576	host	gene-SAURSH1000_RS03055	None	None	9.437747005172715
gene-SAURSH1000_RS04885	27.63062801813941	67.21956654619441	29.027292248123914	44.63060118059553	81.55647787028221	52.829434498192576	38.509139143122546	49.14477239403004	43.740634109078336	93.38709476229856	33.046674854128256	24.319635116787968	67.3369382967963	94.43693014426404	27.43075957835522	37.48236053528668	52.37097126298076	10.768185430965246	31.31484667356035	56.41542775601161	6.151983344626279	host	gene-SAURSH1000_RS04885	None	None	12.134503171730787
gene-SAURSH1000_RS06175	63.94120898253587	133.51509024479068	109.05034749932136	122.2451491120842	108.51948707371861	140.3677033203174	137.23492831466754	125.45207749049005	126.53747178164049	124.50356925752187	109.32413132624406	77.1851126087112	79.65045419583574	114.85676159795383	53.41132263862672	33.044782814438165	59.958756688050414	18.712305173212528	26.385625306622785	51.262545210622626	12.061894074606476	host	gene-SAURSH1000_RS06175	None	None	19.774481121356757
gene-SAURSH1000_RS03330	39.17374670632122	50.33950145765099	39.827600340444434	77.4508273334245	67.02079197005219	78.2501191654392	66.25933051191858	65.5166981803225	67.70926521957287	57.63972496350419	56.61572853766357	30.999883528766187	31.431413198734795	43.46373585481035	14.295093579139216	10.723406427933922	20.440746438130905	5.455007817104988	11.544284825710406	23.951849184888484	6.7429862578108795	host	gene-SAURSH1000_RS03330	None	None	13.64762144736788
gene-SAURSH1000_RS08850	34.81361017406505	92.49133886662584	72.04902738278896	75.83820166309293	82.92948674898322	120.14121172694688	79.30597457878018	99.79533362960716	79.33090845454943	92.73554218080993	80.40371550855716	50.16900838501967	65.33444982101655	68.04505140948129	33.47788131819056	17.383462168591294	54.12618706127381	9.638547646764453	13.44248228133689	41.33481762026051	4.479776434136611	host	gene-SAURSH1000_RS08850	None	None	16.510319049345142
gene-SAURSH1000_RS09670	107.37716623441342	127.82424370813858	165.8105663230012	201.91734194145684	186.15114620135913	228.24631078933132	193.56760592050634	193.2862725120815	209.43539143940458	176.91639828757732	214.925121832069	105.1904171861069	99.41217074344007	121.47732172773456	45.60418285004734	48.7924627157811	90.32310966474425	14.94775066562561	44.43192767012713	70.99009559428457	13.812943736047682	host	gene-SAURSH1000_RS09670	None	None	36.74999765404232
gene-SAURSH1000_RS00895	2.894915244020593	7.452898698054285	5.974140051066665	7.447194935906203	3.9178821176523044	7.3220390231596975	5.162157003414994	4.022054355375076	8.21729814988713	5.141431643569991	7.7283758124469255	0.7733516591571182	3.7630767621483794	3.394959424556649	0.9489680765812755	2.000000405209898	5.483533576439227	2.5638536740393443	0.7412314027437008	2.7323711448780554	3.1692035411711132	host	gene-SAURSH1000_RS00895	None	None	1.2481374085850068
gene-SAURSH1000_RS06920	0.6978813534692502	1.9055706898434253	0.37338375319166656	0.27926981009648255	0.44076173823588427	1.7651344073688557	0.7919218130238912	2.26240557489848	1.2606082389031392	1.314570590685509	2.3408061355007517	0.435010308275879	0.9071702908750557	1.3640461973665108	0.5337945430769675	0.37500007597685586	0.616897527349413	0.48072256388237705	1.2508279921299952	0.5123195896646354	0.5942256639695837	host	gene-SAURSH1000_RS06920	None	None	0.40295732690292707
gene-SAURSH1000_RS06675	27.676063873422134	39.68365895538509	45.92034923265035	41.629586237328965	48.547349324940534	76.8469800925977	42.42119103746788	49.47505106737241	47.80036757922373	54.171846886882214	50.921181745671525	31.157101954505592	36.58256621259159	50.08059267572594	24.95280321744119	11.36050386909196	32.79806289606911	7.812118404909852	9.117843336571418	21.482090380420576	5.364795963110976	host	gene-SAURSH1000_RS06675	None	None	8.708276987834106
gene-SAURSH1000_RS09480	34.125039194610935	36.628866703464546	36.707087324079716	64.55259280525706	55.54506688861288	77.51224815680693	52.656904241020435	56.22583201947014	46.30027786046993	75.22777021500909	50.37846881706085	26.692591287196205	38.37340721813752	37.13955612018673	13.97037539544393	12.288662283557725	24.285835303487545	8.352348051509617	14.02990572615912	25.802597615549473	4.312730592109143	host	pmtC	None	None	11.424348079299225
gene-SAURSH1000_RS12475	4.110221468285154	4.040277487177225	2.492279285107566	4.934337748943987	13.325606417340108	9.00976580939195	5.078664224218656	11.54798428414439	6.104540510680232	4.025973244602492	13.261148869304872	1.5372143409012657	1.0685686861841148	3.106343242100913	1.4671162901747328	0.4417178809052536	1.695522038359123	0.9437498186647895	1.1459528435055988	2.212717736956462	0.6999467943690802	host	gene-SAURSH1000_RS12475	None	None	3.596043973686446
gene-SAURSH1000_RS00710	33.06962464702553	14.22454522992445	87.1547305438976	41.00722330338114	13.56289136743401	102.3670391715291	36.16684238590037	10.53528241385998	67.01119920536175	35.96011455675578	10.524763235513435	38.427236007112384	21.192736301636888	6.734946928423167	18.049476908138192	9.784279861684986	7.145635709846218	11.192838342972495	6.585712280318805	9.291060931395215	7.30017634712176	host	gene-SAURSH1000_RS00710	None	None	25.332852641482447
gene-SAURSH1000_RS11880	62.061778489789795	61.663411087068134	77.05969414184867	131.94086488693145	59.90397736742984	171.3568683108642	124.71433855441414	51.08460947546052	90.95264836790291	166.56347906789154	80.55679541755396	51.614706240373955	122.85871804510118	54.34114828519889	35.69825977970911	19.685397246785065	59.00035677301353	16.938718655450952	27.283978375150156	35.73573047907929	18.37425873308196	host	gene-SAURSH1000_RS11880	None	None	28.426059998856914
gene-CPT_phageK_gp053	0.14888135540677336	0.24391304829995844	0.23896560204266662	0.8936633923087443	0.282087512470966	0.3765620069053559	31.25451422067624	4.343818703805082	25.01046745983828	364.96686223319927	71.26751479970288	657.8747894117773	817.6628221753837	523.6191418754772	729.3768636603684	181.20003671201678	384.1544282310265	234.74644239504238	119.27895732951634	96.72593852868316	130.44441775460302	phage	gene-CPT_phageK_gp053	early	early	322.915143831822
gene-SAURSH1000_RS04375	4.234487825881054	50.2407854922197	8.528301377247342	6.119651490809879	32.85910697804911	15.212559336937383	7.743235505122492	31.94910133595767	8.720729459465195	8.80952813236202	14.306541846787201	6.405369176931783	13.287634405474247	20.970727625599924	6.622146795273683	5.260870631095602	11.944566616504577	3.399892915573913	2.175353029791296	5.642940407900332	1.5846017705855566	host	gene-SAURSH1000_RS04375	None	None	11.10769132914251
gene-SAURSH1000_RS04570	321.73513244684074	460.95432009229427	336.5769750804338	789.7560894064056	632.5453881340474	503.5719041497047	704.6940860933048	713.1715905795236	513.7014183932521	501.65796209156565	526.3356439882367	338.33479705361924	296.8548206072499	263.0805845605593	148.81106177169426	123.25426226005408	161.27165189554825	54.75348524219617	182.26754561026462	138.3783895067056	34.16293986753946	host	gene-SAURSH1000_RS04570	None	None	134.14748968408063
gene-SAURSH1000_RS06840	827.6360457612657	1097.823618713954	1028.8153430673924	1776.8547818706106	1142.640826947371	1457.97510074501	1788.7897351921736	1322.536519892725	1264.4437459090236	1293.268756056533	1069.7999635303524	920.4588161721155	899.8703008691889	870.912851046682	452.24390539454794	471.43621886330936	587.0038145703666	220.78507321639256	437.41142636975854	465.53826607622767	163.3466142365728	host	gene-SAURSH1000_RS06840	None	None	222.6144575856887
gene-SAURSH1000_RS12315	17.024259335644082	215.38582656400678	48.104814672067235	26.032803167254723	239.52909211121585	98.72473485388244	22.10953884940904	326.2270800451875	55.77369321338411	28.897690897851884	283.5254179327519	20.214739890663456	44.848395597579575	64.60122790727796	39.064477169876156	20.973917292896843	54.759043123328766	14.580524372362882	19.607181975185547	37.20776706851334	9.424935748526266	host	gene-SAURSH1000_RS12315	None	None	110.4020999146831
gene-CPT_phageK_gp021	0.201191020819964	0.3296122274323762	0.32292648924684675	8.453572629947582	0.381199341176981	5.597543345890426	186.52255747474425	39.52483685444264	208.23885286962127	1243.5695672145382	364.6957883387117	1443.575829495825	2016.631383909926	912.3920683617379	1533.1733427533916	654.1622946986537	985.4354447691813	1080.5603835937711	402.7891509071581	414.28654385853764	695.3403877628946	phage	gene-CPT_phageK_gp021	early	early	606.2459275221049
gene-CPT_phageK_gp140	0.04302929347016571	0.07049510066472786	0.20719560870751438	2.634499017788784	0.570697279565538	0.10883294997264621	28.368806065009988	4.101100510336205	18.887263325069	361.4780374775635	77.00884924719234	704.4652483616779	1299.8369411727429	697.2310310848769	1653.146272321418	473.96541394679423	982.8140398724614	732.4322328229623	283.27036393639906	353.9447246053019	368.5435655565345	phage	gene-CPT_phageK_gp140	early	early	563.2699767564509
gene-SAURSH1000_RS02630	8.763077741865072	23.2984154078779	16.498847065674944	19.766159756564083	18.327070565832614	27.83951293414342	22.67487738363587	24.594329931931014	20.539441774389232	21.350125699312674	17.827448764290857	10.376457699647851	17.776349813861245	15.61068918990203	8.41895100119763	5.621182401608268	13.428514811223069	2.318433872247391	4.402099328718191	9.682944586736898	3.1756581308679994	host	gene-SAURSH1000_RS02630	None	None	3.6590327272776544
gene-SAURSH1000_RS01320	7.946428172017964	13.317951716991596	18.032373651072387	18.311875646081017	11.94112782852555	31.187650878664446	13.57765333413559	26.471533205192525	18.313621532040695	23.846149218030142	24.29022317644952	8.027674891373277	14.366312336475321	13.175179957876285	6.497229285059531	2.7975465790666063	12.353089136616466	0.9437498186647895	2.1281981379389694	8.649714789920715	0.6999467943690802	host	gene-SAURSH1000_RS01320	None	None	5.319065234376726
gene-SAURSH1000_RS07225	263.71619930579624	411.6269039914802	382.53020792101285	697.0574460008205	281.86883998067833	606.877839035841	620.1136594799999	334.26077777600864	500.54290548530224	564.1444023282928	327.9928224946169	290.70828415385256	371.3069097535112	249.98631457100853	155.98386895991757	133.02328276512347	187.6133627362184	66.0639504845487	143.76441625308058	167.50070553252453	51.59168555394835	host	gene-SAURSH1000_RS07225	None	None	103.13727180782404
gene-SAURSH1000_RS09985	902.6621437069925	850.4434950725216	1226.8671020427573	1205.9821985985707	746.1737089139402	1880.8574907872705	1218.5193392061042	793.899902359635	1177.5139239753412	1265.726990071594	839.1034497493657	829.6516599437565	967.5049549615014	1068.4098973814278	738.1706345033549	545.2445549136673	807.468597575931	369.42282716602466	396.311723333632	761.906513909552	217.19608268826028	host	gene-SAURSH1000_RS09985	None	None	145.37934057711203
gene-SAURSH1000_RS00250	0.40551341939588076	1.6134326152137328	0.8368445207719842	0.6259121035625447	2.304995238089605	1.9047883617780648	0.8545771056237061	3.943804270640152	1.3603450775193409	2.160601624535249	2.2484230139773755	0.5416470764524564	2.1837977430144013	1.69842328076764	0.13292938037714366	0.2801556987842659	2.304364304495862	0.3591390360522039	0.3114902392852906	0.6379076602828145	0.44393512638972793	host	gene-SAURSH1000_RS00250	None	None	0.7267440898047114
gene-SAURSH1000_RS07020	55.25555995381467	118.08960996961402	77.61525041954903	75.92506056606811	118.22448185266907	135.470478094	80.83182429737624	136.20049431714037	79.69503793260822	69.28962645148205	102.57135177720367	52.85198412093281	53.574674739157764	80.84025333595868	30.135522822166358	26.048785765416724	56.012289312506056	12.63166932087677	18.54886388329359	55.580427678738985	10.667075333697893	host	gene-SAURSH1000_RS07020	None	None	20.0044140645374
gene-SAURSH1000_RS10640	34.720465346728865	45.59717805905939	53.23226284308655	42.4823567836321	85.7840756208348	93.71897709174343	53.015422467907854	82.446111218987	54.488379997962554	36.85506563498	63.32654210497555	22.95815597109714	15.814550742418882	44.105517641415055	11.345125811068682	13.164181771605449	23.423691187715026	5.625171493787816	8.264176982829023	20.18692114499459	3.831425176639704	host	truA	None	None	17.83417397762898
gene-SAURSH1000_RS05825	133.9721318554152	202.42019121663688	151.40129432533254	205.74511017827663	231.70332646163337	261.51324643866286	178.06051628210082	385.2831830485471	159.0342405264017	217.76736973767242	365.25290977448554	122.12821980558842	118.44782857400916	173.4850370452319	91.21384373485179	42.86686420911641	104.63141291066304	35.60342977377016	36.92718257408137	91.16676301522305	26.772138696238695	host	infB	None	None	58.33657709239668
gene-SAURSH1000_RS03600	15.65012672976712	22.37470088735839	26.436745737791068	28.498714479137124	34.539061566326936	37.21144241466312	30.2634687601781	37.50961557878929	37.58663935417234	28.552059191707936	30.75434832693901	20.93529924552892	17.600532257607384	22.065326833620155	8.47346298301706	6.519686360290534	14.766680969623746	3.512681411675952	5.567990222184966	14.328812460541613	2.2458922732708677	host	gene-SAURSH1000_RS03600	None	None	6.074389937787258
gene-SAURSH1000_RS10380	14.921367986080632	31.741363205106197	16.37554460426309	29.403121434443953	54.59148957864452	37.740254709934106	23.569101578092	85.77749136829381	28.753873639743034	27.38062744599246	66.64131753109282	14.603917492118795	17.40902986774512	24.59180430109338	8.159430872747931	7.232144322410793	16.30372036566306	3.227708643210246	11.019198978288054	11.783350562286614	3.8200221255187525	host	sdrM	None	None	16.554148275619294
gene-SAURSH1000_RS03845	3.0125552853569975	4.363253943195737	4.274751238886411	3.931070640654301	7.031506909100323	5.190150828314289	4.2111971288855985	5.35015793430538	4.6530368622661324	4.589046425665777	3.8284487444469772	2.530969066332387	3.461967561658082	2.7136919070188883	2.5046078267540994	1.900293640140783	1.2735948951729819	0.27067076910679294	1.486810203743963	2.2115379354438223	0.7806835702591598	host	emp	None	None	0.8123564732421209
gene-SAURSH1000_RS02975	17.718978213904716	43.11420783330251	44.93226460943098	43.172752614352014	51.05386669368891	98.38345391682186	28.910723089548252	32.01781861490131	57.384307438520366	52.96793726525499	22.758099088007306	19.802159385178044	161.77444285726816	24.714211666088442	26.223596707781162	29.239442543772874	46.988476449375014	11.0498482289583	31.006440368292836	21.01231894511857	5.088580333711365	host	mnhB2	None	None	26.812131667512237
gene-CPT_phageK_gp115	0.08706512012092009	0.14263920953213943	0.6987298305341129	34.38774924790373	1.1547442030975212	0.22021169994465256	3.6554987392603784	2.2015455418895153	0.7863443205633617	12.69367812479481	8.635755968564176	65.28716112042198	138.63967018441397	140.18885082454975	314.25827041312556	672.1404870561546	727.520602078316	2724.5218376124767	5167.241145063614	4584.4394177466265	12320.306566333766	phage	gene-CPT_phageK_gp115	late	late	6446.994506567714
gene-SAURSH1000_RS02355	1233.0997666055594	1179.6821619804746	1072.438870788778	774.5887835497683	1549.5753218844277	893.0625974579724	692.4393106742953	1600.1688900773856	1108.7901223476692	543.6779731596198	1369.9952017133048	797.9735038729855	333.446377186507	961.9401248282403	314.3905589927912	452.43252409748237	484.98149393350616	113.50249508314721	329.9481406267231	455.9367418507328	106.38245400363574	host	gene-SAURSH1000_RS02355	None	None	250.32996416256157
gene-SAURSH1000_RS06875	3.7775866297241003	0.36404932582083344	4.6366460097830835	5.068538642945117	2.1051306900818356	3.9342299228917783	2.773696300342385	3.0255453658343856	6.020815469388127	11.803666676961226	2.2359939204783297	2.0776611738549446	5.488154595542626	2.345345103531672	0.5098932948794913	0.3582090277987877	1.7678257500162284	0.45919767296227065	0.39827358953392883	1.46813971963597	0.5676185446873635	host	gene-SAURSH1000_RS06875	None	None	2.4016613644178078
gene-SAURSH1000_RS11040	3.1740043560646467	6.24746611443145	3.408558434044171	6.606529986086116	8.523196312389615	8.720991264219132	6.866561323560938	9.105141454806153	5.15586191780425	8.542289384380927	8.632876615413815	2.690125096577215	3.5322131571086017	5.436100673676598	1.4147192798113495	1.2147241724894473	5.147120473590195	0.3303124365326763	1.7598561525264553	4.576302592341774	0.5249600957768102	host	gene-SAURSH1000_RS11040	None	None	1.6653486208854185
gene-SAURSH1000_RS13005	54.05905899529365	110.2173934831363	71.68968061279999	134.86193011204688	85.22964948989078	141.5631501895536	97.66188718760229	86.25693468874977	86.43143547445695	134.5220471837321	58.02481091270312	55.830199992626184	117.46319060457049	62.83657520103781	31.605204176193496	31.187172094075205	48.77119275044771	11.023199753623706	36.102329498340254	38.39931213229695	9.151710760601075	host	icaR	None	None	21.461146658411522
gene-SAURSH1000_RS05695	538.5371598788453	406.37544113933944	1288.0184519353704	673.5327335657523	243.87154355780422	1904.7842184772976	617.2728557194072	276.11351452293144	750.0305759786204	678.4671165829004	208.45983277061708	608.2718947104075	477.9535895492256	221.14239553891366	414.9600766747428	143.56815248092852	195.37731457441566	171.70569644234703	74.97679494899522	221.42742409032343	116.82873722466262	host	sucC	None	None	368.46893029667376
gene-SAURSH1000_RS08285	31.144818359467077	96.9537381404013	53.98359422189488	44.4591314390924	88.55504917960407	89.2630272636373	51.24770908125638	78.32586743537112	64.04873057825421	41.574118825646224	48.58593236280111	36.371223992225026	32.9377781377699	41.29070427861099	29.024148971761576	14.506966727483494	25.84439780316204	11.74087866328881	9.142542204315061	20.915197510097205	8.580684796708418	host	gene-SAURSH1000_RS08285	None	None	15.69536301168985
