Geneid	5_R1	5_R2	15_R1	15_R2	35_R1	35_R2	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-PA3801	18.131747305438736	20.02733416041058	12.604904318837843	19.60283428360791	12.726590590163017	14.107473210138071	host	gene-PA3801	None	None	0.6103583357385636
gene-PHIKZ209	96.07119840941421	107.1113642907531	838.6337584866591	580.9426437604785	285.87341549545283	795.4629617102373	phage	gene-PHIKZ209	middle	middle	206.09472489635118
gene-PA2784	4.3867130577674365	6.21094220946381	4.856728366577305	9.33025477445601	4.903614653915858	16.30702548483702	host	gene-PA2784	None	None	2.3009048879415226
gene-PA4732	7.677406516717303	5.109148530045415	8.78936571421666	11.167486409580553	18.077109156597917	17.956616479828252	host	pgi	None	None	2.1497158119579143
gene-PA1210	5.058212767611665	0.4507355641670967	2.3262269772962543	11.704292623259962	3.9144735005508564	9.298303924523866	host	gene-PA1210	None	None	2.7841482332266017
gene-PA5111	14.853691295415915	10.086799828620734	7.145152918964579	29.414023526251153	56.682460914756184	12.240140194429722	host	gloA3	None	None	13.543249912858915
gene-PA0541	6.517948377772095	17.160357263224434	12.98936763139499	17.824184190977586	53.651313272255855	25.48829193428307	host	gene-PA0541	None	None	10.29155238493393
gene-PHIKZ120	21.4526689375846	21.48164722860004	290.08693125567856	195.88189196654915	18167.066282803182	14687.628227130619	phage	gene-PHIKZ120	late	late	10788.174096697447
gene-PA4627	5.717217618832034	6.622970316725538	3.797874074044235	15.634480973412774	24.650603395360797	27.325285947564733	host	gene-PA4627	None	None	6.218241804339654
gene-PA5120	12.75937773345689	13.224915330858297	1093.389860802697	31.21932867389408	20.26827390285221	16.048183810474523	host	gene-PA5120	None	None	811.0889583079929
gene-PA0309	10.47451537565186	6.276178473163358	7.917821703599335	12.840384772131264	3.6337542853719103	12.08409059832544	host	gene-PA0309	None	None	1.19717292832057
gene-PA4010	16.998513098848814	21.441866400398926	9.78630765865327	27.89079730792743	26.60210949749353	23.47046882281899	host	gene-PA4010	None	None	1.7982236332540638
gene-PA1052	1.6612857478805125	3.0241760496342116	2.364794440270625	3.245002595454035	7.162871667238347	10.208661429176203	host	gene-PA1052	None	None	2.023222470604394
gene-PA0629	2.158541345885564	3.500712881697784	0.8603347392222656	5.902814245064006	4.343201550611188	14.443365429427073	host	gene-PA0629	None	None	3.769383731808059
gene-PHIKZ_p71	37.5902078283486	31.59179917629708	606.6409100223341	465.602469964317	348.51544150026365	1074.445477067136	phage	gene-PHIKZ_p71	middle	late	299.13323110402695
gene-PA5330	11.002273850387583	16.823814334372845	13.15560402208804	18.05229599218604	30.992748929118676	31.551040986612538	host	gene-PA5330	None	None	3.253380051686421
gene-PA0751	6.550486743294342	2.124710130510216	4.699516350086942	2.149579753982846	2.636047183896964	11.270834294639622	host	gene-PA0751	None	None	2.1658733210363956
gene-PA2660	6.278305853683774	6.109277328170648	5.505189051533057	7.554294130802136	12.632580687373263	13.203076431332228	host	gene-PA2660	None	None	1.1641066793839927
gene-PA4157	8.617750620455674	6.788454637512814	3.434796487389273	10.369202209960346	3.4679556107541805	14.82778960435479	host	gene-PA4157	None	None	2.008614038333302
gene-PA4606	8.55271099313148	7.773716558777373	6.55552595198388	14.033105563737072	22.503961590249553	20.753166582195647	host	gene-PA4606	None	None	2.9853426432765233
gene-PA2754a	4.120851660326986	7.9561656402222365	2.7374287157072086	26.294354364376026	13.8192776610356	32.82583052142517	host	gene-PA2754a	None	None	8.708650093255724
gene-PA5118	24.113354663933993	27.93352340653696	24.958576867746963	42.42723805833634	607.4213632535193	45.56360640623386	host	thiI	None	None	356.52125851983317
gene-PA3578	3.114231407422684	3.607604878085503	6.206231515763671	17.978800639546098	17.405960412754762	14.884384221165304	host	gene-PA3578	None	None	3.8503632555666325
gene-PA1852	30.548052525467437	23.972272994234828	13.746652898442722	40.42144537380787	49.56914813197552	42.38813767331858	host	gene-PA1852	None	None	4.359865446550538
gene-PA3547	6.158881557553919	2.5684578208108744	2.454759446150486	11.45274285591223	2.478457406598776	17.661724030549408	host	algL	None	None	4.555199725001905
gene-PHIKZ_p12	17.89317168299875	12.43674313234739	187.80201741707086	81.55203891206851	84.00666157103218	632.8474589472652	phage	gene-PHIKZ_p12	middle	late	273.2049591626475
gene-PA0047	6.932726910903046	5.559955753284716	3.188299327706043	18.95845045767616	16.095393981676757	22.93946274085476	host	gene-PA0047	None	None	4.468240158407498
gene-PHIKZ071	64.49393661807956	55.036524038843645	704.8428479992845	603.1630090108188	242.44960554677647	621.9788505178595	phage	gene-PHIKZ071	middle	middle	191.06749024070012
gene-PA3364	6.341414213042045	5.713598744739906	2.340288798402536	13.487777627322417	7.088645017836914	12.34795490080553	host	amiC	None	None	1.8974074498585114
gene-PA0758	12.67272661132815	5.646311099512555	7.1232016043133815	15.106126777690681	22.883535051607335	7.765250230874771	host	gene-PA0758	None	None	2.957002056915141
gene-PA3442	3.626349461087748	1.9094797536533368	1.97094867530919	6.310645047450247	3.3166266386485437	14.180758785255673	host	gene-PA3442	None	None	3.4859907133982624
gene-PA0721	2.9244753718449576	3.3877866597075332	5.828074039892767	23.992083705744026	29.42168792349515	69.88725207787293	host	gene-PA0721	None	None	24.527856590196855
gene-PA5419	2.13817774828287	2.4769194917673003	2.5566551212737134	15.202531027381827	4.30222795107712	22.48259713071195	host	soxG	None	None	7.517773659463721
gene-PA1655	6.765577352775648	6.792427979413611	6.292000331625523	11.10081484892634	4.537673261832585	2.155726183496578	host	gene-PA1655	None	None	1.1630973167044696
gene-PHIKZ_p54	85.84249114918651	69.90486035640262	814.7101125828848	595.7784202721165	265.0710196357391	648.5973788152095	phage	gene-PHIKZ_p54	middle	middle	200.3761931907004
gene-PA5001	17.904389972455178	15.473370417535662	10.760926675538682	17.874979814206363	20.01412626770673	23.091273884037015	host	gene-PA5001	None	None	0.8315074707774102
gene-PA2088	1.601744461611196	4.082103360283635	0.6384109372320698	6.132252254589462	3.2228704085807403	10.717691661412315	host	gene-PA2088	None	None	2.514878448327687
gene-PA5423	18.329908478175774	8.608310364830617	12.834501847414126	14.902186782620605	14.952005338169664	16.574353771473692	host	gene-PA5423	None	None	0.6579574695071184
gene-PA2697	4.82227321953158	1.1172487920312077	5.7660732522343325	13.187138207057888	48.514485405763274	4.609584711519278	host	gene-PA2697	None	None	20.407365215336554
gene-PA0247	6.196926294263872	3.988153915858235	4.1165383724812195	11.925179158382473	11.545219311751259	20.84232479689476	host	pobA	None	None	3.5580165795917655
gene-PA4891	7.015259374128083	8.126654903941285	1.075418424027832	16.232739173926017	27.145009691319924	28.37089637923175	host	ureE	None	None	7.1846545425408035
gene-PA0147	9.884908967139499	6.216219135725037	3.9398506749430853	13.129624208647042	14.20673404405529	22.94740301871591	host	gene-PA0147	None	None	3.2480084203169834
gene-PA2142	2.8429568945809867	3.293353582085024	1.8885396714635097	4.3191323744370775	3.1779523541057473	10.56831616787347	host	gene-PA2142	None	None	1.8968217690348155
gene-PA4348	7.266539950652929	4.409294850993392	4.8270689567050775	8.516273987153413	3.481192082550953	18.19202515920204	host	gene-PA4348	None	None	3.1649091338275532
gene-PA1114	8.903983051777951	4.688454752273818	8.065638180208738	11.06777670949501	24.430508722187934	27.08131018017576	host	gene-PA1114	None	None	5.18052805359165
gene-PA0409	26.008653921735892	33.572410422839404	13.32813653385313	34.545978450620495	37.38001334542416	17.75823618372181	host	pilH	None	None	2.959142771788843
gene-PA3348	11.53838464891556	6.492231162421346	4.598880242388111	17.128893700222097	23.21638647053981	14.180758785255673	host	gene-PA3348	None	None	3.0816174279882675
gene-PA2875	7.999300281811207	4.461692888438352	1.771277404281135	8.912092095488793	2.9806285151253253	7.080081092856409	host	gene-PA2875	None	None	1.256049307876435
gene-PA4239	115.18477152971951	93.85969320494058	63.71464518008372	77.84870960881516	145.4028345204615	81.63641329676172	host	rpsD	None	None	7.601441506347664
gene-PA4260	124.07673794780158	123.80258329799828	42.85974157074425	64.24157692985719	116.50558904011763	86.97647065165938	host	rplB	None	None	10.465184403825178
gene-PA2361	2.3519955231111567	2.72461144094403	2.414618725647396	4.482797610638231	0.7170379918461868	9.878716921070403	host	gene-PA2361	None	None	2.3077449565532855
gene-PA3292	2.218920124791454	4.773699384133343	0.6317143190093558	9.535315318949548	9.5671922268708	10.605268322306591	host	gene-PA3292	None	None	2.4310152444108306
gene-PA2423	5.131626595878887	5.151992542875984	6.1359722910569126	6.548782596410633	10.32534708258509	21.256273650854936	host	gene-PA2423	None	None	3.5912921625782794
gene-PA4492	14.438243224701218	15.169755820690398	15.390432557198306	10.100371041553966	16.890228252376843	8.024091905237261	host	gene-PA4492	None	None	0.7513329191207845
gene-PA1632	4.3867130577674365	8.469466649268833	2.9140370199463836	11.996041852872013	14.710843961747575	34.943626038936465	host	kdpF	None	None	8.806980029645674
gene-PA4087	2.9670131954354297	5.72843926096001	0.65698289176973	6.310645047450247	3.3166266386485437	20.483318245369304	host	gene-PA4087	None	None	6.408158705756201
gene-PA2496	3.6895997423857896	6.716484017210865	1.050408693236487	4.324154621384098	15.90823823770377	12.595958223337563	host	gene-PA2496	None	None	3.689711316153782
gene-PA5360	8.277536813352468	5.022761960696821	8.640753250449709	14.012767729586729	19.82765925279021	299.542839558118	host	phoB	None	None	195.430622981483
gene-PA1055	4.011448518902375	6.5057496031551745	1.5988521702360687	19.745697209152162	8.071436509985395	19.172608977115583	host	gene-PA1055	None	None	5.098540486066203
gene-PA5102	3.7653788333978206	6.37510013599916	1.7316641715975312	7.1286382895661164	20.39778364025063	12.459133118036133	host	gene-PA5102	None	None	4.468617598598691
gene-PA0168	10.584522538707892	3.7317243916575364	6.419756683536702	13.843148128018125	13.889426278604306	15.396480914617692	host	gene-PA0168	None	None	1.706421949648861
gene-PA3334	14.732044685668974	6.563836653183345	2.258378690458447	15.494887393293016	34.20271221106311	5.416262036035152	host	gene-PA3334	None	None	8.555241226668334
gene-PA0324	11.375430819001489	8.385738081633475	2.0608778924335636	25.45167815172085	17.339778053770903	41.18830445654108	host	gene-PA0324	None	None	9.293131264947764
gene-PA3632	18.568656879063766	26.57167608999523	10.88375272510095	20.90876371143154	10.98882320034156	5.22049352870858	host	gene-PA3632	None	None	3.312986415866351
gene-PA3707	11.068799227157369	7.937662929431022	3.1512260797094607	10.089694116562894	26.51373039617295	12.595958223337563	host	gene-PA3707	None	None	4.34791429704415
gene-PA4065	11.386049848202049	8.710304563466051	384.0314095433606	17.037032584094693	6.483926485509595	11.294574861874251	host	gene-PA4065	None	None	264.3476618080185
gene-PA4889	10.62214079201452	7.726369030450151	4.430606695177334	10.132896387984534	22.366896268815108	15.348535469963373	host	gene-PA4889	None	None	2.822068006379313
gene-PA0091	4.927105246043135	12.23075152767083	1.9638075569203888	11.164018246099316	12.746352376793705	26.24027570253055	host	vgrG1	None	None	5.1045728535419945
gene-PA2700	1.4555301736017334	1.2043736978318065	1.2431442332798792	1.7058591625643689	6.27572701120424	16.89476231423809	host	opdB	None	None	6.768728165078736
gene-PA0755	9.531876504027373	5.152918494087859	2.1106342901480812	4.054736887964528	10.655050533041466	15.18578140944435	host	opdH	None	None	2.550843199355691
gene-PA0531	7.20717989128318	3.0759401889394757	2.2678279736821225	9.335831734871107	19.081010996408985	27.194621101431725	host	gene-PA0531	None	None	7.085806282746544
gene-PA3704	6.004669562190751	5.592047849984772	3.0502777117880324	10.625065641115212	5.922547569015257	23.07186945220169	host	wspE	None	None	4.903626973129065
gene-PA4250	182.20628419681083	147.23586531846564	44.281935107028374	99.6533934313747	44.70942772687988	131.6895083271292	host	rpsN	None	None	24.22686702222138
gene-PA1258	9.392571802366913	3.311485158362769	4.069150793618824	21.218224178203048	12.325301697680398	9.759030695558833	host	gene-PA1258	None	None	3.522100229324973
gene-PA3386	6.687939579874944	4.304155182415308	1.4809040593170144	2.0321163794482646	7.476002669084832	10.654941710233087	host	gene-PA3386	None	None	1.8836995089386293
gene-PA2201	1.536588754698198	1.068014099501019	0.6124416787683924	4.202003360893022	3.0917705953503374	13.2193514099841	host	gene-PA2201	None	None	4.719329016853066
gene-PA0621	5.332866854540805	14.414700101108522	8.26596121997863	11.342662666985738	5.961257030250651	19.824227059997945	host	gene-PA0621	None	None	2.371785615228672
gene-PA3604	12.060107152700077	17.824730727910737	9.116391044052445	17.05859162564369	12.55145402240848	13.913333670549015	host	erdR	None	None	0.6463450042167945
gene-PA0339	11.152463620408746	7.0847760701026585	2.150836848055664	14.757035612660015	32.57401162958391	15.475034388671864	host	gene-PA0339	None	None	6.538511501414559
gene-PA0929	4.910681561889658	5.688658432758899	0.7527928968194824	9.29693243597581	3.80030135678479	19.859627465462225	host	gene-PA0929	None	None	5.080410468826201
gene-PA2223	6.132796882721926	4.015523599594517	1.5941496638530215	8.020882885939914	8.047696990838379	24.213877337568917	host	gene-PA2223	None	None	6.162237165274731
gene-PA0254	8.938185291413463	7.395872285277009	4.725782370375825	8.480099337979276	16.516400262887615	23.539488929247344	host	gene-PA0254	None	None	3.5701993282917384
gene-PA1344	10.605361631483035	5.944606780241521	19.771466271183385	15.90418630556868	3.441782360861696	11.445685811998812	host	gene-PA1344	None	None	2.738976872544782
gene-PA4992	4.348943080640287	8.913254200632734	3.333400281119479	8.233445699757175	3.3655805373739835	23.983448130044955	host	gene-PA4992	None	None	5.941863416356687
gene-PA3039	4.916417382168855	4.328430244181642	1.1757286024078684	5.915618614359157	1.9784649145951183	12.218899170231147	host	gene-PA3039	None	None	2.5256188878283323
gene-PA0220	10.431444579488813	9.886950607305456	6.425512592099347	21.26495006276196	20.989112096049883	33.540032691765795	host	gene-PA0220	None	None	5.004860806862989
gene-PA2455	6.696383948031351	6.563836653183345	5.132678841951016	26.76389640659703	46.64006210599514	22.157435601961986	host	gene-PA2455	None	None	11.693810327601563
gene-PA3473	6.346111556903558	8.75178220424446	4.2156402221891005	10.74312192601649	15.20120542713916	12.999028886484366	host	gene-PA3473	None	None	1.4497908008453266
gene-PA2391	4.008070456991721	3.7586601466649894	1.9017925814386922	2.6096652451861924	1.9201522644807356	6.385487874062496	host	opmQ	None	None	0.7027408062684222
gene-PA1417	3.5652312117435723	1.3766848411171062	0.3383338862110033	6.035461756189041	8.540003048954583	4.057125120625582	host	gene-PA1417	None	None	1.8916755468297632
gene-PA4148	5.772279104727688	3.54004673430113	4.736674406954046	15.785053823879029	3.4160012195818337	14.605650434252096	host	gene-PA4148	None	None	3.359149559996766
gene-PA0006	21.778355702063287	14.667791403761665	21.195956424414476	26.315339483581436	35.66763284580138	36.3101365544256	host	gene-PA0006	None	None	2.3675271366736483
gene-PA3672	13.834287716812023	9.206420240828589	0.5865918676515447	8.85422136759601	14.806368922538141	21.102319620916177	host	gene-PA3672	None	None	3.507617147875319
gene-PA5046	27.64769979198105	28.05535855545033	32.033740290190735	33.407416791213315	66.84217989238495	72.72900322619306	host	gene-PA5046	None	None	8.140471267445157
gene-PA5549	9.62878737625423	7.378953623186506	6.789896716411017	9.317187190738284	13.412828318063964	20.532235169283584	host	glmS	None	None	1.9690914088125893
gene-PA0368	7.895205283149	8.515247550075692	4.882980952342588	12.656484597524628	8.216867798453599	16.91565320563531	host	gene-PA0368	None	None	1.5358361309876576
gene-PA1133	2.324582987876761	0.8976186876148166	4.632571672735276	6.3568768792996995	7.795489962635466	40.73769736505072	host	gene-PA1133	None	None	18.045424354369974
gene-PA5078	13.271335955501739	15.773174010691537	20.26529927559671	16.49645806130055	43.34944513442726	340.21539481102934	host	gene-PA5078	None	None	189.32613321661492
gene-PA0141	10.612226683785213	10.186020759455092	9.063727185786409	20.728946345542496	3.0504091158138777	33.330843298677856	host	gene-PA0141	None	None	6.758158060558208
gene-PA3149	14.301779291723067	19.37560338265886	18.839950572808434	11.269009013304013	12.193480289149058	22.012615761426286	host	wbpH	None	None	0.966459799435489
gene-PA4833	7.481546218263556	4.588313000283504	2.6311208044176078	6.017431997395346	4.427535561302668	10.517013662204178	host	gene-PA4833	None	None	1.0765963696457728
gene-PA0671	5.419815770647448	8.561526069369581	0.9819037784601944	9.431670587221836	44.61223331877797	77.7115857344174	host	gene-PA0671	None	None	31.585641567371233
gene-PA2489	2.999737605679203	7.336052730028445	0.6642290266054256	4.55731982155677	3.353207079515991	11.151127721248844	host	gene-PA2489	None	None	2.295305741534388
gene-PA1039	4.016526301837695	4.652846235167941	3.43044864373435	1.569102520839799	5.7726096558756295	19.196878102403073	host	gene-PA1039	None	None	5.306469018447149
gene-PA5365	7.088543185253827	4.754054530700695	2.2304974720577255	29.586945475259096	11.26015216825123	30.31323608645188	host	phoU	None	None	9.24642704006717
gene-PHIKZ180	5.723871348967422	5.347321102389691	257.2067950518052	198.43554364363848	443.9618855909889	802.1803976791778	phage	gene-PHIKZ180	middle	late	266.92832279348346
gene-PA2891	3.971455225511506	1.4277831994839907	1.9104109768228554	5.617481834426472	6.888763788733757	15.054263060883201	host	atuF	None	None	3.5688981424964976
gene-PA4941	42.828437600777704	34.403557630478225	38.003062101507666	48.728749319597355	97.49738653268564	61.25979130412172	host	hflC	None	None	8.480908139121043
gene-PA2736.1	2892.837865549544	3121.9993972232055	1541.5634281882594	2868.767723101107	2309.79355191595	1603.7762911896295	host	gene-PA2736.1	None	None	164.75038964694485
gene-PA4619	8.063397239197515	4.796649861941676	2.1715179715946604	11.323186941252589	24.117297071903472	21.873365914757343	host	gene-PA4619	None	None	5.6497649085988035
gene-PA4320	6.055449958877441	5.8122523035821985	2.4135344783525388	13.720663645969388	1.7405960412754764	14.05747398665612	host	gene-PA4320	None	None	3.3204404167723585
gene-PHIKZ_p80	7.195137819618546	11.669042938992613	37.28117203296484	43.28730446380271	14.477338502037293	199.45599878732622	phage	gene-PHIKZ_p80	middle	late	86.40863373227074
gene-PA3261	6.189552293021255	6.32658954523696	2.1767505450201896	6.969587903810514	25.640587467463643	12.181151566986689	host	gene-PA3261	None	None	5.845939473887915
gene-PA2029	8.159286287447431	5.251069322546677	5.4201088571002725	7.437545948780648	27.362169768850485	47.66310591710934	host	gene-PA2029	None	None	14.70233063545297
gene-PA4540	5.147290901727113	3.6545903710031813	0.33089797662394826	7.719064782006777	5.011386404551371	11.903872606670665	host	gene-PA4540	None	None	2.2603081360131827
gene-PA3692	8.650642798396344	10.82281463425651	8.964556633880857	12.301284648110485	38.29311290806048	41.345511725459176	host	lptF	None	None	9.838389647274411
gene-PA2968	34.46769855187236	26.506995302312298	14.43053476331276	13.465205658069332	2.913969091464376	17.99652561494108	host	fabD	None	None	5.501130612638313
gene-PA0765	11.33234206589921	8.982092262250893	13.074823997391007	11.41728544768959	30.002379132511496	19.954649606445297	host	mucC	None	None	3.2929010733983537
gene-PA1113	3.5401543974965275	3.0311775376330563	3.987629606242419	5.471878739906532	17.033608797812978	15.448760985635069	host	gene-PA1113	None	None	4.207434700268614
gene-PA2636	2.450236122356586	2.8384158500252306	0.9765961904685176	9.380688584047665	4.93012067907216	25.763841036275316	host	gene-PA2636	None	None	9.348212469221846
gene-PA2174	14.963092436527113	15.294376667611678	12.27856375394884	12.034863994790692	8.855071122605336	12.620416394645014	host	gene-PA2174	None	None	0.35844269221440206
gene-PA0840	8.063984650666823	5.944606780241521	2.434909639308299	10.023646831240766	17.20891180430848	15.183052607753527	host	gene-PA0840	None	None	2.6510937914158563
gene-PA1557	9.33251699544641	8.163427098076767	8.729867206814165	9.895894469666128	13.412828318063964	22.75740351275274	host	ccoN2	None	None	2.139372667418493
gene-PA2619	239.68679657189563	263.2727906920662	299.4672016936681	261.5027571032465	112.44727302267322	124.64822219916515	host	infA	None	None	23.74832214522598
gene-PA2153	3.8341348326643985	1.8625893913535279	2.2183255895362644	9.808496248960381	1.244300580666234	8.867004697465461	host	glgB	None	None	2.5270344275483128
gene-PA0469	2.852897303303298	4.039284094266674	3.158571595046779	6.0679279302406215	15.945320378118	13.635344985822762	host	gene-PA0469	None	None	3.574565995239583
gene-PA2243	3.9212256283388274	4.179051709985244	0.9377350963841302	7.291711714490831	4.733939406375517	8.2462120963857	host	pslM	None	None	1.1641452180165526
gene-PA5197	6.304084328049892	6.607305770091845	2.9912300535873473	10.67197542319519	9.060321115513405	30.130199405758464	host	rimK	None	None	7.227434533562259
gene-PA0216	12.443355993928543	12.767305803838978	6.376598655412086	20.416792800574328	17.883771090751953	18.691414085140917	host	gene-PA0216	None	None	1.544744522296751
gene-PA0480	1.0224669533142143	4.342989665264168	0.6792116362281043	8.388209716669904	3.4288433294298852	24.43426482421873	host	gene-PA0480	None	None	9.48936961634714
gene-PA1579	10.271679508007168	15.003055207276217	11.570018906782192	20.76162251712168	31.45076984925343	36.28628753205816	host	gene-PA1579	None	None	4.6500952516020275
gene-PA0333	6.200715470020322	6.68768262777171	2.9827643081526656	12.278967368269937	15.057797828769921	15.329043498212696	host	gene-PA0333	None	None	2.280004876349297
gene-PA0142	5.439524191631621	6.768044904615715	9.234259534318983	13.77323323848268	18.24144651256699	31.775403944739562	host	gene-PA0142	None	None	5.655728377021745
gene-PA3570	4.551141391927394	4.850385318015002	3.265125817530285	11.450037270545844	1.8314705333902601	9.570904802632397	host	mmsA	None	None	1.990274723165206
gene-PA0446	6.888286353781873	7.464755409502628	3.099735457491986	26.128633643592146	6.706414159031982	28.674328426068456	host	gene-PA0446	None	None	7.896285916232982
gene-PA4898	3.6870778013451977	4.271204712119307	2.1611279334530593	11.269009013304013	10.909956048185999	19.6954983128551	host	opdK	None	None	4.2289228186768995
gene-PHIKZ_p25	186.98364408733698	203.4789362486837	229.6018335299421	325.39263525915334	437.0346560302508	1056.1710970268548	phage	gene-PHIKZ_p25	early	late	225.64875670540283
gene-PA4341	8.818943241944911	3.6777917434179055	2.1089917731907675	16.39925825282374	3.5489195549741224	11.801971751671928	host	gene-PA4341	None	None	3.417479389975231
gene-PA4551	5.361538181715755	5.0816799895613	2.9140370199463836	6.664467696040007	24.518073269579286	20.966175623361877	host	pilV	None	None	6.6104001435528605
gene-PA4373	6.2095025018625805	7.193245647324214	2.474935551187339	14.263786751086176	17.49179802574917	20.18114073700769	host	gene-PA4373	None	None	3.6372414411542353
gene-PA3994	1.5262413556766612	3.8896809796642047	5.474857431414417	12.521121125893346	3.0709505913412443	30.63744181999682	host	gene-PA3994	None	None	10.653081908919043
gene-PA2454	4.149871742441964	6.286491442485458	1.908489034190237	4.3647570121952155	3.2115222733392588	13.731368542060949	host	gene-PA2454	None	None	2.661042764461439
gene-PA5159	5.278863139558114	6.6469231930970585	2.2869657624895665	14.435743191726154	20.781394761152267	23.036253722883686	host	gene-PA5159	None	None	5.146963075007105
gene-PA2165	3.351198431939066	3.473469979894689	0.35149862886512795	4.34098012574746	1.7744597774870612	5.900985875835964	host	gene-PA2165	None	None	0.9816767939820177
gene-PA1908	2.9172365714195987	2.339585341728717	2.236018505404403	6.75024797331577	11.288023832034028	7.507689950939815	host	gene-PA1908	None	None	2.009981187124898
gene-PA3842	42.617354777740616	24.235704565600045	1.5441905575784254	23.308548557432232	23.3864698879064	33.330843298677856	host	gene-PA3842	None	None	6.3034882579794065
gene-PA1714	25.20116502741485	26.918839126412564	1.9567179989531671	27.745357931672693	16.463399379573097	7.821317019545346	host	exsD	None	None	5.552243079406864
gene-PA2810	3.8795405270645946	4.021089120869076	2.034575396809412	7.258866166227359	6.162650848840199	8.78312762600295	host	copS	None	None	0.9648634907031644
gene-PA4331	4.987697478842371	0.3398750370580373	4.092854584649613	4.011621331596898	8.855071122605336	15.424953371232798	host	gene-PA4331	None	None	3.6366409638882664
gene-PA0229	9.84055569694712	11.88463726581003	10.431310348537862	14.313983735143665	18.957623396432208	41.0284976401739	host	pcaT	None	None	6.62878256899243
gene-PA2471	4.280026187979101	0.4507355641670967	2.3262269772962543	9.576239419030877	27.401314503855993	5.57898235471432	host	gene-PA2471	None	None	9.822810414282335
gene-PA2365	2.4906246298679586	6.347446433847631	0.9926939298718448	4.086563708121235	15.034159213654114	2.380774521334133	host	gene-PA2365	None	None	4.221026726244398
gene-PA2886	2.564390217907309	2.2716772443629547	0.9018483955241718	7.837680145692308	10.62313856805066	13.698366547043978	host	atuA	None	None	3.565192187797178
gene-PA3893	3.5916712558587665	7.317063810106025	3.702260148292536	7.789779454551681	23.67400845210197	15.982412565349629	host	gene-PA3893	None	None	5.07392974192456
gene-PA0564	5.0697319768496465	3.800115957106147	5.348791635296322	8.970724280327536	9.000713739753449	21.37998172119139	host	gene-PA0564	None	None	3.9023873192332577
gene-PA4052	18.6983644087337	26.911730278051717	14.679461487979905	26.341308568598127	5.700452035177184	29.789441198193334	host	nusB	None	None	3.419133901219665
gene-PA2518	3.3798213178997645	1.6121704060450321	0.3962067877997275	7.06784337237927	2.0001586088341	16.153763967122384	host	xylX	None	None	5.649034524836322
gene-PA2579	4.07807465347238	5.450937013024232	11.877977887532317	6.004939058992449	22.09171722975241	16.4924241927714	host	kynA	None	None	3.9035588242901693
gene-PA5525	1.101118257415308	7.228192589740365	10.971880277530916	17.06319583390972	48.003806612018394	36.83935311959132	host	gene-PA5525	None	None	13.843630829755854
gene-PA3714	7.201862247487349	4.416787280646737	4.2212685802961625	8.109473775929056	12.786060639649758	18.22293769133322	host	gene-PA3714	None	None	2.6767923531485978
gene-PA3035	7.744716185740164	7.916184908361824	8.171018377538099	8.720740643461395	4.583278018232912	45.72522723888973	host	gene-PA3035	None	None	14.879558127048258
gene-PA1379	0.9783316891423779	4.155522485468593	0.649893148333366	6.242544561326683	9.842507111097298	14.027729014191761	host	gene-PA1379	None	None	3.8028533203360517
gene-PA4357	3.357730982488655	6.482801632773675	2.2304974720577255	3.0607184974405963	11.26015216825123	5.3493946034915085	host	gene-PA4357	None	None	1.736946610383534
gene-PA2913	8.114516541014249	3.565540898025521	6.133868048158745	3.825898121800745	2.8150380420628074	4.012045952618631	host	gene-PA2913	None	None	0.6948574002954055
gene-PA3093	8.992957778836907	8.72831898117678	5.328078411805452	13.957861029883253	7.335702350898254	12.778312578313496	host	gene-PA3093	None	None	0.9376392144469835
gene-PA0267	6.119464715585574	9.189371314456684	1.3550272142750681	15.494887393293016	11.400904070354368	22.74830055134764	host	gene-PA0267	None	None	4.200023909209182
gene-PA1046	6.099730294046013	3.4637660438962246	1.6684591908400137	40.88360789787075	10.829354789782515	21.150574705361546	host	gene-PA1046	None	None	13.192192720962497
gene-PA4490	8.086929549374084	5.423639675869806	2.5446520455869828	17.459028048780862	4.282029697785679	14.239937747322466	host	gene-PA4490	None	None	3.3808025467414375
gene-PA3012	12.329588167698342	2.5205132748224046	13.008261257040655	13.883419104390544	21.88973581508039	24.264853921437485	host	gene-PA3012	None	None	3.420515486551314
gene-PA5007	15.408401860353075	7.886981591176826	9.283453905441837	12.738879754169753	10.815086865158294	18.839172299252702	host	gene-PA5007	None	None	1.109292878375436
gene-PA4237	151.33035251077715	118.75495237144021	84.77606161105555	89.63196399812576	161.36664222655415	49.996264948016794	host	rplQ	None	None	13.832405680608778
gene-PA0618	7.0444288517751845	9.579653493835153	3.0518630952141175	9.213176287903956	9.2439762732603	13.174691439004425	host	gene-PA0618	None	None	1.0888328552504294
gene-PA2220	5.610801283441954	5.81551651356961	1.7655077710424343	5.652857941527094	2.9709196274539074	7.057018939459481	host	gene-PA2220	None	None	0.6948787928376837
gene-PA4523	12.417353540293817	7.4017732472067514	4.56480799135218	8.901318289764074	10.915759216296735	14.404952223497746	host	gene-PA4523	None	None	1.0794314960006088
gene-PA0135	5.7867278634378945	2.2344975840624155	3.8440488348228885	15.824565848469463	19.40579416230531	27.65750826911567	host	gene-PA0135	None	None	6.874047928704145
gene-PA5265	4.740869708302789	6.455443020378483	2.1547833376851235	9.32536342201855	9.204399616432886	377.25010438145756	host	gene-PA5265	None	None	280.25278537116515
