Geneid	0_R1	0_R2	0_R3	1_R1	1_R2	1_R3	4_R2	4_R3	7_R1	7_R2	7_R3	20_R1	20_R2	20_R3	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-b0369	361.7806875380136	457.1222365603959	388.539014106722	360.860211157145	401.6321722299294	315.5577733990648	81.2309075702983	85.04081556412622	34.96494398996592	38.27225217317124	39.863216609591795	17.29601911686206	24.43776609103985	15.399540458600383	host	hemB	None	None	156.40435507536037
gene-T4p261	0.03434663234006702	0.280097825393387	5.298076644957149	45.41329804459118	91.67110042271104	143.22540023686295	5046.135413813067	5261.883120605275	3243.122015302368	3246.4510232761477	3808.5532109732344	645.4758628926884	810.0216702681067	802.1943878445758	phage	arn.4	early	early	2254.0698918529424
gene-b0604	24.203616613713013	24.50124793129865	27.02621449585217	24.79306342657969	24.796878499444716	24.996841808151608	3.75207761189104	4.708111094972863	1.893313041290583	2.186903315917591	1.9168606517795388	1.0160716318082652	1.1064551068208333	0.8811327506864234	host	dsbG	None	None	10.797493181870387
gene-b4821	9.85386804661607	10.963127165835903	10.568661417034608	13.390731509660686	8.561627971683842	11.101943718163973	1.8648050406404568	1.5399592731170544	0.45666930637522296	1.1304386049919601	1.2391506549974407	0.10011944452720935	1.0563194623848944	0.6536307495161453	host	ytcB	None	None	4.691233723118575
gene-b0444	23.382506286303986	25.53759727871862	20.839465997050667	25.435314676512043	23.74824880226622	23.62591329472118	4.718278270930811	3.758297157064122	1.6829838661673087	2.172884144128816	1.9281611485089487	0.9265364112065453	1.2347182430619672	1.0170719852384846	host	queC	None	None	10.153458880889625
gene-b2991	26.339347711102448	74.01052686352106	45.029724071724374	75.46325144315232	127.36972627439803	74.261509099858	29.62422744385849	29.41322211653574	10.3765414615259	11.9582672037875	9.443829991874436	4.32182268875787	7.538279799746748	3.5949691223387994	host	hybF	None	None	33.72728215844368
gene-b4176	15.404464604520058	18.187968389306953	23.325783026485475	23.601982390096953	23.82554046665554	27.810092846246565	8.391622682882057	8.541329665339138	2.4101991169803436	2.584291463283759	2.107921568762864	1.2970018950115756	2.294512110442119	1.3171649952370807	host	yjeT	None	None	8.227764119711754
gene-b2586	26.5299112633401	33.66274451541079	35.040682974569876	29.014051528488814	31.936067193893688	29.355098004371374	8.029021702757522	7.639909060519609	2.4905390875463547	3.0532925066204415	3.1510724989455126	1.391474872549456	2.0103857781584566	2.031500508527032	host	yfiM	None	None	12.234857006065877
gene-b1176	115.4824087228775	99.41983775669327	106.86052052800741	100.23424284343426	101.75062698206746	100.40673892455027	16.405461585979193	16.723161175392704	6.420271785749363	8.163291559020289	7.334392885476623	3.697946207558866	5.859013318988317	3.657890473226129	host	minC	None	None	45.70579994180542
gene-b3296	7614.293474592012	4520.35356811441	5885.715427760493	4307.364489493925	3297.3692785790627	4595.608337068097	1246.1852467479953	1924.4089897382103	545.1521098389685	560.2738343732602	585.1223679830274	170.62529857100108	206.93237960026053	202.04347469383364	host	rpsD	None	None	2217.5883764997457
gene-b0050	186.33947599142883	200.71528587865646	191.7736737022232	191.1501211154006	205.1629587624515	186.5250162598658	60.57656374080468	67.79161454106458	24.124945447108008	28.888458822901452	22.269843914380417	11.156961274655131	13.018032277775168	7.9179238149058975	host	apaG	None	None	68.88429999510141
gene-b2683	103.15489690526825	90.09563296143182	112.21702103036814	89.7371850022693	112.93084204109634	105.04681634072448	18.198499191250175	20.95169589621221	6.636655425685159	8.404074818099367	10.071116484163454	3.345956079154863	5.1641332158638145	3.2156298480660364	host	ygaH	None	None	43.96716455154042
gene-b3152	6.0254037894312855	6.351086069179299	5.173122007104385	7.487154900395489	8.61840114048705	5.687753058087808	1.3986037804803426	0.9109004379664085	0.80491555416136	0.6615136009789244	0.6158557500609065	0.26021610346458657	0.6799037362949085	0.527221029090853	host	yraR	None	None	2.769823633530142
gene-b0031	46.836145891901246	48.740088382960955	51.73263828755654	39.999726195198576	37.144314562648034	40.73272791899631	12.665701389167484	12.99223547331724	5.182807736221965	5.399555286059709	6.647586907980631	2.0619489980548993	2.377244496800511	2.341779266818793	host	dapB	None	None	16.66858196063286
gene-b3303	5098.637971002479	2550.7603086640456	2960.1204359464996	1988.6588735159114	1440.9821081068626	1863.294960653268	674.8041240217577	1026.2905801951197	305.4583066613017	293.2288870089597	355.2345868791013	100.12957566147699	113.11135108984571	134.5143551003256	host	rpsE	None	None	1433.1367852435126
gene-b1307	11.75351041550699	10.65002587452964	11.480510582953393	10.9355694900603	10.800126471918453	9.062034333886565	3.3516090595294696	2.9259226189224035	2.6186487703408057	2.1341746318409425	2.1692747952965026	1.8765631021518836	2.194393379475254	2.405478929525634	host	pspD	None	None	2.8859446749166926
gene-b3930	17.540458327377333	17.26967768107771	16.812862669153635	15.378582037558953	17.540475185550484	16.230620224975553	5.9806530591414	5.498335708913513	1.769039351880718	2.1138965194814436	1.5585081053586525	0.9172755581117465	1.3876041187256707	0.8975964877389999	host	menA	None	None	6.0531715091315546
gene-b4213	22.956748414665814	28.907277063194368	30.20173151617689	25.465187708739137	28.236023865551257	28.71863361533254	4.751223953854004	5.343120008834636	1.7897960109428106	2.5405109426094734	2.302198670613231	0.9599415259993082	2.063883438921777	1.0924106508117057	host	cpdB	None	None	11.678786614208104
gene-b0837	15.219712961206955	16.677114878059488	16.78907772803947	19.578196990269248	21.71861002494351	13.312622047214196	2.0001537935901674	1.4839356651524016	1.2050995584901718	1.3279614795201253	1.19100183922408	0.8028395242598535	0.9269900267409961	0.6120467143766772	host	yliI	None	None	8.214845255460267
gene-b1640	21.117887651186127	25.322105117478376	19.969130529137114	20.606783075590304	22.48592703209453	19.766296486026754	2.8576877244409165	2.725589178347536	1.2897822301678594	1.4512387496518406	1.6370793788504274	0.8277442724560362	1.2969111433752625	0.8391205568112676	host	anmK	None	None	9.760025930235814
gene-b2815	1524.3494874486812	2191.7873095078294	1874.2428259417907	2462.102809070325	3448.972786824605	2896.1611956552556	3696.745919720536	2737.3716054796378	1916.2022018610735	2140.728598985665	1381.3603827648863	872.5487605697875	967.6996221515908	597.5628131453124	host	metW	None	None	400.4148606472574
gene-b1427	8.176215828552953	8.792478218969082	9.868600511205392	12.028140586509192	11.669871170099498	9.987146550444521	2.3517263568076876	1.8747578261984288	0.8194676997733168	1.0458404218079211	1.105848084535595	0.2642040897245802	0.4561379496662044	0.48296049825359627	host	rimL	None	None	4.285635045756063
gene-b1036	100.21572423297054	111.91445246678336	106.58716458815155	97.77604509203893	113.49301907851138	105.833208832046	34.64671316360654	37.501764298627386	10.740082406641676	13.28914106119494	11.837185830139079	4.048122174755641	5.6627857653682465	4.467805306143895	host	ycdZ	None	None	39.09680379759319
gene-b4292	11.12668875401473	6.016818381327758	6.330800327943082	5.734732226362901	5.775255473926376	4.920475665569436	0.9675875210870295	0.9630395202742502	0.3365183672765008	0.4648473952824875	0.4240318279107881	0.3050809488895153	0.3270423035342598	0.14319583506171318	host	fecR	None	None	3.55578939064766
gene-b3735	1593.9826334639117	1371.6081038134048	1586.3907899444182	1147.1945004686497	1277.6992417527279	1352.1648005105174	305.25182286034266	399.1637879934402	125.22744670494949	132.26990901403778	135.02248794400356	49.0422162234377	67.74417324368416	58.304107662364316	host	atpH	None	None	567.1910471563867
gene-b0296	9.237292586276888	8.662874031579566	8.366856955152397	8.86006978553429	7.581665613264826	10.053133906254654	2.1402876034623426	1.7511203552641657	1.0188568994507816	1.1916455080697335	0.948564705943289	0.3242504737528939	0.47687149283285013	0.3292912488092702	host	ykgM	None	None	3.5046647201928223
gene-T4p119	0.010772352870293747	0.048804924121575013	11.444456086907756	75.63328624501986	90.94783895375063	128.00751998782616	3070.4947396665443	3308.3761709442756	3648.9669660446243	3501.353131944634	3586.7128661127645	5234.863935173421	5047.083478883886	5390.535376293331	phage	vs.8	early	late	1889.9137543072454
gene-b1298	6.459187270070251	4.1685146955604075	5.794963369239791	6.301859501864603	5.759817578904327	5.345957914505999	1.4845310715686775	1.292760581955258	0.6918689229920044	0.7481495634883353	0.4952184970595833	0.38045388920339557	0.3219797291761443	0.3409132928848915	host	puuD	None	None	2.2163678647394054
gene-b4765	35.99312402786898	25.366359312188614	33.14562563002681	41.54906409953185	29.02733106704042	31.67989350173842	7.342669847521799	4.998451140659106	2.711474006602886	3.237542916502709	3.3442986427487753	1.5455939248887942	2.3947242357475735	2.3285595451512675	host	yadX	None	None	13.91529982296793
gene-b2001	9.104008435548058	7.778607123595999	9.360602271668316	11.245982820416883	11.197207823768599	9.888535026007252	2.076465886740548	1.9964220870142426	0.899933447201271	1.0854136530721699	1.0010644234732928	0.3015339043588556	0.5462943741599161	0.461762623435085	host	yeeR	None	None	4.069499937647346
gene-b3680	0.8827545540019238	0.8431132529458664	1.0539561678147575	1.2393456852955063	1.257887272758335	0.9402677966250264	0.1939897861068932	0.20291633375077073	0.16499349659865437	0.14838959185149103	0.13646534059001714	0.04468418161784847	0.04285859929749572	0.04167444376109651	host	yidL	None	None	0.42533461087030777
gene-b0744	1577.5231981337351	3117.2860942547577	2150.1128679001754	2781.924471132008	4222.836874685844	3060.035375063636	1095.548424467839	1051.5611896479807	477.56192714188944	484.30982175339375	310.8296768001535	179.38901473162738	231.8381147329756	148.21077245278596	host	valT	None	None	1128.3307338518414
gene-b2100	15.110064898748055	14.825177758321415	16.230023525044786	13.58524724487415	16.012302057222914	13.893639494146152	4.32611604148578	5.821556183818695	1.6437258574188927	1.7146568756390657	1.9608806948787847	0.7030126213541005	0.9122758993324088	0.8870703029147686	host	yegV	None	None	5.410666048064314
gene-b3805	219.1871908769559	229.8214551103288	255.5888277510248	212.4206928910248	228.65979957883303	207.6382211583656	29.78343082424169	33.31576009613769	14.138811380502524	16.17111695687356	17.347750411812754	8.60867797066919	13.474954207336664	8.397975542881005	host	hemC	None	None	100.52765251367342
gene-b1823	4261.078045407231	4769.38172747592	6571.89950217144	5523.859404717838	5445.097897332861	6414.056847810354	1701.2083584322704	2703.3017065169647	911.3444901126074	916.5833696376702	1331.451285929101	212.15739378649351	294.9778957927106	264.52436432918404	host	cspC	None	None	1870.355149298909
gene-b2243	5.16367443631461	8.227256276857144	8.209603491744186	8.761261742267797	12.642880045361338	7.272046520604943	0.8220173352949117	0.977764233695312	0.4589699074148966	0.5378335102428781	0.458261577243157	0.27312180962964167	0.5285225613260807	0.3232481204576067	host	glpC	None	None	4.403012859363289
gene-b3160	222.51128428516222	226.8528404600995	240.4781798483637	200.94505039459654	186.099081917117	185.83476125997578	47.347177981261126	65.06114045687177	26.503582432794563	25.58072527406264	36.94016729390504	11.215463608808431	15.915956315138635	9.96722048691733	host	yhbW	None	None	77.96243140578443
gene-b1347	0.23699176314646242	0.3374511896406044	0.5148835049324553	0.5862301812985092	0.43783066439045737	0.40478302255992304	0.29304079210064327	0.027865929704022893	0.12395309744470337	0.27073529615353664	0.15288222366851542	0.02717527780024254	0.026065025695211685	0.059138020194317915	host	rcbA	None	None	0.1324484938266103
gene-b1887	5.938900731229803	4.179793144412032	3.70838714862066	4.601906923193298	4.167811132178392	3.766730904377062	0.9435025503240407	0.8940319113374011	0.4303926994607756	0.5038684678413043	0.2930242620313212	0.16984548625151585	0.18462726534108276	0.1232042087381623	host	cheW	None	None	1.9273303191768414
gene-b2444	0.028901434530056398	0.026188008065235375	0.06279067133322626	0.02001761594677837	0.028750606479673563	0.03839405363034501	0.022741524885859232	0.02378798877172686	0.03527120658995625	0.015407699781095584	0.026101843065356296	0.02319840787825583	0.022250631691034365	0.05048367577563725	host	yffM	None	None	0.005030600012746309
gene-b2975	1.0856841912413697	0.9071974130833943	1.092177131674905	1.1732963414651805	1.2144953161413619	1.0494374658960968	0.30913880352863193	0.24686928810872327	0.20106473917055273	0.11035318666745464	0.16405543431095596	0.044081110157256166	0.016261602483643653	0.051653529224983556	host	glcA	None	None	0.4162650789838189
gene-b1777	65.60244520504823	69.77924250120749	79.04310509787251	56.72904369796344	43.083573661617194	55.18195905838267	8.217437596668388	10.439005973737807	3.6550272323438175	4.817699885398832	4.30422260482128	2.52939124140719	2.8671528264732853	2.592974731597016	host	yeaC	None	None	28.993015868924353
gene-b0345	18.939646445361333	22.61033443154762	18.156418331828686	16.528118518715313	17.338766029611442	16.561344164016795	3.5901371281028185	3.5283979134927597	1.5622897323362892	1.865398688732863	1.6660350911688082	0.985386111925692	1.5718437933095797	0.745368398571043	host	lacI	None	None	7.624505189292968
gene-b3255	404.2898339077518	391.6368233402199	472.8073560898858	268.70551140604056	290.8195264122975	407.3755819046982	108.52690226962966	149.35250871365693	42.130894628285695	41.19430092173962	42.57526486136835	18.0170360906194	22.673251969395285	22.596750518835233	host	accB	None	None	145.28816419157147
gene-b0003	114.66286366767912	58.44978147370364	96.9007445134939	54.494902062186185	39.259646490594236	48.01429486249376	8.352647657916902	17.668433049312775	5.440385145081032	4.7652894249018	8.04524267703834	2.783063015876929	2.7866948693433713	2.4358779379074353	host	thrB	None	None	38.59039275990261
gene-b4289	5.85718381590206	5.268586823790927	5.241606852015085	4.825748267193615	4.0283657571429705	3.885754941290953	0.834402255421706	0.7087820558350567	0.26924746892393026	0.4590846763604516	0.4949160273713502	0.19993823006184452	0.31231066823992376	0.2610597287857277	host	fecC	None	None	2.142793890947097
gene-b2442	0.017642066735468667	0.015985731970342188	0.03832879689323488	0.028511443060671916	0.0058499993333330814	0.007812189572427519	0.004627307793152498	0.004840235928738467	0.007176771564209459	0.003135065464143518	0.005311044990965796	0.0047202715782059005	0.004527423818026843	0.01027211268883934	host	intZ	None	None	0.00898837807941081
gene-b1197	8.646430934583833	9.321912962783095	8.68752203552111	13.012652837035251	11.067154834191514	11.4418349859449	1.966941005763874	1.754175044795646	0.8533637862948071	0.939760798309155	0.7903416721803466	0.58143571406526	0.9638533353370681	0.4754028125161599	host	treA	None	None	4.474826459094923
gene-b1758	13.337942225392691	18.06112274110692	19.575522627142142	19.102607820747366	23.47299515110044	22.555300897447992	3.7566362412901957	4.004886032341454	1.4950220609675173	1.617436310353657	1.9749133627517401	0.707607475088441	0.9607543287655321	0.5799525651906539	host	ynjF	None	None	8.559424789385943
gene-b2431	255.3428253394368	391.10899653154814	267.20737627644655	250.93856484567294	327.1571762171126	222.86903463235407	43.021052287575344	37.055184456086174	20.023934263872693	24.91907829196297	20.4688913195653	12.92909133476206	20.404570948401545	10.85971177501658	host	yfeX	None	None	134.21045637933466
gene-b0673	849.5693036534808	1304.764785730221	1060.5931521732043	1358.284671338077	1211.9948846081297	1612.3857065303603	428.1543936815927	368.05826606340776	82.82320601986997	99.08911839219442	61.62543452238158	39.0582856383486	68.5984085342162	22.418685837300515	host	metT	None	None	532.9239569495402
gene-b1501	1.6184042772765002	1.732061070272528	1.4836774681606275	1.6954393927554257	1.6533868510534377	1.5948687804078838	0.3705073172851434	0.3413576388742804	0.18647330010321606	0.23107495013806245	0.2731763943971631	0.12765229177219192	0.08402541178061661	0.1470669186411327	host	ydeP	None	None	0.5999617426750031
gene-b4806	0.09874656797769267	0.08947569422288752	0.21453479372185635	0.06839352115149275	0.09823123880555132	0.1311796832370121	0.0777002100266857	0.08127562830340009	0.12050995584901716	0.05264297425207657	0.08918129713996732	0.07926122691737407	0.07602299161103407	0.17248589223342722	host	C0293	None	None	0.017187883376883217
gene-b2262	146.6945868175463	187.8989578680638	171.00973473263608	137.89855659079018	196.37729807535518	160.75106973231507	60.07149943853332	66.47778034181042	22.29855546688807	27.181445083051234	34.07349196181297	10.169825115244613	16.159404566496445	11.391306057709697	host	menB	None	None	55.33142290935054
gene-b0054	140.5376250475283	150.68299612369876	149.81470237149313	131.08764029069755	135.19121166365022	152.6871354043196	24.218710050101222	27.415460088807535	9.840981158911333	11.692775784193723	10.41819321391537	6.356245550194309	8.941465948361216	5.690056898441824	host	lptD	None	None	61.21875496753098
gene-b2059	1.4473425535016098	1.4034901750961501	1.0849330996791022	1.6707560167007516	1.5913460686499317	1.1581292034353354	0.15318041405260896	0.20202799035416596	0.09296482308352753	0.13987990301266062	0.09937344538453503	0.047556736150424446	0.08471133350943798	0.07392252524289739	host	wcaA	None	None	0.6392595648638594
gene-b1963	0.02346453100460024	0.021261551102468322	0.05097856484479755	0.016251925818176496	0.023342076547853783	0.031171409878101887	0.01846341624396492	0.019313020586946558	0.028636029112637743	0.01250922160445384	0.021191595359992238	0.018834350950663145	0.018064869293711067	0.04098674666932924	host	drpB	None	None	0.0040842495152989804
gene-b2135	5.0179378421317296	4.042840551213734	4.964948083277247	5.1337014447998035	4.823354297268501	3.485631583154893	0.7135733573879299	0.7663130668606295	0.30988274361175844	0.30296568855276723	0.46956682983901166	0.18440367078736009	0.25134131920382696	0.3168108224695602	host	yohC	None	None	2.0127847119079894
gene-b3392	1.8432692689169299	2.242857401853714	1.868836425310393	2.249386917871317	1.9733564417826313	1.5158541174054732	0.3453342667852698	0.3901230158563204	0.19281592935842748	0.1403812646722042	0.14269007542394774	0.12681796306779852	0.17569758061216764	0.09199247585782785	host	hofP	None	None	0.8227820551676192
gene-b0126	467.17403445591117	435.808980444242	499.4835955767832	436.527683471857	414.98209094386453	462.3460582215994	85.82322202875153	105.27143009317498	38.64607054720156	39.29214429334179	41.34461076820133	16.15637896006275	20.8956588344826	17.36410013759859	host	can	None	None	188.3401374065509
gene-b4144	159.28658250123672	179.09090986727514	141.59296385642517	147.77173732724899	160.3333609656711	132.25580131644793	20.275803958828018	17.010024716786173	7.671786341845907	11.981184038252275	12.098425462852518	5.3037851503354725	9.416542757515883	6.490147131495059	host	yjeI	None	None	70.04845078878193
gene-b1886	1.5015182105488867	1.166737211310721	1.2546800210447917	1.9051422714978992	1.680924447430734	1.2672809831849978	0.21879481523759872	0.1795692582010139	0.05742712697498291	0.18472552697840589	0.11976694056342184	0.02403589552729033	0.09550902917198505	0.02241693906282809	host	tar	None	None	0.6924833232150244
gene-b0196	133.15426099747538	171.3002224153379	149.54505354371534	120.9440630922486	119.50157638158004	134.49124146272868	24.131958562954654	30.039472220936677	11.247595879241603	10.771922375847135	11.68473173193883	5.8477171859040435	8.987607008237806	5.243571123896188	host	rcsF	None	None	59.497121725624865
gene-b1541	362.4928424244641	560.1283723875375	373.6691318884804	314.9883732373514	336.9562623357012	235.4289491506611	26.46377741497119	28.369975197198595	14.50372762747583	17.4836607427779	20.175956988253787	9.427423578054727	12.852357522947761	7.731426463639503	host	ydfZ	None	None	202.96688542953152
gene-T4p200	0.0173493238028157	0.03458504139801216	5.616225639453575	75.06664596779653	51.1791945336425	30.436759534313	145.71417308044005	44.30438027071083	925.3513111127291	912.9873336820551	558.2493278059475	2155.995425903802	2024.7636341765779	2762.560314333839	phage	alt	middle	late	1207.5159148540772
gene-T4t005	0.09607774181613342	0.4352871610843177	23.169757721960487	23.75658199564824	20.16660783694508	23.101805837091106	3830.284353407382	4188.41868949257	4675.929596078551	3996.9676174969904	3930.8127000690743	12096.351462814904	12431.780929045834	11249.418008723216	phage	gene-T4t005	early	late	5044.81211346219
gene-b1460	0.2563763136940623	0.3682904564319381	0.39397418583222166	0.46341573170721206	0.5162971707141378	0.35719639340526776	0.2017335268239017	0.13896202411768668	0.03815618654850148	0.056671064630203806	0.07341573801495992	0.045172625367157784	0.03369884588562988	0.010922589481800141	host	ydcC	None	None	0.14062121778040806
gene-b3952	4.0846703204424415	3.5252812768225716	2.899514618220311	3.8711199821718627	3.387469067888364	2.825959592464233	0.5791715313934525	0.5259337585776334	0.22703582125821664	0.254411097409353	0.24106343800291513	0.12335535656765385	0.11831564564720662	0.12715683523010335	host	pflC	None	None	1.5663284920132823
gene-b4106	0.6938542114934452	0.9063241422424806	0.9592886593798595	1.0048386529633764	0.9053708093713172	0.945690796263783	0.2765300250379385	0.11125181060541457	0.12096816860889938	0.12009804011880588	0.040691086147513614	0.06509667305761521	0.11793680827871447	0.07870078733084132	host	phnC	None	None	0.3487808723659524
gene-T4p150	0.02418283297412882	0.021912414911727556	3.7302784541024816	45.80970131004066	29.517484901488523	16.737456726485707	63.99325869054956	38.27584487202572	131.77394764061918	117.82142245462721	99.26424379620038	1346.1273858350141	1541.9138307512403	2014.029760603488	phage	5.4	late	late	1133.215325026761
gene-b3981	607.7912975631971	637.4975446454068	654.8272325621436	622.376767883512	680.9819235670593	702.0490684938819	286.5535183152902	280.11137322089945	73.5487324291033	89.61479310648811	69.51124728953329	32.8884553440279	53.58195477485196	33.53772567113701	host	secE	None	None	221.70241449029336
gene-b2163	1.324999403046131	0.9272935583099253	1.334016353688634	1.4549167226772095	1.7038654876453811	1.2163934263795668	0.22886243680587426	0.36352371932066224	0.11831886574267139	0.09762878861294201	0.20430624435701605	0.04323339650038586	0.024880251799974787	0.09408321394550577	host	yeiL	None	None	0.568442764147663
gene-b1515	1.482093503665188	1.4337736621093518	1.0111005383869967	1.0166046044270223	1.21794865274315	0.9416402639611503	0.23098793554760946	0.15911361673898267	0.07864093795585411	0.11832741040345912	0.12286003473058943	0.017241112803779254	0.07165913408653364	0.0625326497522999	host	lsrD	None	None	0.5361931965522435
gene-b0493	72.37026248676233	69.20249026074173	81.2943845010021	60.92190892969857	66.14236746240456	70.46389562677903	12.065979281477327	15.352063123975574	4.852534222187091	5.872616238787209	5.826511413144533	2.90976770816671	4.642470687713814	2.9897554653794054	host	ybbO	None	None	29.667116633249357
gene-b0901	1.335334299962301	1.580585867490602	2.169306137532679	3.95779767069552	4.679197690108089	3.5318631466452395	0.7288831884736812	0.7030135564923541	0.4257610622889134	0.4168682225037536	0.24988871076782726	0.18346761154478464	0.2315421064295454	0.06304052914115106	host	ycaK	None	None	1.5424877973749025
gene-b0718	0.804494097935908	0.7552801247637859	0.8392096342649087	1.0963079125753985	1.0660978564484835	0.8835337488610521	0.25366833273417977	0.2127509093824297	0.06734379885680371	0.09135104355507406	0.10754215243349001	0.04429303857147375	0.06484313990352907	0.04565803029708368	host	ybgQ	None	None	0.36623156014839625
gene-b0887	28.47522424087461	31.78103741423065	27.877139171979625	20.302076804969428	20.44944240642017	23.37448236857537	4.106370352649699	4.401302954779711	1.821766802851696	2.1343195672998108	2.082209165142327	1.1077732088010583	1.4528264746584034	0.9769319804596152	host	cydD	None	None	11.475923179653986
gene-b0912	383.30299376267317	474.21741198365237	396.5686953253447	389.26424539502653	443.0952679258406	414.4173319272849	106.13685110255737	81.12505450780642	35.163536590892164	44.03390848386329	35.89030897110769	16.71994723604396	24.064877933968596	16.68937180431224	host	ihfB	None	None	170.4413884629968
gene-b2797	94.33415554542631	57.259735055583654	87.04466972641004	66.60449062453003	63.04894511756307	84.29330277056214	20.345186572776914	31.13712096949733	8.264445919540494	8.40902246605539	11.335412241737954	3.5750984983257674	4.061228236063136	3.476952459231718	host	sdaB	None	None	29.249488251836038
gene-b1855	46.191450131787356	47.634208472584646	48.357731651526585	44.202479410872165	47.34745710427574	45.349302345713745	12.414766890930448	12.85359010575994	3.918805230942114	4.886047906507552	3.864522876065251	2.54223046334985	2.9677123391862934	1.597091594753956	host	lpxM	None	None	18.1425018419264
gene-T4p260	0.01548965772199101	0.18246023919961377	3.5335142495364575	9.945222605087652	13.297813190461302	24.83668669287429	3872.663785607692	3927.6845787560756	2704.5458656117235	2793.2816312831656	3162.5296726486704	509.12438918267463	619.7632779634591	647.3835205441903	phage	arn.3	early	early	1788.7860422904848
gene-b0698	0.5733671689027316	0.5888077942409373	0.3783194211869295	0.5795063942728633	0.45207494848146207	0.3216018040649329	0.13033583617379538	0.0943846006104001	0.04664901516736149	0.06566220444345035	0.026850283009882635	0.017045425143521305	0.049047091361957465	0.03709374026525317	host	kdpA	None	None	0.20608992969126036
gene-b2489	2.931953433392994	2.6906366863546576	2.5031885812921737	2.7962947936404783	2.3948232448720974	2.3767892014168517	0.42013394196247444	0.593665458911792	0.262930812761492	0.2846465959558923	0.3468553216827188	0.2330843985238194	0.19471501408675923	0.04908689423243778	host	hyfI	None	None	1.0428525363397025
gene-b3416	135.658177169147	211.58079240174973	231.62349326206063	172.4886571599529	192.22341097188527	217.97646656742853	81.7535896162217	104.25265772649657	41.23625274847463	38.221071665608406	53.582689689955394	14.55304553161478	17.27154860923142	20.400489700126215	host	malQ	None	None	57.22859147112527
gene-b4058	46.03080186002013	54.34721337941933	44.730846469955594	35.84140308012042	44.08693158583516	38.59275611831501	12.760339698920193	11.81355508695627	4.816300127066778	5.739818446613238	6.052576366149707	2.7189717373993996	3.895350226905015	2.775904731119046	host	uvrA	None	None	16.437576303305757
gene-b2406	0.016968383996166764	0.005125099430427925	0.03686516741759823	0.011752585973526202	0.005626610337310816	0.022541616212565327	0.004450608688879373	0.013966217751419588	0.0069027182347885735	0.0030153493605008064	0.005108236590356125	0.0045400225441932646	0.004354538898961379	0.009879860175661703	host	xapB	None	None	0.007645988174933498
gene-b1106	61.350704066896945	66.83541528904969	66.6727331296172	67.13209591774594	72.7582711630005	60.00111009557938	14.653977064814647	14.491296752626596	5.900167438367881	6.703077768766231	6.374354823938901	2.843028153865374	4.624409467888647	2.9655029035623417	host	thiK	None	None	26.433620842854843
gene-b2093	0.07483950415151445	0.20343947318046007	0.05419826367710055	0.12094854266790298	0.07444893888420732	0.16570065250991	0.01962952674358376	0.06159837092468218	0.030444620425014866	0.013299277705787767	0.02253001190904438	0.02002388890544187	0.019205808406998082	0.043575383301076354	host	gatB	None	None	0.048756343908457775
gene-b0836	271.55923359915346	374.47255701545106	323.1296246189385	362.4899366979836	283.7716305519618	202.7955915542184	43.57524903559068	29.853554221192645	26.36908471421307	30.411188188246488	25.19929027311202	14.965510407336692	21.110634482989028	10.381494638799401	host	bssR	None	None	141.4689638490983
gene-b2420	9.276534728875815	10.439074463947007	9.267903088784195	13.017659911577184	11.749258048807658	10.113150436655856	3.554546750935075	2.619397392178152	1.1923107468490515	1.1706078519400538	0.987182358545271	0.44256880988966424	0.66279636767824	0.35482812116590745	host	yfeS	None	None	4.202787233161592
gene-b1479	55.14036270098523	58.720084218556764	65.81593919057092	43.956491876742426	48.53803360287306	51.21291916168921	20.694064417425285	28.986967194059286	14.394765185583662	12.725834468314709	16.831630540070442	4.076771798619424	4.6129569326667035	3.6642586010860936	host	maeA	None	None	15.219609071826218
gene-b3629	0.0075958898444379	0.11700667706069909	0.08251338220071398	0.02630520044288183	0.11334373708332846	0.07063521405069882	0.029884696164109888	0.01875591422386156	0.04634998301885276	0.02024729778926022	0.006860099779997488	0.006097017455182621	0.017543767294854018	0.01326814555641748	host	waaS	None	None	0.03421929828141473
gene-b1097	21.482156594889013	21.770144863004493	24.959015649658312	19.644384268802952	21.20412031084757	23.903169494472092	6.436585140275126	5.771761334296588	1.9083688023011516	2.330493663663777	1.8390700336898838	0.9985519965895573	1.8352529822346992	1.1289985673460692	host	mltG	None	None	8.616083784650844
gene-b0506	58.664174311218076	61.66717478602716	54.42242928973562	44.180203089712805	45.54751411086814	45.986195426527864	8.754985429771557	9.157850942068405	3.647198369665843	4.807542207432287	4.43021208439426	2.2309704164684407	2.904525473609802	2.8460172218515494	host	allR	None	None	22.54279569199421
gene-b0714	32.59534439336383	33.9275564185149	36.373399117387464	46.21536751991324	47.60643037021765	34.953422869789314	6.350226255817314	7.6768525279302455	3.0565706983523446	3.5366507247531445	3.234848868986088	1.4627299149297217	1.914397152386949	1.2074012456339906	host	nei	None	None	17.172147643247467
gene-b0651	30.83171687857343	34.07647400750125	40.44805995479	30.235197389048373	33.965339879304096	31.63448514984869	9.389771534763327	10.597091536481782	4.848208223771999	4.628532274624887	5.426338925978012	1.4206050670575507	2.146187532403808	1.605445612326515	host	rihA	None	None	12.199064574894107
