Geneid	15_R1	60_R1	180_R1	300_R1	420_R1	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-SynWH7803_0176	192.0868172047576	311.5440371169333	239.89106604235297	74.54051155843669	34.62907791006921	host	gene-SynWH7803_0176	None	None	61.972769843196154
gene-SynWH7803_1326	0.8812849091294201	0.6020950276047154	0.34892118143755785	0.5349086543728347	0.1721602503400668	host	proA	None	None	0.11302563206225887
gene-SynWH7803_1009	99.79082787708802	106.14935336671134	82.51985940998243	46.76884668066486	20.481331115456612	host	gene-SynWH7803_1009	None	None	15.001761296113266
gene-SynWH7803_1801	137.81344041960605	222.99708945532464	142.62110036568265	92.49852646583736	51.50209459222755	host	lepA	None	None	25.386074981261967
gene-SynWH7803_1822	125.33572898486496	140.53702724776502	121.1058782790066	47.65321133547697	22.70341994397955	host	oprB	None	None	24.230581656242595
gene-SynWH7803_2177	50.95996993845439	48.98007985794034	38.120655065509965	19.09739600146076	10.088132339810537	host	citT	None	None	7.900755193981859
gene-SynWH7803_1253	101.38847743019241	88.60973159777002	91.66994881446959	25.722325743094824	14.201038340023032	host	argC	None	None	20.87671186597271
gene-SynWH7803_1906	75.97841252112633	94.78767091605145	91.63362299620889	30.984915359497514	14.499876952195212	host	gene-SynWH7803_1906	None	None	17.428227501432406
gene-SynWH7803_0143	73.37898620651235	48.24970607577788	63.15156182945763	26.69518372383702	15.411472591805797	host	gene-SynWH7803_0143	None	None	10.380686162096007
gene-RNA_40	476.53278248900574	741.1037171029541	298.19676468607287	275.0544876506314	208.20630275501827	host	gene-RNA_40	None	None	92.52638719811252
gene-SynWH7803_1305	91.42958080910026	130.99387838077746	81.10605762288831	64.09337216924658	24.13057662699186	host	gene-SynWH7803_1305	None	None	15.55326770336178
gene-SynWH7803_2066	147.36337391393295	105.61855243651756	106.7830208112439	33.20238446703349	19.235126212681184	host	rpiA%2C cbbI%2C ppi	None	None	28.539546682660585
gene-SynWH7803_0784	6688.332369573508	6167.970477202744	5557.395950895119	1508.5243551252395	551.133875950071	host	psbA	None	None	1583.0341881386355
gene-SynWH7803_0944	85.03694345171601	66.79642236246714	72.31740406474825	34.501608207047845	19.395573803311922	host	gene-SynWH7803_0944	None	None	10.887572608235933
gene-SynWH7803_2257	732.7280399610356	958.1105182765475	653.8902433695121	172.19295785526617	54.000538796735334	host	gene-SynWH7803_2257	None	None	230.68638703738884
gene-SynWH7803_2525	76.1694546960558	99.67683181996064	93.77256751134367	38.718471432353695	22.57881683209976	host	gene-SynWH7803_2525	None	None	14.016769836736392
gene-SSBP1_gp36	133.66196421077592	408.8784325675937	1262.5538489727312	8448.45808967153	10856.709450857672	phage	gene-SSBP1_gp36	middle	late	4826.801486530832
gene-SynWH7803_1131	178.01923520431913	163.2888200627302	166.06330447610304	33.902837029307335	18.14173410001835	host	ilvD	None	None	44.368411258916296
gene-SynWH7803_1174	135.559467832391	189.75139116803294	104.26559911641048	63.18016017661926	48.63418109923127	host	gene-SynWH7803_1174	None	None	23.992819273260874
gene-SynWH7803_1509	18.63770155965189	26.99691143291552	13.97176396228496	11.928065290912452	9.12289326569696	host	recD	None	None	2.4274556316478315
gene-SynWH7803_2491	47.773563736919115	70.68866228586148	62.205981863704835	31.787998572785657	27.69845645639794	host	gene-SynWH7803_2491	None	None	5.794655202297549
gene-SynWH7803_2484	2119.989046970857	1643.7762267785718	1735.040200081586	404.61634446588187	130.59816726268653	host	moaC	None	None	514.6832752634236
gene-SynWH7803_1356	296.78297480660547	285.0066987752554	238.18232147881292	63.44462398073798	35.84232945204907	host	gene-SynWH7803_1356	None	None	67.81795365123197
gene-SynWH7803_0751	235.85551799402438	216.78116941654554	216.99252040236897	82.04860061178542	44.74881730854125	host	gene-SynWH7803_0751	None	None	39.65589440310242
gene-SynWH7803_0186	43.00472314998957	39.85327873729639	53.43982723792529	17.832291882294392	15.055317172997077	host	gene-SynWH7803_0186	None	None	6.581038516095207
gene-SynWH7803_1440	117.58054297331995	121.89915579713801	81.47794199318972	33.756203091463476	18.404408984270752	host	gene-SynWH7803_1440	None	None	24.008476213805867
gene-SynWH7803_0731	188.93968553585097	271.50223125308213	189.20482648306512	63.710934329238796	32.42859228750727	host	gene-SynWH7803_0731	None	None	52.40294568046393
gene-RNA_12	70.9767811003989	192.0764502251962	122.25915288505996	73.66559590153459	63.92496214316237	host	gene-RNA_12	None	None	22.38635338489721
gene-SynWH7803_0959	268.07381328444177	267.53089059902857	308.4075553706414	63.8918670500886	33.72428014994864	host	gene-SynWH7803_0959	None	None	70.55676435246104
gene-SynWH7803_2278	230.9294809500724	212.17523687381254	218.7486206768346	54.40044930410822	27.835310579945613	host	ndhF	None	None	52.67945946257395
gene-SynWH7803_2406	97.02426746945595	92.05835563870326	75.33780309173657	22.887952111123543	16.85674634764126	host	dfa	None	None	19.295300668372516
gene-SynWH7803_0574	65.30388794416967	71.71090368420458	57.67372643255224	23.589334852559567	13.234323898903806	host	gene-SynWH7803_0574	None	None	11.858281890876814
gene-SynWH7803_0815	28.507303691990035	32.14750883038712	17.54198604320967	17.441900624308175	11.070788303590096	host	gene-SynWH7803_0815	None	None	2.8418210608737327
gene-SynWH7803_0079	41.83133242151658	40.76615780826402	66.39719476383318	16.90134030032178	10.429486988833327	host	gene-SynWH7803_0079	None	None	11.323487382549185
gene-SynWH7803_0394	144.67069387691018	748.5280800536387	316.3996748500396	105.30883027902838	74.68210389016603	host	gene-SynWH7803_0394	None	None	224.3887943456886
gene-SynWH7803_0690	324.00439684143134	272.86788204985805	282.502198123648	59.01590877521342	33.60522781309067	host	gene-SynWH7803_0690	None	None	77.05828645268662
gene-SynWH7803_1346	779.4295244718783	552.568410905459	496.14797548630474	155.75011704895883	61.80356232636581	host	gene-SynWH7803_1346_gene_apcE	None	None	171.14216778208484
gene-SynWH7803_0605	739.3054139170933	671.6892258209646	574.806701585861	200.08585711910402	76.25732884578356	host	gene-SynWH7803_0605_gene_ppa	None	None	154.95544561534436
gene-SynWH7803_1249	108.37802725715927	87.47092210182953	73.12485390789953	31.708102600378353	18.56560933083654	host	gene-SynWH7803_1249	None	None	17.887355174290796
gene-SynWH7803_0803	186.02325188836767	340.9694362311445	192.38220645879372	62.431481517515145	41.93065927297974	host	gene-SynWH7803_0803	None	None	70.19600546049938
gene-SynWH7803_0006	104.86465135113157	98.97113214630154	75.41948841179908	27.46281857283407	12.701280810205798	host	gene-SynWH7803_0006	None	None	21.88270953063421
gene-SynWH7803_2376	173.95289959358183	236.75392067391684	145.87848092849032	73.43715803106569	38.798282923023486	host	secE	None	None	37.419065773071715
gene-SynWH7803_0950	109.45365589290509	94.96181247422547	86.90047570248316	28.961203969419724	17.426512931320264	host	gene-SynWH7803_0950	None	None	20.382436589523554
gene-SynWH7803_1337	33.56177501068801	47.754202033921366	29.181664071472692	18.653979556920607	9.829197067860513	host	gene-SynWH7803_1337	None	None	6.043111659020007
gene-SynWH7803_2436	90.88455431045043	126.24151884423037	85.0768128001509	39.84692778842145	17.579258914301636	host	gene-SynWH7803_2436	None	None	20.75800304858264
gene-SynWH7803_1284	126.8323522349263	157.18104457606893	100.04777439883264	54.83193974137461	33.99716185269935	host	gene-SynWH7803_1284	None	None	21.6523593438449
gene-SynWH7803_0417	486.2136388525534	1345.084279053223	1009.0176668372927	196.95620049321354	60.15461568339247	host	rplO	None	None	383.34158089357385
gene-SynWH7803_2244	75.96758279771221	75.1296426267697	83.50140404187687	31.922048714932117	20.444431971458492	host	tmk	None	None	11.692077884765776
gene-SynWH7803_1939	34.41171248281375	42.29250103839582	24.695384239012245	18.143702866646276	9.334079659741883	host	gene-SynWH7803_1939	None	None	5.25403890262825
gene-SynWH7803_2119	709.9238039294844	1410.611388173389	1081.991163592427	543.3560964299688	482.61153253983724	host	gene-SynWH7803_2119	None	None	145.82937550740354
gene-SynWH7803_0410	1617.8357197210473	2102.4077680573782	1888.5314211823018	439.37945494445546	138.3771119848737	host	rplQ	None	None	511.05049257737556
gene-SynWH7803_1653	131.7091044070859	90.61530165450968	85.0814514980972	38.24161993680913	22.11839313820248	host	gene-SynWH7803_1653	None	None	20.933351273346904
gene-SynWH7803_1142	145.49690442420626	178.49908045442731	155.8861397528025	39.988102478505	15.586820463127975	host	purQ	None	None	40.77060324245998
gene-SynWH7803_0308	103.54817018286889	94.49056933218206	78.84063000953735	24.759115868327328	16.267498813980197	host	gene-SynWH7803_0308	None	None	20.544874532224846
gene-SynWH7803_0865	196.366301116019	269.7276251845924	203.77631398101445	42.23833247165857	15.747967626561381	host	gene-SynWH7803_0865	None	None	67.20355724972805
gene-SynWH7803_1980	98.3496214596974	70.63302036923909	85.33932989622954	25.085061895504584	12.892954049796211	host	prmA	None	None	19.33665791754026
gene-SynWH7803_2200	91.19256346609971	68.50316795831418	70.60712121970015	27.39398076525258	15.488880891646566	host	gene-SynWH7803_2200	None	None	14.855761923615665
gene-SynWH7803_2358	31.680429913384398	138.25306023859477	63.91538201573184	19.78092203870743	15.546070605708032	host	gene-SynWH7803_2358	None	None	38.43052689281127
gene-SynWH7803_0422	655.4615263977338	1569.3707243688175	1212.0416926066207	239.85006890603262	54.65801014546554	host	rplE	None	None	438.838085203274
gene-SynWH7803_0698	55.0834542666928	54.091787212130775	66.7124837437845	20.399760408135432	12.558475404270943	host	gene-SynWH7803_0698	None	None	10.827129693449663
gene-SynWH7803_0687	133.98252912465546	249.48012370250572	135.85730304575404	88.93346478500814	37.84776351651432	host	chpX	None	None	37.921495808702566
gene-SynWH7803_1412	21.812249611923892	38.703484774468535	22.429126656272572	23.936708970765398	12.120665218009652	host	gene-SynWH7803_1412	None	None	3.061874025620273
gene-SynWH7803_0999	63.339205397573046	141.6557572803151	85.09190697600785	45.67355753123476	22.737450205627393	host	gene-SynWH7803_0999	None	None	22.92276061536731
gene-SynWH7803_0151	138.2702974239968	133.495756901733	144.3159813999579	33.20779789928355	19.57139245897172	host	gene-SynWH7803_0151	None	None	32.60351096786662
gene-SynWH7803_2262	157.39474786085876	128.08356303073106	113.9249329516697	40.930479301528806	18.139381407724986	host	mhpC	None	None	30.8027226782706
gene-SynWH7803_1914	62.24988197766481	89.5102370001864	45.28528870060012	36.32486392530647	20.71906622537743	host	gene-SynWH7803_1914	None	None	10.918934478781724
gene-SSBP1_gp35	81.06588972324407	272.5147977677525	847.8180195031684	5954.154944473163	7255.530486150182	phage	gene-SSBP1_gp35	middle	late	3286.251434616456
gene-SynWH7803_0468	95.9561893736737	130.83739983788897	71.53507293008217	34.364697063369086	17.58186556597932	host	gene-SynWH7803_0468	None	None	23.966268020868156
gene-SynWH7803_1778	20.25027480258946	43.16940710198899	22.605886810770347	13.29749482979969	8.97270019015674	host	rsmB	None	None	6.430867306772985
gene-SynWH7803_0817	44.1916928125605	49.78862728269762	43.62588371604666	19.6983540874427	13.097422122025081	host	gene-SynWH7803_0817	None	None	6.3803924766919335
gene-SynWH7803_0182	19.304066026856166	27.107689250252896	18.605962900270566	11.557469415892266	10.829476341317122	host	gene-SynWH7803_0182	None	None	2.020409790244646
gene-SynWH7803_0268	164.9096788924728	160.39949948039643	150.8983845010128	36.2200791139123	25.271937437850493	host	fabI	None	None	36.86058579801081
gene-SynWH7803_0614	86.07635605311208	87.97345612522368	101.50402001636057	25.426355254627097	12.766209583890463	host	argB	None	None	20.95211136781376
gene-SynWH7803_1664	24.87209437906383	46.31043585562467	21.7658015857316	17.601759429573708	8.862615704125973	host	gene-SynWH7803_1664	None	None	6.477674462393092
gene-SynWH7803_0804	36.81464432312864	42.62762237430338	34.549330342460685	16.397248692151646	8.28487579712677	host	gene-SynWH7803_0804	None	None	6.183703492466186
gene-SynWH7803_0822	76.23632866857209	88.42046735837968	72.73376724340068	23.956133956912115	12.987078261812444	host	gene-SynWH7803_0822	None	None	16.808408760660658
gene-SynWH7803_1711	27.59161530279829	34.44137377796536	22.751825869175644	13.389310240934627	8.064828077517983	host	gene-SynWH7803_1711	None	None	4.2557185621495135
gene-SynWH7803_2077	163.07858480813215	191.5315524940609	151.6003142506795	45.85532892199125	23.484489638410004	host	nusA	None	None	39.37835952866585
gene-SynWH7803_0216	40.74375318811359	45.35109056917934	54.87897910730985	16.311722299230674	9.09214100621467	host	glcF	None	None	9.261516038501561
gene-SynWH7803_2194	89.73917971494664	162.77703123955993	91.45818073872327	56.523911317929446	29.060283958998298	host	xseB	None	None	23.394754826089343
gene-SynWH7803_0165	21.0136348624078	20.153507323410317	13.778826246564785	7.175261570756306	5.892096731026368	host	csck	None	None	2.9204779363552005
gene-SynWH7803_1491	214.6189307529359	207.6835174566091	181.02182597841994	64.3029973250196	36.789148452017145	host	gene-SynWH7803_1491	None	None	40.04797149417702
gene-SynWH7803_1583	89.65344847089129	93.89252775413028	56.69085853597181	28.096246345823776	15.040050224328747	host	gene-SynWH7803_1583	None	None	17.725522762602687
gene-SynWH7803_1989	667.4550409540474	988.2518424801975	691.1531765415035	224.86574471786446	103.15343841757397	host	rpoZ	None	None	198.15477376349193
gene-SynWH7803_1769	13.077348919980277	22.753097216491692	15.532879281020117	12.735256199125024	8.481532823885406	host	gene-SynWH7803_1769	None	None	1.5229980606891909
gene-SynWH7803_2345	79.75162843140959	263.9323314497659	151.5930864975835	43.962426558162846	21.24489972262526	host	gene-SynWH7803_2345	None	None	68.79149159301869
gene-SynWH7803_0419	653.0923029757677	1586.8728436082424	1455.350247776054	240.6697548101386	66.62601688160585	host	rplR	None	None	479.91697661441435
gene-SynWH7803_2507	23.913210172204856	36.4544317000901	21.98805031300472	14.584971030054708	11.699971036041894	host	gene-SynWH7803_2507	None	None	3.4360512577882676
gene-SynWH7803_0296	250.1655000875683	211.06892763954005	183.9817774572563	50.31484530194477	26.70592843337701	host	lytB	None	None	55.24738386066105
gene-SynWH7803_1696	56.47614840246794	57.62632086784486	57.59450598116075	26.46359912655283	17.43261373604741	host	gene-SynWH7803_1696	None	None	7.122715128206533
gene-SynWH7803_2340	19.679225838525113	27.46258599879469	12.790496844063536	13.92038856076117	10.357623737921372	host	trmE	None	None	2.2306567881757866
gene-SynWH7803_2219	28.987769562689074	29.950339555813162	25.32897395509357	17.52664721957043	10.120926303663373	host	gene-SynWH7803_2219	None	None	2.533260555258775
gene-SynWH7803_0525	41.267928439803356	53.98082969990076	34.88339511421985	19.205895235256634	17.65589447362555	host	gene-SynWH7803_0525	None	None	5.611130290542092
gene-SynWH7803_1105	119.37004094157997	133.63853311232307	97.74411154711822	44.98739109350356	19.269289196150712	host	gene-SynWH7803_1105	None	None	23.15849339073432
gene-SynWH7803_0729	77.31642886983633	68.8578376786692	64.83762843720937	34.923763591116284	16.675032033772318	host	gene-SynWH7803_0729	None	None	10.007212693121854
gene-SynWH7803_2344	28.446045625328065	53.46134680173298	19.680060921861216	19.416489467169786	11.248548304686702	host	gene-SynWH7803_2344	None	None	8.01484738124751
gene-SynWH7803_1642	19.114810477573265	23.034561975200987	19.96804084653318	12.346163721149473	7.457323784950982	host	trm1	None	None	1.9594794193262584
gene-RNA_49	584.0021572484343	1522.5498630246968	837.9413868356124	345.01608207047843	145.1169408791141	host	gene-RNA_49	None	None	332.5327154797036
gene-SynWH7803_0510	94.96104097313363	57.989107070436056	67.41441414571169	29.45386160662003	12.963433148909736	host	gene-SynWH7803_0510	None	None	15.791648704591717
gene-SynWH7803_0882	35.12960388549899	39.196947255167224	22.016168024402425	21.608150067561024	10.17322721535907	host	gene-SynWH7803_0882	None	None	4.233795952428106
gene-SynWH7803_0045	529.8912229045116	1020.2449217759564	601.924521489764	365.288213446371	170.51743303597428	host	gene-SynWH7803_0045	None	None	149.40629566086673
gene-SynWH7803_1435	198.76369814862613	202.77030616132083	165.10120902816902	45.153744074251144	25.940457392428506	host	tpiA%2C tpi%2C cbbJ%2C tim	None	None	45.87089749684709
gene-SynWH7803_2501	1000.3677548712016	882.4712024152207	711.3035368072228	254.8383492469593	128.48370118246933	host	rpoD	None	None	199.44331951259562
gene-SSBP1_gp54	81.8458611985348	265.5865167086124	409.30994390185396	3263.4016821143523	5795.693670699921	phage	gene-SSBP1_gp54	middle	late	2568.755945376264
gene-SynWH7803_1676	272.18992852063565	445.8571573165572	263.5730474511152	142.20855177648565	89.47532395318221	host	gene-SynWH7803_1676	None	None	62.76621096624376
gene-SynWH7803_1416	239.76121140361826	193.94310071820635	174.92233671337593	80.8480799103277	41.62463729329866	host	gene-SynWH7803_1416	None	None	37.01952949069259
gene-SynWH7803_2074	61.402149035921845	45.10538452891888	41.14271399560204	25.217321276331845	16.251658631711148	host	aslB	None	None	6.579213611913036
gene-SynWH7803_0567	90.78384066088414	80.48439836394337	68.82091041702093	31.501468362956725	19.15095654326352	host	gene-SynWH7803_0567	None	None	13.444003869087313
gene-SynWH7803_1192	37.14615891980506	56.145361324139714	29.396609536114248	26.344251227862117	18.37810672380213	host	speE	None	None	4.914981630329143
gene-SynWH7803_2485	290.9175526091965	248.2150951654864	276.1159789777414	69.2744554723272	23.20387223156556	host	moeA	None	None	69.43444228439934
gene-SynWH7803_2122	450.08921034502725	232.10235160628795	315.0758268381147	74.65260255326143	42.98871654544159	host	gene-SynWH7803_2122	None	None	102.73606275630225
gene-SynWH7803_0602	51.59584187218475	47.954309435440344	36.35490309670554	17.55344978955066	11.37407710596915	host	mqoA	None	None	7.807697476335767
gene-SynWH7803_2321	149.4893833683979	123.31414427380862	117.93422646491585	38.907657739982525	21.559717583982845	host	gshB	None	None	28.19859161152246
gene-SynWH7803_1895	107.3092829831529	97.73268697160084	105.13600336769986	24.698568236779636	17.947229639694566	host	sppA	None	None	23.115616936881732
gene-SynWH7803_1746	261.87106309277874	269.24493787545833	166.84153813103734	72.6153940246873	42.41702537420173	host	murA	None	None	53.85928031744316
gene-SynWH7803_0452	22.550780568198554	49.0213926983413	24.719063698072233	19.796004708961878	9.162594307033228	host	recF	None	None	6.874239825762424
gene-SynWH7803_1508	12.403762674688371	21.911853431438928	11.893106123389927	13.258341582003752	8.215403165618065	host	recB	None	None	1.514747180301976
gene-SynWH7803_1210	194.98829198538027	218.88891049011428	138.66973619859309	62.49786267808667	45.090334657248405	host	clpS	None	None	36.27367358305043
gene-RNA_34	900.8902741444676	1389.539869621941	752.5591613154273	347.54058998806727	160.06494299605308	host	gene-RNA_34	None	None	263.0066724118152
gene-SynWH7803_0423	1054.8891493212693	2241.994438294651	1707.7639353830587	354.68039809486163	81.18296174649451	host	rplX	None	None	600.7422892606106
gene-SynWH7803_1512	268.20058353899276	468.52704357769517	254.09340874041513	75.4336236784917	26.984730851689825	host	gene-SynWH7803_1512	None	None	112.87238583441065
gene-SynWH7803_1743	176.57902424352523	162.9758984720818	149.9852483205166	35.94404832417866	19.046759628300883	host	trpC	None	None	41.48308749653238
gene-SynWH7803_2503	125.345830536946	198.49066076702118	118.87476250668797	68.21685497347922	35.1162767039803	host	gene-SynWH7803_2503	None	None	28.377046307875382
gene-SynWH7803_0866	33.84566053463409	56.98357204884432	38.906422128235924	15.597132250462806	12.011553152402797	host	ggt	None	None	8.53202328515477
gene-SynWH7803_0860	329.8164213067517	294.09974309055946	298.8921567597525	85.5433132324557	48.160379244007224	host	gene-SynWH7803_0860	None	None	67.20567743962273
gene-SynWH7803_1702	102.76175910799488	476.0015287230508	131.5120969164677	123.74319815041741	29.15663681038617	host	gene-SynWH7803_1702	None	None	140.85328206362064
gene-SynWH7803_0795	132.21232047850478	140.13522840901496	117.88551344283204	53.91256591083667	27.61395761406944	host	gene-SynWH7803_0795	None	None	21.563204142916824
gene-SynWH7803_0764	56.999324923174704	56.11498038237985	51.101747799759764	18.938956187049197	9.627153815461396	host	gene-SynWH7803_0764_gene_proA	None	None	10.517447932171244
gene-SynWH7803_1031	17.484343573401308	40.757660433004354	12.32969996584796	14.954492446179154	9.455177313231193	host	gene-SynWH7803_1031	None	None	6.608196764373431
gene-SynWH7803_0396	3424.5753557467674	1907.1837269828075	2836.505810428498	597.6071242692311	322.70284192859094	host	psaL	None	None	808.8907520001102
gene-SynWH7803_1382	150.85998853088847	168.2282812637768	143.4969236642615	54.19500404204418	27.76084036733577	host	gene-SynWH7803_1382	None	None	29.48103279219315
gene-SynWH7803_0313	1661.8481605996221	1823.5121897980005	1748.7044291249736	469.9771307009801	254.23957685667506	host	psbH	None	None	391.0852165494037
gene-SynWH7803_0876	29.410853578325245	31.54525859645047	22.582226496929724	19.23297840893452	10.535854774224362	host	gene-SynWH7803_0876	None	None	2.4999940656592203
gene-SynWH7803_2520	173.71183100831828	162.58974125437737	173.44174086898127	43.855377543180815	23.393134816208274	host	gene-SynWH7803_2520	None	None	39.133797448785614
gene-SynWH7803_2014	169.51357854799195	176.83853511658137	157.1360309868659	48.67191157779964	22.010380576959076	host	gene-SynWH7803_2014_gene_petF	None	None	37.65001712420497
gene-SynWH7803_0565	216.471738457632	136.52349571806099	152.43359221843988	39.006972852641724	27.58912382898112	host	gene-SynWH7803_0565	None	None	44.70937995824389
gene-SynWH7803_1652	18.23708958829694	26.159774584784042	21.098827690052325	15.73337226108432	8.405365555665552	host	gene-SynWH7803_1652	None	None	1.934622103523695
gene-SynWH7803_1454	251.07619553669707	282.58753646664724	265.2766080065586	105.21767041865655	66.62601688160585	host	gene-SynWH7803_1454	None	None	41.50470971005249
gene-SynWH7803_2204	190.12473034783181	149.9409804306096	171.93977512454288	51.53716163548323	22.842074712232073	host	nadB	None	None	38.54368475742585
gene-SynWH7803_1860	36.05115063832795	59.60257809360797	33.57759957518488	17.28155419996514	11.816913867593195	host	gene-SynWH7803_1860	None	None	8.869048581174425
gene-SynWH7803_1296	191.31552287987034	148.51593373381084	172.32180607105497	57.45456094730143	31.501003797579337	host	pgl	None	None	33.90466271058208
gene-SynWH7803_0675	92.42391392423313	95.16088930566283	66.4854661866687	35.02835031707911	20.428587873367697	host	gene-SynWH7803_0675	None	None	14.541487470558973
gene-SynWH7803_1468	26.407722061814404	46.323517437731404	17.560279907057	19.906757500628505	11.851264587311055	host	tesA	None	None	5.810040945097872
gene-SynWH7803_1930	42.41286952841095	54.16942389807083	41.06131912327278	22.722693050128335	12.532276498658085	host	gene-SynWH7803_1930	None	None	6.4419539886297805
gene-SynWH7803_0617	376.2631705255332	286.12721056990796	361.5386215792192	66.33212416580811	30.805577697946788	host	gene-SynWH7803_0617	None	None	96.46504680477467
gene-SynWH7803_1270	97.47709142424164	100.74063239101076	59.2716901972691	51.240012188684915	28.805307628681078	host	gene-SynWH7803_1270	None	None	11.355681445810703
gene-SynWH7803_0002	65.21014808008597	87.30137062257332	69.6767685636288	31.55747097337976	14.657723713953287	host	gene-SynWH7803_0002	None	None	13.156989584177873
gene-SynWH7803_0134	64.26484809635517	99.20061520874893	58.18757867957781	35.097490904924314	21.920995191616434	host	gene-SynWH7803_0134	None	None	12.69353522039866
gene-SynWH7803_0038	104.90450888659048	153.7335462552371	137.51585348698015	115.63987302500175	58.04887447845659	host	gene-SynWH7803_0038	None	None	9.384504026736346
gene-SynWH7803_1082	21.88450750595633	34.6279902751162	26.06877376815354	22.330207534005968	19.15497985346168	host	gene-SynWH7803_1082	None	None	1.1660244143908858
gene-SynWH7803_0200	91.08809434396929	74.17589110018584	77.59536138607383	23.471441711406783	14.669532005970478	host	manC	None	None	17.060519955031005
gene-SynWH7803_1942	28.421438319423803	40.4267329395412	29.330829313384214	16.119603834440387	12.833699973096207	host	pyrF	None	None	3.8889986484793724
gene-SynWH7803_1931	47.4662311762001	58.25269392075622	37.9899119661341	19.020117344910993	10.58233743917244	host	gene-SynWH7803_1931	None	None	8.978311792909368
gene-SynWH7803_0324	79.14516375725886	81.9145349851071	70.59075901837544	19.481782411994228	14.927140394239562	host	gene-SynWH7803_0324	None	None	16.5445916853627
gene-SynWH7803_0239	46.09646214991124	52.74622036605787	43.77919271275866	18.023228167860815	9.336481635979592	host	gene-SynWH7803_0239	None	None	8.571070171145708
gene-SynWH7803_0102	43.66401861557338	56.64487009704108	45.727565405531664	25.711389555570687	14.782205444008092	host	rmlA%2C rfbA	None	None	6.042433265391076
gene-SynWH7803_0648	50.08684977341894	56.53801637495831	48.66326271996794	21.024846369609108	15.00012949681341	host	gene-SynWH7803_0648	None	None	7.4237475655278695
gene-SynWH7803_0430	1865.6820684637416	3320.4035534831046	2439.880665282109	495.27308592870855	122.87189345194702	host	rpsS	None	None	864.3970933347669
gene-SynWH7803_2382	85.07021733072412	65.54612063928992	83.65427876329039	20.981465803960806	16.79192295390066	host	gene-SynWH7803_2382	None	None	16.364545706355802
gene-SynWH7803_0443	33.653994513330964	40.37824700025928	28.467115859072806	12.414485955295362	8.604022047624596	host	tyrA	None	None	6.073509318770463
gene-SynWH7803_0279	24.858669783642075	27.255486269887292	26.568260101388407	15.069667952503657	9.054651381475846	host	gene-SynWH7803_0279	None	None	2.5477325999272504
gene-SynWH7803_0811	45.401191501896285	54.69384766836276	34.01140069221725	19.30315057243191	18.066862026844884	host	gene-SynWH7803_0811	None	None	5.992944807294473
gene-SynWH7803_0793	56.90710587798755	82.0584087621952	53.14838402676835	35.736129028015654	23.463399542109784	host	gene-SynWH7803_0793	None	None	7.9290079666919295
gene-SynWH7803_0377	390.85264859906255	675.1337859533797	429.5377626383865	146.85299903512671	53.16012508351357	host	gene-SynWH7803_0377	None	None	143.0204743777648
gene-SynWH7803_1879	23.007027814655235	40.33322032099837	23.64070426042658	17.54087697173352	12.58711100334987	host	gene-SynWH7803_1879	None	None	3.7417453547394492
gene-SynWH7803_1962	28.537972690665175	51.131445840846006	41.72986056723485	14.932358905100434	9.864899993859636	host	purD	None	None	8.316393592747716
gene-SynWH7803_1671	59.59889490012506	95.32259005214655	32.0531685311502	47.74464974106621	31.967028301780584	host	gene-SynWH7803_1671	None	None	10.285313977323371
gene-SynWH7803_1039	64.21708766226567	103.21047871845697	53.7291467902834	39.060379261432544	21.708476971934637	host	gene-SynWH7803_1039	None	None	13.349709114967444
gene-SynWH7803_1462	43.615976497884986	63.10708508081923	35.70570839855009	23.332818370791973	13.133012943008845	host	gene-SynWH7803_1462	None	None	8.250645702668239
gene-SynWH7803_0156	87.23852972576465	84.32568636842377	75.45571631140682	35.24594554606346	17.916750209729923	host	gene-SynWH7803_0156	None	None	13.17968386131117
gene-SynWH7803_1968	1575.1792704142879	2028.9197541881165	1843.9437675430618	285.9799969161966	131.03116653382483	host	rpmA	None	None	548.5057579904353
gene-SynWH7803_0752	232.06926495529515	198.3480156640625	199.75881819606565	74.32577856173943	39.46169043951861	host	petJ	None	None	39.63480753746363
gene-SynWH7803_0243	36.78068488396021	57.46193336979573	48.575038591396485	18.577789034564223	11.104336146934308	host	hisS	None	None	8.877880830455455
gene-SynWH7803_1059	33.51769622497565	64.94840586567074	29.877880131200534	29.147910381816285	17.805228649394664	host	gene-SynWH7803_1059	None	None	7.1605842688411805
gene-SynWH7803_1840	90.6421720203295	63.852907981421914	64.9078041426228	25.232982102908306	13.349148036476285	host	nfrC	None	None	15.543034063834229
gene-SynWH7803_2287	117.9580204390863	120.46310802296509	108.80006941316155	47.540432540072295	22.703770083859318	host	ppnK	None	None	19.60160495773032
gene-SynWH7803_1368	100.01166267366473	118.94955681720852	81.52311603503668	40.05081791867092	19.413175082052987	host	gene-SynWH7803_1368	None	None	19.074203663687037
gene-SynWH7803_2130	1271.616742759781	1146.1099129124395	1134.053411581089	302.3799483511998	105.62661212937513	host	psbX	None	None	298.8198383956379
gene-SynWH7803_0627	82.84113256769105	105.67487369953916	62.49511989361581	37.61729128550635	19.06760509692704	host	gene-SynWH7803_0627	None	None	15.530710658948147
gene-SynWH7803_2006	64.70304889810666	81.81881836545384	67.71659355952698	25.185150204551245	17.991001591175465	host	gene-SynWH7803_2006	None	None	12.321957784788564
