Geneid	0_R1	0_R2	0_R3	0_R4	5_R1	5_R2	5_R3	15_R1	15_R2	15_R3	25_R1	25_R2	25_R3	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-PA5338	50.92233711694213	61.45199081629167	47.17573725682622	71.9806242034221	40.410499173958655	25.896485569888906	48.54933111365725	7.5971629161502	8.646900102592948	18.406325699691305	2.617712941540328	1.765847514231013	2.7942005236870777	host	spoT	None	None	18.88841366341755
gene-PA4714	33.14153813471246	38.7291695379131	26.583551891296324	33.53387295603292	28.00484229126726	12.550246357882576	29.452350334892373	10.224097617489859	2.98401949724152	5.689996836056209	3.5441090294622075	0.6733765187600931	0.6393130798196035	host	gene-PA4714	None	None	10.97547985439101
gene-PA4670	168.58941122390203	257.4650257651897	208.04760955087255	307.0267711180512	80.93171123244633	99.44301133807703	161.15439930220475	10.10309144791935	29.38503946747222	67.38651750039983	2.59955838085585	7.515537000058362	8.690141603222461	host	prs	None	None	90.70572792278793
gene-EST35_0317	0.019423270585550118	0.10587525844153389	0.01899530675057616	0.01965320636474255	13.204174047331213	18.583218620480952	1.6875869225023927	865.9061398264166	1034.003128344625	517.4458802899901	1766.8161579312516	2291.0105649633165	2453.6471526065698	phage	gene-EST35_0317	middle	late	1149.1334432792569
gene-PA2468	2.5039178069302817	1.9498183433221212	2.0600574870191326	3.5791556053617275	1.9585785993825162	2.8509294138909502	2.8563609953551525	0.817324246878417	0.8624333807056415	2.0163095096354	0.6049068708972409	0.2653874876878979	0.4535326630354517	host	foxI	None	None	0.5906614195508586
gene-PA1351	0.28649324113686425	0.3368286408262524	0.5768427711755848	0.596821634458726	0.8905101197346033	0.5618598461717563	0.7773071936072204	0.3821062765540814	0.13472740248123474	0.2364768506033591	0.5027250533917559	0.022505899691179578	0.10683707884685886	host	gene-PA1351	None	None	0.15317983807357932
gene-EST35_0198	0.013946932631409214	0.025341339748683567	0.01363963202779708	0.014112038647299926	1.167565379768267	1.1413328536655112	0.4936866859157326	1.4634639749978293	2.3096126139640245	1.2193925665064458	8.567199080179284	26.988454057257275	8.187404276871005	phage	gene-EST35_0198	late	late	13.096128425815335
gene-PA1981	0.03183258234854047	0.2891963077801157	0.15565598587277685	0.03220942154221696	0.28349573100165265	0.16080163947676526	0.17072638619280034	0.08392515118112899	0.1090650401038567	0.034359884275701746	0.5232444433261133	0.12753343158335095	0.040360674231035565	host	gene-PA1981	None	None	0.11565151178746785
gene-PA0448	13.138977157880747	20.657206364840267	19.37408445152329	18.942966728788985	7.154197219574379	5.52520801623927	10.588416664472291	1.39997123475214	1.8919004976431384	2.277958268416821	2.0031800470570675	0.7576243460397086	1.467370255211511	host	gene-PA0448	None	None	6.5969912349001385
gene-PA2991	49.40252483294263	50.69853827127438	44.1492596007875	42.98523937120536	28.629045020791413	25.79963749561148	49.756057407807305	12.139800190979724	10.216931498761287	16.519345653066416	3.843877458929039	2.626365894284234	3.2059394911774834	host	sth	None	None	13.043628640695063
gene-PA3002	10.25092265415036	11.840889869672749	12.342584930970977	13.775204304478168	9.227008836486167	10.16299949302969	14.05109361622709	3.152254973449737	2.699573316408777	5.135143018123155	1.5118986526046096	1.1108394980732605	1.0849960884666898	host	mfd	None	None	3.1916275608726554
gene-PA2544	4.593521883101992	8.241365705411162	5.565944126771766	8.331142815709564	4.133796575076199	4.057065902227228	6.476699141418302	0.6245723855967045	0.5609059205341203	2.0893119547813264	0.8618143772430104	0.038581542327736425	0.10988956681391197	host	gene-PA2544	None	None	2.411867488160022
gene-PA0710	0.9897039239273492	0.8518145792796136	1.2735489753227198	0.7905948923998709	0.4639021052754317	0.9998938309282495	1.0616077105079584	0.13733206556912017	0.29745010937415467	0.3935768562489473	0.5391003355481168	0.3478184497727753	0.06604473965078549	host	gloA2	None	None	0.21727332563188767
gene-PA2694	6.118864819877247	7.220886892241862	5.737279714151086	6.957235053118863	7.378171465187966	2.3580306471528587	8.86398866736051	2.827276652633997	1.2247303585974367	2.24694729465323	0.7296619760143966	0.4212113336697829	0.3999039281607194	host	gene-PA2694	None	None	2.1528324453800183
gene-PA1390	0.9367083362387909	0.9777349953470347	1.4618127368921654	1.1494562261674643	0.8401334358727238	1.3893261650792519	2.3301924849410387	0.2417044354016515	0.3869437944554221	0.4947823335701052	0.9342567451851762	0.18630970874785183	0.07580787507742333	host	gene-PA1390	None	None	0.41364062787506023
gene-EST35_0304	0.032433197109833695	0.058930568377834905	0.03171857825332057	0.03281714647697577	0.21181945184274426	4.423562082209883	0.869738193812379	0.39333976515834795	3.9633824007552456	2.835662902300367	2.7445651932954624	33.56776170920275	9.252494186926079	phage	gene-EST35_0304	late	late	17.147068150551167
gene-PA2842	5.473166878678654	7.2461026877385795	4.061500508181192	7.152037634606192	5.013111710448425	4.751495484571042	8.171920910950105	1.5517424752786027	0.9109112149474113	2.582763781235949	1.7246136852028697	0.5509444244400761	0.38358784789176203	host	gene-PA2842	None	None	1.7930125250724886
gene-PA0783	21.983694384987313	34.96640044175013	26.751461411110235	37.17386540216766	13.084418353922432	13.495919848156442	25.501066934568627	4.312064335715855	4.6620464479897095	11.081367648300876	1.8906978701645754	1.9016819384026296	2.5620669417192286	host	putP	None	None	9.663228314797701
gene-PA3777	7.847423561574979	12.0858909147064	9.253274624527407	13.203622176897321	6.540616291248564	5.814027973429479	10.245364664293511	1.7418482681662495	1.451039229207833	2.758949316537652	1.2102871471717058	0.4191968446826666	0.43589528169518416	host	xseA	None	None	3.475466597761404
gene-PA0709	0.48617034859589087	0.8833632674010807	1.6980653004302932	0.07027510154665519	0.5360646549849433	0.9121838457591048	1.266479373939319	0.03662188415176538	0.07932002916644124	0.5247691416652631	2.0718365836751156	0.09275158660607341	0.26417895860314194	host	gene-PA0709	None	None	0.5782328573607126
gene-PA2826	4.88099596010954	6.709354340498685	6.848863378402182	6.9142891577292405	2.0915685042788597	4.502445905349427	3.8697980870368083	0.38046068535445143	1.5996205881898984	2.3364721307477185	0.3875884765378617	0.056681525148155984	0.48432809077242683	host	gene-PA2826	None	None	1.9975549096792422
gene-PA0826	1.1298325002580563	3.3432722454354784	4.07248675151085	2.319078351039621	1.0541249716117789	2.3155436084654197	2.5277123544488975	0.425535977819809	1.8802198462974735	1.567972183848925	0.9236615525381157	0.2155494618310157	0.532078747609145	host	gene-PA0826	None	None	0.7333885171049725
gene-PA0913	60.37355705150019	74.57169289908732	78.17217635856674	84.25024394553257	30.402011758895245	42.87351240270445	59.415327384702366	7.078487036762652	8.340427166203005	19.06909552672362	2.608638963828739	2.7946456312177776	3.4835523547482627	host	mgtE	None	None	25.29621635635628
gene-PA3470	4.269311044392487	6.450778818248229	7.163837843932978	7.411956298420749	5.04288876793528	4.767295664487629	6.893328910749304	1.3980942832056313	1.488417017887927	2.4739116678505257	1.7236287544860207	0.4201101275686855	0.39885842769493973	host	gene-PA3470	None	None	1.679518403984277
gene-PA4108a	2.137084717669582	4.896015329553094	6.088252506894127	3.102550766931385	1.4895018947762508	1.9713411801800198	3.2890207588710294	0.14698242693343674	1.59176004475899	1.3038183114347366	4.581924314531371	0.12408658208109821	0.11780953559329302	host	gene-PA4108a	None	None	1.4354365573288528
gene-PA2355	0.36555086970374584	0.3479141403977493	0.5617801859752676	0.722143385260439	0.23770578761455033	0.3341417359051365	0.35476510832164687	0.13767974168448505	0.13916146889200956	0.09394601270318452	0.7948016860649824	0.16272620131141488	0.11035323587219852	host	gene-PA2355	None	None	0.14652026030823037
gene-PA3512	0.39821454366513953	0.43412943808845167	0.6490674314386062	0.6178239622460767	0.45709581956096584	0.45595646344299773	1.4522948805404543	0.18197824286996928	0.3335116284256931	0.3725195175527819	0.5979936495155581	0.24817316416219642	0.1009796019371083	host	gene-PA3512	None	None	0.21202598621887647
gene-PA1082	22.175889046777126	24.652771055283267	20.14735035464736	26.102908615327646	8.990493624986762	10.154807656972395	25.53232654336176	1.2869377381118468	2.7274585601544623	7.563371167741494	1.3580390132128133	1.0864680125726691	1.1646057144527822	host	flgG	None	None	8.460484077027871
gene-PA3498	2.2200980943270485	2.937291652688323	3.562423892351001	2.3336180272216875	2.137149009130954	1.7203255022141208	3.1212422704589704	0.1932120094903484	0.9108127487043081	0.581640674259528	0.6429837673474497	0.20149482607526295	0.08198657335959576	host	gene-PA3498	None	None	0.8643868028720941
gene-PA3162	937.4590908874596	1141.238863889369	1120.0466618425291	1139.9802343555962	430.79606289109716	341.9106882864234	466.0054757480459	80.46815431090518	172.63281969238886	294.5766141498945	21.595045668130595	43.86239093384534	66.27165050629996	host	rpsA	None	None	379.3298139523643
gene-PA2663	0.7195644195995661	0.4358121103291046	0.23456995080362653	0.7280827381170903	0.3322833684298441	0.4038738851974569	1.2864034680573793	0.04215775036075317	0.09131026613346144	0.6040947095914074	0.8274563289808305	0.10677217527908452	0.10137099574306609	host	ppyR	None	None	0.2726541278767285
gene-PA5215	53.00680488092365	67.31144200807879	58.54458777684086	77.30047035473618	36.19824272322044	29.229729151736613	56.612680491021585	9.812128811111366	6.634538173630729	13.589381820907459	3.606183310236482	2.1111905461000147	2.6322762163310287	host	gcvT1	None	None	21.87442833404039
gene-PA1525	0.38199098818248567	1.28898925753423	1.0139875651140893	1.012296105612533	0.3563946332592205	0.7902251997143893	0.8780214147058303	0.04795722924635942	0.31161440029673343	0.17670797627503756	0.8083988224932545	0.21862873985717304	0.2536956665950807	host	alkB2	None	None	0.25296550331694356
gene-PA3360	0.9154798187036343	1.9465451197891075	1.5810767788822344	2.70011672033225	1.2142933293895153	0.6100440668195016	1.3998596379502586	0.6470557831573958	0.24470116646531023	0.3994701559985268	0.6284862435418472	0.18208739240229144	0.12348308263319664	host	gene-PA3360	None	None	0.5643920831393276
gene-PA2428	0.6537681830533033	1.187885686514521	1.3448677179407922	1.072098516382251	0.6023122416035113	0.8882577120998495	1.0398076557106424	0.22585496422777274	0.0772395038112559	0.17033490172085589	0.6450488875102249	0.030106252701643504	0.08574989148101983	host	gene-PA2428	None	None	0.3225634943857259
gene-PA1951	1.5152912659182014	2.2203697564160545	1.8961997444899792	1.665120237831766	1.8863886555749783	1.8930392059729144	3.72264434879543	1.1770204141004594	0.8373713979537813	0.9321136378868095	1.0018519199229847	0.2828703600995651	0.3925123389672274	host	gene-PA1951	None	None	0.5029576830708011
gene-PA2230	4.942008409610909	7.640979589133201	5.733699422470788	8.665484731340014	5.30339513923806	3.256233199404497	8.066821747609817	1.8613399601243252	1.7177743816357434	2.8825488629865506	1.2894238067679222	0.3689359985089795	0.6616267668587617	host	gene-PA2230	None	None	1.9164555377719537
gene-PA2450	8.111690984345726	11.227621360875082	8.54826049475438	13.6189012967915	4.976183890052539	4.517580177300182	9.761532198788348	1.1492808938215784	1.0521568574725002	1.1884477620066252	0.5882225114515784	0.4501179938235916	0.25640898923246125	host	gene-PA2450	None	None	4.061948873647286
gene-PA2690	5.334352029663385	5.638560223903991	5.7722198513387974	4.371360077623357	3.7692388164325927	3.6679850081000898	6.331078307100094	1.037403992653106	0.6717634328520732	1.2479023457299112	1.1730553891676878	0.2979542118407491	0.2828818937254883	host	gene-PA2690	None	None	1.6276382818677035
gene-PA0046	35.71939460682667	46.2674879389503	42.226566906530806	63.499509764483186	15.256875340278773	16.54240052488431	20.563559166788416	1.6284324249518047	3.39395616323188	5.723541401044014	2.3058229705896522	1.167255136525585	0.6649250059757047	host	gene-PA0046	None	None	20.45349426685313
gene-PA4628	6.692669977377567	11.955659819014686	9.301083090266749	12.902249432525762	4.9272487542287235	6.70463753844598	11.047956341925575	0.8692444346924149	2.687291070099945	5.824845299918554	1.5354222189405622	0.5456758302172885	0.7324469897337111	host	lysP	None	None	3.1161908987392586
gene-PA4755	114.03512103817525	135.38315908667937	110.9304410112798	132.62502796228475	49.835340124456565	56.40314714205391	77.9749282025925	9.690979721292631	17.23639199830007	25.812700987195107	4.554530248826043	5.832849776566843	7.730972920631568	host	greA	None	None	41.575483136431146
gene-PA5271	7.492900152810296	13.294131809953628	9.569251069963329	10.079071294902969	6.123507789635698	5.254502803825376	15.790877442940241	0.6972243328893794	1.7114821677835979	2.759363014140971	1.2343202252821135	0.35316950284620263	0.33530406284244935	host	gene-PA5271	None	None	4.339016947879361
gene-PA5291	8.278010145718943	15.154236009621	11.20384511245237	18.02365274335174	5.926174205276843	6.7262694245906385	12.021200746718677	1.133674126770586	2.479170277164404	5.168307910328213	1.0180345060483897	0.7906302163414989	1.014016214215383	host	gene-PA5291	None	None	4.5179086887334865
gene-PA3175	0.28649324113686425	0.3603830912336827	0.2801807745709983	0.8250567210429421	0.7196430094657337	0.6902101140618079	0.9219224854411219	0.24402851651128277	0.3271951203115701	0.5471150803900201	1.1940706527185663	0.02943079190385022	0.1397100261843539	host	gene-PA3175	None	None	0.21502803266961298
gene-PA5047	15.656855628129632	22.097489877478644	18.141705153472145	25.959183291949756	12.799832254724619	10.897527107340382	18.484545833094494	3.1497109238277714	3.321030471162437	6.416708388487301	1.4040392562584043	0.8225906337126137	1.0352512940260623	host	gene-PA5047	None	None	6.52587671779578
gene-PA3084	6.412298161175658	8.65639285310369	7.127295209311688	8.624886901057467	3.6236488043537087	5.541694253967802	8.038335378677647	0.7196817458588499	2.3822745838415442	4.197310807252015	0.924986431647661	0.7222117923371785	0.8815859629790241	host	gene-PA3084	None	None	2.0431762966213345
gene-PA2447	0.5581037165003849	1.176315371386133	1.2007747481614215	0.8809485943884275	0.7024803308456536	0.9698218360131141	0.7902192732352473	0.10594187915332128	0.07648717098192549	0.2650619644125563	0.28540605999606183	0.0894390299415708	0.028304888421765206	host	gene-PA2447	None	None	0.3141159242724174
gene-PA2767	2.0648800785344275	1.5858343663781453	2.4357511300166053	1.8739301845861953	2.3381815089424234	1.656007967664124	1.8952214561390244	0.8194004853399641	0.31605225243718227	0.5744376937733419	0.7646172670276331	0.36957056334989624	0.18893293943444514	host	gene-PA2767	None	None	0.47132363155598994
gene-PA1135	0.9183481976167978	1.069630179460702	1.2665706247730062	1.024524340014079	0.433398953147732	1.0229627585343806	0.9850678611562672	0.3352407408824276	0.67231874036624	0.5845887160331722	1.218514457060812	0.2830193961164774	0.14927920605999456	host	gene-PA1135	None	None	0.17093178319799476
gene-PA2741	1839.8932996681351	2414.7726444606647	2095.3378087799374	2467.3629491325664	1143.7752000797973	1082.7987830275229	1654.874103110144	156.14309639917613	338.19327561616075	527.0679202942385	67.78433897744003	110.11172180335974	146.59268212975857	host	rplT	None	None	725.919836991056
gene-PA0152	8.4951474111018	13.262794149846352	7.62578977745413	12.477649823528395	7.144092421241648	4.706594073728625	11.19668177970522	2.32509157967893	0.9958112357308656	1.747872374024828	1.7138151332130669	0.49904386271746026	0.47379921923389584	host	pcaQ	None	None	3.676812763878251
gene-PA5237	27.151825699891287	29.91744675037683	26.49856945267798	32.680509032748525	12.84809609849944	14.134760063945354	24.96166402298661	2.884141882553449	3.6453149600356523	7.087832815252734	1.68636654945185	1.6336797861720047	1.194477868039973	host	gene-PA5237	None	None	9.65340917416188
gene-PA0735	3.0587366627259334	6.843745565878856	3.9802151211115353	6.42009558210601	3.046745297294232	2.170822132936331	3.660574574545631	0.333232217925071	0.4330523651182546	1.2824321513489858	1.0926575140045307	0.5063827430515405	0.28846011288651896	host	gene-PA0735	None	None	1.8044752114103635
gene-PA0505	19.377361036893365	38.12884307251604	36.590881416700775	38.400323345136584	15.534093353794455	12.900885818593054	32.279260009730706	2.5896903793034087	1.937674998208779	6.457873314778645	1.6852548304529367	2.027284678675605	0.7925368758094258	host	gene-PA0505	None	None	13.424417732187472
gene-PA2702	1.4270606728326825	3.3786859203292012	1.7339489445148577	3.019177475881771	1.3094293386642373	1.9660275920932813	2.922320331209594	0.0684069156797127	0.44449148419685	1.0735843086898509	0.7634761688783541	0.28875493943400216	0.1644887855453525	host	gene-PA2702	None	None	0.8213683770381873
gene-PA3284	39.74889082744608	31.054725804593915	24.399742882640084	55.061545991826435	30.75361689905928	22.03074347482814	22.54758992964572	9.288356160434894	3.96373517177445	6.573536717431398	3.4683631671902373	2.1862873985717304	2.905968544634561	host	gene-PA3284	None	None	13.069236581075216
gene-PA4865	1.293474435231783	1.3606543114565446	1.264974586181933	2.410923038209507	1.2529949932587898	0.619006707213528	1.9716362064879438	0.2512768882888456	0.07774933551958102	0.5143776735134756	0.7045667751717962	0.6364044506733552	0.431579486826915	host	ureA	None	None	0.43914481285969126
gene-PA4033	0.8403801740014686	1.804584960547922	2.4655908162247853	2.550986186143583	0.6803897544039664	1.1577718042327099	2.540408626548869	0.20142036283470957	0.2617560962492561	1.0720283894018945	0.7906804921372379	0.3060802358000423	0.2905968544634561	host	gene-PA4033	None	None	0.6447009312955774
gene-PA4275	520.8253982357313	655.8972260453024	573.4198620961597	588.2772178904046	330.00432054332606	235.36590173013954	483.66746842940296	50.41166946228266	79.80619855869173	185.41828966738126	12.252150785299104	19.96399740246343	35.11650752533113	host	nusG	None	None	192.57764709680748
gene-PA0902	12.992254684630572	17.639766193002306	12.906715561730289	19.168740161279732	8.61556220352724	6.283072059985273	10.457628193063472	2.3485013051712706	1.4298915108541452	1.9274356576387681	1.2870251382110967	0.5756135777732139	0.4944483792363283	host	gene-PA0902	None	None	5.61512551498832
gene-PA2125	0.41283498101709637	0.5431861085261304	0.48727091229738845	1.0226991485951125	0.9550812701571206	0.44585001156787585	2.611159337646904	0.39783649305240776	0.24387213936266097	0.23048866470657073	0.5806605002542377	0.17110075293170063	0.018049494066053176	host	gene-PA2125	None	None	0.6457560567405776
gene-PA2905	5.230900517599397	7.711163559794397	5.952165737297764	9.021103824857473	7.32477008329629	5.8165569112169635	9.704447215169704	1.8561512862184242	1.3901878796013123	2.3792164843921326	1.5822511396272902	0.5711545069952941	0.5422620729222386	host	cobH	None	None	2.216215033557033
gene-PA5376	3.481658319770137	5.1816914016907445	4.944869853497314	4.478830708496368	2.731946647454094	2.916524392341941	4.672950613228282	0.8948599325939006	1.1389387394051602	2.171754517578706	0.9266619148981549	0.3504735524427965	0.15528076192703763	host	gene-PA5376	None	None	1.173209251940732
gene-PA4695	19.914774079025932	32.98530765129105	27.348377069100863	27.871362377433496	8.538061674166848	15.545204347075776	31.70513913346297	2.2328184123994026	5.027632336494858	6.10935503341136	1.965357177371255	1.8476794722075724	2.923687865028674	host	ilvH	None	None	9.824369089940078
gene-PA0330	15.93107058750349	24.038410240265765	20.4431900874482	27.300935766479824	14.197061214661336	14.606531780185884	19.12989157290328	3.0267006308108595	4.942983424706934	11.69585917970405	1.7752936469993132	1.3527653278662581	2.218395630055848	host	rpiA	None	None	6.041186310049046
gene-PA4499	5.961497655996878	9.104145893435302	8.906171855512161	8.918583232987478	3.105183028077677	3.5102655766630035	8.905378901920624	1.0221012028952816	1.6290140032533493	2.8028892832561807	1.9816491683414508	0.6349536806490238	0.6955775771731663	host	gene-PA4499	None	None	2.508737009131615
gene-PA3877	0.5252376087509179	0.9543478156743819	0.9495015138239389	1.240062729375353	0.5953410351034707	0.40200409869191317	6.777837531854173	0.3608781500788547	0.16359756015578505	0.4294985534462718	0.6492106982009185	0.02125557193055849	0.2623443825017312	host	narK1	None	None	2.793661703217789
gene-PA5473	3.95095310247065	4.693016172634851	4.671281524579938	6.551495787585345	3.7042145462747675	4.277599427645381	9.450100811314142	0.7773513145421896	2.0877630318336893	2.7370034747231378	1.500625573312627	0.8977653571493521	0.762629823892089	host	gene-PA5473	None	None	1.6627155381609307
gene-PA2612	14.540706140323472	20.100430212696455	16.645493885988493	24.195536425952017	11.176238260865153	13.519087156684526	28.34425852194625	2.402893040468409	5.351594192637016	9.716041843056983	1.1273650769555605	2.042924290468666	2.4704135402865237	host	serS	None	None	6.335895151022811
gene-PA2784	0.40663556806522666	1.0075226206533063	0.8315042342107049	0.8603032592566336	0.4609091884672031	0.5602121633384081	0.4361783802087028	0.05847687953265763	0.29553107641045046	0.11970540328308997	0.472607884294554	0.3455744597742413	0.1406113811919949	host	gene-PA2784	None	None	0.171922971464061
gene-PA1108	0.5165784866094755	1.0680783843816917	0.8536077484339225	0.45059812520199893	1.808497119218833	0.665868757874771	1.471254536351635	0.3850990356787971	0.3865310229587461	0.17304563479783472	0.4879999989569969	0.023788619362697584	0.06775574326868147	host	gene-PA1108	None	None	0.40849162523082405
gene-PA1016	3.992999548345046	5.303137293917872	4.045109932868789	4.22144731087681	2.987336265429915	2.369814161788828	2.5544935534097752	0.7836510991537919	0.5930411555647209	0.6378053518677137	0.49054166561823126	0.0717375552656349	0.02270287925495751	host	gene-PA1016	None	None	1.4358316602801675
gene-PA5228	64.54524197377589	77.5930705321567	59.7609110937906	84.06659022518626	40.68330502068423	20.6015276929644	40.09458966094918	8.655151473573843	6.197460514136799	11.605556206534086	4.411668835886838	1.9355073734414439	2.7777640500183303	host	gene-PA5228	None	None	26.08548000972567
gene-PA4857	1.701596220085618	4.732303218220076	3.769704966955251	3.338067323466121	2.2061122339764974	1.7892836974505517	3.0916996481459846	0.34790789944177114	0.5949002187483093	0.8621207327357893	1.0359182918375578	0.046375793303036705	0.13208947930157097	host	gene-PA4857	None	None	1.165577462392825
gene-EST35_0167	0.008725682471173531	0.015854416873224617	0.0085334246062233	0.008828978493805664	0.9066107133555391	3.0942479945610244	0.926602295011889	3.1976760647997677	2.680674742045047	3.0986685484371437	7.750392312820298	66.73559049848383	2.179476408475921	phage	gene-EST35_0167	late	late	43.31824911685336
gene-PA5568	57.98741954285216	103.76543334326374	99.65725291580256	129.95249930825648	39.152376230105965	43.99532856084298	93.99469457782436	7.55795993600501	15.501928394450763	35.493582426311434	3.1448888821673138	3.948910814207799	5.074152329232368	host	gene-PA5568	None	None	36.652760632656076
gene-EST35_0327	0.07088492564211074	0.12879670614537111	0.06932307824437073	0.0717240727125656	28.323853899826975	68.24885749074882	3.2694982988839785	2612.2393740906223	3121.077148050795	1587.4096507080885	5927.442516540891	3998.8909487323253	5723.529736947302	phage	gene-EST35_0327	middle	late	2688.754182335629
gene-EST35_0329	0.10262444458633944	0.1864668730761343	0.10036326253289493	0.10383932915102781	3.3511734172135657	21.254616704570644	0.33024089030726755	1007.9616085581857	1298.9743946554502	672.4978090531587	1838.884023930447	1233.0465141013347	1535.2622175287995	phage	gene-EST35_0329	middle	late	782.6770645839747
gene-PA1192	14.626782202042088	17.490592694541398	20.46644145302624	20.821107086243	11.237564598192057	9.876846009927046	13.54387942248048	2.5181207542753876	4.311836785487746	6.720043694124883	1.2938408053154802	1.5693568453747622	1.7435811267807366	host	gene-PA1192	None	None	5.001575177975936
gene-PA5221	12.515379617742425	15.047325523629036	12.04087230225315	20.203399329130885	14.569725430512523	9.667109399874105	20.109718056814224	3.955975303556587	1.721400928535748	4.44207292084491	1.989875419939702	0.6558862195715192	0.4509261534777767	host	gene-PA5221	None	None	5.364426368810844
gene-PA5299	9.060579793889733	13.400050854688976	10.552873302874119	16.23728890623064	6.946559911898561	6.868201122528883	12.978289440209858	1.6081141871480846	2.0138331921112123	4.704422349025435	2.207753973775988	0.6072236936033096	0.9139739777479667	host	gene-PA5299	None	None	3.8405224867962615
gene-PA0888	70.10709990035328	118.63811363412833	119.15010724140826	108.61314261772873	40.36804750552148	37.859137998409615	59.08813960534944	6.735187055711405	10.66152715107547	24.463180377091163	2.044678286228197	3.2844763764696845	3.0512669718662893	host	aotJ	None	None	40.14624007552182
gene-PA3531	86.70474694028873	123.7541935934533	108.73128625238292	80.64266794275512	37.716699970544404	51.77205992512307	184.01340879219774	7.000307704557265	31.06501595109096	71.65008321038786	2.2904285066350623	9.29790904977487	11.678703773720029	host	bfrB	None	None	44.01102528122235
gene-PA1359	5.494390925912465	5.419459575934223	5.557558377791858	5.750043582714676	6.058264936473673	4.853125645139852	7.442734950958463	1.5396241433118896	0.7529969892101888	2.202798060414852	1.3953185155363022	0.46121679367129653	0.35827009454398695	host	gene-PA1359	None	None	1.6334683465547857
gene-PA3388	1.2744009691950169	2.7463676952635816	3.1592797684384983	3.928438758442117	2.129150696971033	1.8863695775860534	3.401576066972415	0.578215351930675	0.5754121081341406	0.8637364012753992	1.064531798491058	0.27705538585348655	0.26304025619536975	host	gene-PA3388	None	None	0.8669765320421853
gene-PA1197	5.752160016600077	8.215425695879645	5.625419442748449	6.686525517978052	4.1141076978356566	4.189602248779845	8.40850702674704	1.3119754372969021	1.3749833849669095	2.281389359068384	1.6450642420525277	0.6788549976888096	0.7802016715166721	host	gene-PA1197	None	None	1.84333519414179
gene-PA0262	2.366097120918573	2.755870697669338	2.9863974324861706	2.967056125594809	1.6449422885884128	1.259928139900302	2.581382959235141	0.4158738079704887	0.31564705724175	0.5457158090846748	1.0300733747047408	0.09902595864119014	0.17948629246272288	host	gene-PA0262	None	None	0.80132852249499
gene-PA4991	11.313559624486373	14.118681785134548	11.338744407638567	20.889453207961484	9.091534524408102	7.779517684563668	15.860829698507464	2.4509569661264408	2.143461910612531	5.130842311128769	1.270736505220561	0.5856126960459992	0.689426210844424	host	gene-PA4991	None	None	5.022454406876958
gene-PA5331	48.86985642271072	55.5192044476264	51.940802284021714	56.66570419432794	33.59344927585191	31.45460406452792	54.69499007084338	9.334986722404906	9.503947980638879	18.276889471363	3.8925474475475346	2.7890488776172075	3.6256710346608774	host	pyrE	None	None	15.570711031954726
gene-PA0966	20.389241755364164	28.26450092434731	26.664332724519173	26.83012923950294	15.904952575720442	18.467033431870256	37.716670394482335	2.9255809136487025	8.513552239394121	13.410560773744187	1.5956365202420093	1.591011126683388	2.28737128018265	host	ruvA	None	None	8.380576652865093
gene-PA5121	7.165445085390486	9.319036674401424	8.469377544368983	10.709982765195207	4.575990875407111	4.011301767382351	9.810457752683243	1.4236259884051077	2.016517752355003	3.499106041076627	1.620920286390677	0.5364721524212698	0.5804040435615224	host	gene-PA5121	None	None	2.6197222114725642
gene-PA1965	6.691663560839616	11.266261875948222	11.587476319757718	11.616097811903817	6.014159436249346	10.109828790532056	12.709359977866894	1.1977318004278266	1.3321515612685355	2.054230224197312	0.4111206340419462	0.5739004421250792	0.7005459884386888	host	gene-PA1965	None	None	3.957660498044052
gene-PA4368	5.048372594650924	8.093653477540514	5.473298852084619	8.112921939019007	4.896093714415253	4.684937068290501	7.08134480511586	1.3370029400124577	0.8609253664012079	1.6520141037805838	1.0430121793876015	0.45759503691036224	0.31859455804963627	host	gene-PA4368	None	None	2.1269805116274534
gene-PA1179	81.44521131221795	69.81864277245823	45.07687151947567	91.82934585598925	22.994765239546442	9.128979447534023	18.242643163242022	5.598773094370113	2.8144571410871344	3.842225643431569	1.7595830837515318	1.9908758700268239	1.0415196996256613	host	phoP	None	None	37.27232366815746
gene-PA1815	24.965290220946617	25.57349363295842	17.013930525626797	14.801634307642146	13.507334855885455	8.811498161073107	15.790242837890894	3.917558466409318	1.7391848005823058	3.7357726527944184	1.6575260218115806	0.5546420380269222	0.6436037716304732	host	rnhA	None	None	7.356180024094622
gene-PA1382	3.0488912293617867	3.8959308915472852	4.627406687388383	3.9088675890549403	2.3795736410601878	2.89747627848765	3.2703987115121897	0.6153922138186786	0.8782605860994777	1.4159889151512879	0.919808653004852	0.2778886351342489	0.5850173517487998	host	gene-PA1382	None	None	0.9361440054810763
gene-PA1461	11.644937397320625	16.36325290566764	13.652445015459557	19.325652925330175	14.886103111504962	13.495643051359064	35.28759196799553	3.503493583852221	2.300280845826796	4.3230981670519295	1.5644480325710057	0.7110954973132295	0.8512433110545683	host	motD	None	None	8.622394383037586
gene-PA0989	3.713687788854326	6.346853727965748	4.9983051549136395	5.469056432130871	2.816158662613209	3.4547415334858402	5.166709971883934	0.4847014078910124	1.049823915438193	2.1034863913809283	1.365472130177237	0.3437264680107427	0.32633871356858707	host	gene-PA0989	None	None	1.4453754135725274
