Geneid	8_R1	8_R2	24_R1	24_R2	Entity	Symbol	ClassThreshold	ClassMax	Variance
pssA	46.589245408811635	25.02140806759061	24.984258879532426	27.812213845137766	host	pssA			2.6130160522053667
gene-PA2724	1.4302793172908315	1.605835541360599	0.746782243432178	1.4984282728110445	host	gene-PA2724			0.08601596343880376
gene-PA3936	0.9430413081038449	1.4438081790454935	1.0394771154001012	0.9879746853699194	host	gene-PA3936			0.03601966507014236
gene-PA0317	49.890603282703836	30.91115687240754	24.63578411666583	32.12298767335013	host	gene-PA0317			2.5636359424080264
pgpA	105.94045640863483	50.26299194470119	31.000146616893904	32.93057483270783	host	pgpA			16.718973419582987
gene-PA3579	19.706070593784787	12.368915078909735	14.875298828770253	14.763734843800593	host	gene-PA3579			0.46029434841870825
rpmI	363.0709036199803	269.6456155185363	215.30306526029256	210.04341810964488	host	rpmI			14.298351865902369
gene-PA2368	1.4101345381740593	0.18505147083540832	0.7362641836655277	0.6331387068215681	host	gene-PA2368			0.25921846945119703
gene-PA3709	2.1719056299601514	1.7031589075036653	1.2446370723869633	2.0692580910247758	host	gene-PA3709			0.0735279436363516
gene-PA2592	11.582153167192057	8.925716324262222	6.696688595995075	8.131998157569255	host	gene-PA2592			0.35718433268031663
gene-PA4035	25.26541308986798	12.981305274471906	14.890927369036843	13.112849641451655	host	gene-PA4035			1.558628262674812
gene-PA4674	61.41787656601805	53.8427210926789	53.15332438546679	55.2781522490797	host	gene-PA4674			0.19047684444282245
gene-JG005_00015	541.9169413290816	495.8625504989243	405.93607627554076	453.73042356071994	phage	gene-JG005_00015			5.340712092548733
rpsL	797.9574449208042	658.8399454957612	536.5991765307022	639.8012516926605	host	rpsL			13.161862484642661
cls	5.884244849139469	2.6223790917979044	4.53240546930324	4.316101222237224	host	cls			0.3095625691715732
ppiA	25.71459623639899	16.912523254755243	14.061750753988884	13.73179708974255	host	ppiA			1.3320150831019515
gene-PA1915	5.710029832595179	4.226776424934346	4.254922084671712	5.401311215946787	host	gene-PA1915			0.09068550321586472
secB	73.7814818553685	56.23985005718549	38.34089322987158	44.09138245257585	host	secB			3.4669595060202796
gene-PA2215	1.2405483874461294	1.407712974569356	1.790753338842468	1.343343130872875	host	gene-PA2215			0.029930504077497585
pnp	108.35078930701768	79.76772817341342	55.976754486326506	56.40603620361966	host	pnp			6.131630250195565
gene-PA1660	10.693169848436197	6.432206532757133	7.113561408025681	8.213125420504017	host	gene-PA1660			0.32328439817416943
sdhB	391.3874504688216	224.35922605989566	164.8616732322732	183.13115513350476	host	sdhB			33.24459721519045
gene-PA5282	1.54030080323628	0.6063994351991072	0.9574131326053564	1.3502320700055566	host	gene-PA5282			0.11667596701980297
gene-PA4593	4.5280199492121795	2.8390057309572945	3.94030831961702	2.8720771632487354	host	gene-PA4593			0.1462578262046738
lppL	236.75687422388654	219.72302939235735	156.66538128172925	234.1920419086441	host	lppL			4.988385191401262
proS	115.67258954173752	75.66211134643406	63.2153780192064	74.61454271555095	host	proS			4.8033109622063455
gene-PA4359	2.6347250581673207	5.186310958939733	6.485214219279441	5.2388657658431255	host	gene-PA4359			0.40114500171669476
gene-PA0983	8.641270875298773	6.29560524737962	5.756446459789705	6.020470738972946	host	gene-PA0983			0.19773541951336499
gene-JG024_gp82	658.203539668646	581.3854584971441	944.8231499115959	1083.1907456724452	phage	gene-JG024_gp82			51.39142201587734
gene-PA4958	17.76125545652139	11.254011375928785	7.743274901161518	11.817229996934875	host	gene-PA4958			1.0667622311728089
amiB	76.74229782270554	48.63510316061187	48.98012949569873	56.09662147372439	host	amiB			2.270987605278847
gene-PA5031	2.1223499546896205	1.4410137116021795	1.7826414843219736	2.1958534136124985	host	gene-PA5031			0.04780851684329278
gene-PA2929	2.093091683840241	0.6409099721616581	0.36428402118642833	2.44343007552463	host	gene-PA2929			0.5805419375589169
gene-PA0080	14.57962142786783	17.46169556412053	21.488056811016218	28.58752557344573	host	gene-PA0080			1.3476286479353299
gene-PA4287	1.6373567942049922	2.03494311026412	2.162399762126846	3.0703725070587056	host	gene-PA4287			0.12352658922221439
gene-PA4962	27.64673987612445	14.826861423024726	12.766221591633881	14.278717938837886	host	gene-PA4962			2.054550680506836
gene-PA0661	41.18392927801968	29.63185892568687	27.434978872189234	31.061643831523778	host	gene-PA0661			0.8602575185915968
tonB1	5.587680131690129	4.366783104786574	4.572136184278641	6.028661855624611	host	tonB1			0.09294289353165792
gene-JG005_00118	244.49680405009306	165.10082735703998	734.6646447651653	671.0212216841695	phage	gene-JG005_00118			139.49614289153286
gene-PA1749	72.22027663851235	48.17506624081797	48.95572484722056	60.01641283163813	host	gene-PA1749			1.6692771102959445
gene-PA1616	16.056038787651914	11.35857866792306	7.226924936440432	11.517872622344804	host	gene-PA1616			0.8455615405514978
gene-PA1200	25.75797141546384	14.624927554801998	19.801556319061373	21.56109460424942	host	gene-PA1200			0.779984951420767
gene-PA1346	0.8315577426109485	1.273125429197092	0.9551865904365068	0.5724892072201664	host	gene-PA1346			0.06991435429976922
gene-PA3261	13.21141538059804	9.603353839900185	13.735994678391066	14.70058718592591	host	gene-PA3261			0.2902453775210831
gene-PA3572	80.96835457205724	81.50419527337152	70.62787997206023	90.77645371848021	host	gene-PA3572			0.628051449222542
gene-PA0006	53.85521004771063	28.919719805305654	30.455365234943574	30.92526347557351	host	gene-PA0006			2.9511783907333533
gene-PA2527	14.658993002884959	8.884952133233407	9.22748174355852	10.543128323473441	host	gene-PA2527			0.48701299668867926
gene-PA0267	10.655580913816694	5.846701221044726	8.102587341239133	10.628137677866908	host	gene-PA0267			0.4539309844712421
gene-PA4632	25.99558759163628	16.782952738174803	18.696810912207084	20.765497127902794	host	gene-PA4632			0.5754488418949053
gene-PA0614	13.158569719075647	4.379551476437996	5.675545050084554	6.250586509440356	host	gene-PA0614			1.5807128827632697
gene-JG024_gp12	662.1595373103984	549.1197114862483	1270.298207139842	1676.7391723766987	phage	gene-JG024_gp12			202.53392841184464
gene-PA0028	2.4193779496461825	1.9609931984050732	1.263213745109157	2.747650990655646	host	gene-PA0028			0.14788870464738507
gene-JG005_00091	1763.603235192085	1244.0268199221043	1210.7456714639986	1185.9447358271186	phage	gene-JG005_00091			42.299338791511275
gene-PA4574	51.06886887504686	29.179097566942726	28.31358444423841	31.439415294563016	host	gene-PA4574			2.4962496887547787
cobU	9.995702046975696	8.137007572700142	3.9460652635904863	4.9988150984199615	host	cobU			0.8636501739829012
gene-PA3837	18.781445580586674	14.421553346654413	7.794696816968862	10.421968650720395	host	gene-PA3837			1.3439052402099554
gene-PA4564	53.33557712220003	33.05854985440294	45.770524597456074	47.31442638387685	host	gene-PA4564			1.2144174001673944
dnaG	75.23484288546358	40.5816484177608	34.475511087771224	39.92160567003775	host	dnaG			5.489318425136173
gene-PA5472	27.748490125717254	17.222955244419087	23.102701613295096	23.618885455865904	host	gene-PA5472			0.6139224829030575
gene-PA4910	2.8507285361810384	2.0769007001664725	1.6937329232482388	1.1034081537636555	host	gene-PA4910			0.2082121941042999
gene-PA1313	1.704968722598342	1.1021387821499595	1.0220860726886323	1.5026811439732328	host	gene-PA1313			0.059475663994471684
gene-PA2993	31.941514782646557	19.842049546310925	17.63538242507476	21.53093519865932	host	gene-PA2993			1.325839255914367
gene-PA4718	36.88141635781389	20.988793868212284	27.71078764937013	31.099454718719787	host	gene-PA4718			1.1334389712989517
gene-PA4849	20.291159864679614	14.457066119452763	17.51966647221511	18.44333365941424	host	gene-PA4849			0.25192356979633396
cysE	98.18674232212734	62.59884002229137	31.774286959932827	42.89488547098356	host	cysE			10.826250959353937
gene-PA0034	12.789997741158396	8.464325449654204	8.2576882687212	10.558979449891014	host	gene-PA0034			0.3366333519873839
gene-PA0022	22.607640821693785	16.81182663535876	18.709705668784675	22.44189809509629	host	gene-PA0022			0.30420887881605063
gene-JG005_00179	964.8299096745917	860.8614109589879	920.8460620874868	1179.7731539441	phage	gene-JG005_00179			14.726975920085055
gene-PA4912	6.659005346075346	2.1538777752973752	2.693313009099658	3.9162668675810903	host	gene-PA4912			0.7851879160303484
proC	14.511593073242741	9.302550946302606	9.103112018479834	10.546810053675234	host	proC			0.43586299577552035
lpxD	88.32176801123609	51.29271305455349	40.4612526243762	49.5968873833583	host	lpxD			5.839891125087423
gene-PA1053	92.82974149642429	66.62569278348901	74.6782243432178	78.96786049708342	host	gene-PA1053			1.1528647637461864
gene-PA0656	15.441953691104553	18.83594705795457	15.993035655804166	18.299389526364966	host	gene-PA0656			0.12278317480173064
gene-PA4015	7.339591233466108	5.013433926975075	3.6356503956566564	3.9713982418488207	host	gene-PA4015			0.42048644656362805
gene-PA3788	8.018232536327389	6.569327214656995	10.07024540385816	13.719375744568653	host	gene-PA3788			0.7524581600611372
pdxB	17.343544477384885	8.759102952875992	7.0170090065280775	8.4613160061996	host	pdxB			1.5898710954168238
gene-PA0060	51.71009839436083	43.45862618926935	47.67917400374675	41.65959923309826	host	gene-PA0060			0.3287569387608467
gene-PA3288	10.38655218508818	5.474439345547496	8.801362154736385	8.791798539452556	host	gene-PA3288			0.383048849130334
gene-PA5108	38.25165616010363	26.58285896163528	37.68645274994945	39.277737782322724	host	gene-PA5108			0.7484466374946827
gene-PA0179	12.427017019084273	7.969347768600289	7.712669071512658	10.422323115336773	host	gene-PA0179			0.38630800393952114
gene-PA2405	4.9409649142774175	4.0610386417879605	2.579793204583888	3.1525374051349244	host	gene-PA2405			0.21879803592652508
gene-PA4192	3.1143178682945525	2.2250947017386595	0.7829168681143801	1.1911468988935723	host	gene-PA4192			0.45259980178316817
gene-PA0788	3.2668567899733003	2.2948513494579137	2.881060094623182	2.8719532840551687	host	gene-PA0788			0.04256297232461006
gene-PA5166	12.789106638410457	8.002376995824072	5.3226380201429535	6.685366499490189	host	gene-PA5166			0.9656333958749458
gene-PA2577	12.735363784096442	13.13865442931399	13.810356556622471	15.042929627241993	host	gene-PA2577			0.05591266193560047
pabC	52.26829563923111	42.02437262317342	30.475304787121974	27.34002006168891	host	pabC			2.5641856301224037
gene-JG005_00131	629.7652540359938	415.42529004851554	726.6884119336422	721.2979101153016	phage	gene-JG005_00131			25.48814301371571
gene-PA2789	5.1648975346613355	3.5766337057576973	3.692423314747991	4.887730318455073	host	gene-PA2789			0.11443350396609674
fdhA	2.0739050100717056	1.3795587150779691	1.9042947207520542	2.02287816829491	host	fdhA			0.04121453400189064
xdhB	5.971416149689221	1.8065649840306734	2.55772918375521	2.937989720618798	host	xdhB			0.7569458286710763
gene-PA1352	1.3453122291349404	0.8455569682231775	0.5545412698753798	0.7947816157059995	host	gene-PA1352			0.09343713935671528
gene-PA0659	26.05578477738729	19.25050760395309	16.350162767066628	15.991980213606134	host	gene-PA0659			0.8401629497232191
gene-PA0397	8.867731767203155	7.620419569002114	7.418036951426302	5.694027436681969	host	gene-PA0397			0.17275174888109246
gene-PA4870	64.60362758999035	26.27730885862798	25.00461893739203	23.234056364935295	host	gene-PA4870			8.558185245003807
gene-PA3559	7.935743308839451	5.933585871303093	3.4368043031072277	4.502190017847009	host	gene-PA3559			0.5210881271034592
gene-PA0394	27.862584103068144	16.949432986734063	17.392590777771073	22.295723094516838	host	gene-PA0394			0.924633899979334
gene-PA3402	8.740595827888413	4.785065502034107	3.826106555856221	5.82722106093184	host	gene-PA3402			0.585620099231478
obg	123.62954885083894	85.93390194308068	93.68722690330961	118.37004811472575	host	obg			2.4113058418366045
gene-PA5383	1.8481137245892765	0.8119393186654712	1.0488514654946322	0.9740986364180947	host	gene-PA5383			0.1368988471855884
gene-PA2358	53.030356225706214	24.053844262897922	21.254571543838914	20.846265861305298	host	gene-PA2358			6.090205746588525
gene-PA4980	4.875952218036925	2.6874520423596797	2.885295031442506	4.232573368005223	host	gene-PA4980			0.22831614098219966
gene-PA3040	12.222386893212558	8.838731161538503	7.46782243432178	7.122399322712237	host	gene-PA3040			0.45586916026202007
gene-PA1023	3.271880791188176	1.9750918423151749	1.2202324239087876	2.7282307488156268	host	gene-PA1023			0.2609329256834745
gene-PA1490	5.632760245701343	2.3335061920789326	2.710329377707519	5.9011460936960045	host	gene-PA1490			0.6416596449159407
gene-PA0878	1.3473645742594789	1.9993604566347376	0.8117198298175848	0.7910956719809862	host	gene-PA0878			0.19659746157258653
gene-PA2989	13.797988707982139	9.583489113146674	7.672821481538457	9.317957326724141	host	gene-PA2989			0.5063996805511749
fabD	48.16339937458583	31.98611717296249	33.927295532286166	28.272489638525133	host	fabD			1.5974005909609854
fpvB	4.66666477123534	2.9778768445020503	3.0317685100733502	3.8866899515362086	host	fpvB			0.13206391833680162
gene-PA1857	18.482180788368535	12.712074740050548	16.826846653958818	16.304790018621105	host	gene-PA1857			0.2754986256347679
gene-PA3455	9.496824440764073	5.551544125062249	5.739855472657787	8.398778763959577	host	gene-PA3455			0.39484900641172177
gene-PA3672	3.2506348120246167	2.474162197727959	3.927880631039378	6.296734764224518	host	gene-PA3672			0.512199508090185
gene-PA0446	26.993016527302455	18.741904112403777	15.850819186575153	15.96014988057142	host	gene-PA0446			1.0640862049897544
apaH	42.80765562314108	21.928599293995887	18.774736683470955	21.7528369986553	host	apaH			3.50469011088802
gene-PA4349	7.557997730165598	3.954778925211569	5.045150942250835	5.197605953467837	host	gene-PA4349			0.3174572425295739
recR	41.25529287059986	27.069589527732344	19.588961360381756	26.78453983703877	host	recR			2.153221701015027
gene-PA5405	9.168457162120713	5.053328626659226	1.7233436386896417	4.445886084164638	host	gene-PA5405			1.39199417988356
gene-PA2135	0.9430413081038449	1.3283035247218538	0.8206398279474484	1.270253166904182	host	gene-PA2135			0.04204958298097752
gene-PA5517	17.7501330658657	9.56763553314147	14.169714362559276	20.220548560571018	host	gene-PA5517			1.041808863252407
gene-PA1914	4.686000697236465	2.634155655754883	3.6882643807652804	2.9832487443321525	host	gene-PA1914			0.17572899889162455
gene-PA4737	6.754096776095593	4.014588853401497	3.941350729225384	3.746070682027611	host	gene-PA4737			0.33295571269491003
roxR	54.61066484201356	44.82599746471831	41.29266522507337	53.36648287123827	host	roxR			0.651557364188646
gene-PA4353	9.435350470086114	6.190988998106069	5.551993642270643	7.32963418413181	host	gene-PA4353			0.30610053805088716
gene-PA0270	1.8930167434731593	2.8982325947016156	2.7455229537947723	3.8719890242806403	host	gene-PA0270			0.17298119493670588
gene-PA4669.1	332.9690250653055	255.41544210586397	552.6188601398118	609.8174947977291	host	gene-PA4669.1			49.70640763542307
rpoZ	265.16414309324404	185.12216465572746	113.94722321133683	166.96772182751636	host	rpoZ			16.111310496946206
grpE	69.90776983977646	47.07432335636563	41.29266522507337	54.053310192618426	host	grpE			2.162363978900193
gene-PA3990	8.413407748769597	5.667654851860936	6.735682979976508	11.332650802772605	host	gene-PA3990			0.5695353878170073
algQ	220.4939916469468	166.31414737231003	155.01529550002107	186.43266407592247	host	algQ			3.3994082047329863
gene-PA1009	139.79826875455547	89.7101673399396	108.32357488064605	117.181234053472	host	gene-PA1009			2.8518846131602644
tatB	65.87342771184534	47.92833094637075	43.018864445600116	46.219125597974475	host	tatB			1.561166071411896
gene-JG005_00063	36446.15172962855	48837.41577595189	138567.2139636277	127322.18265532386	phage	gene-JG005_00063			23619.738139596244
gene-PA0184	2.145418975936247	1.0323228480175277	0.8001238322487622	0.5045727857424945	host	gene-PA0184			0.3436168307457549
gene-PA1379	3.1898315709363865	2.5521127308739406	2.202738991418655	2.7258150492040585	host	gene-PA1379			0.04737809365826638
folM	28.605586345816626	18.4500253688239	17.986329777983524	14.264672797702708	host	folM			1.4284708617458324
hpaA	3.1295938996382873	2.2696332027605743	1.806037671256323	2.292632235340178	host	hpaA			0.09591761092067964
citA	12.839251545913045	8.983173028414681	8.718248516347753	12.754063903461446	host	citA			0.36053385237765173
gene-PA4341	1.0017520510208158	0.9202170417418358	1.4528837420859495	0.9495320906084439	host	gene-PA4341			0.04340795098150244
gene-PA1624	10.315025559643914	8.498609184760722	5.385715807652138	5.777264609988413	host	gene-PA1624			0.5457409809029867
gene-PA1607	19.654178373656322	14.121819046473542	17.17091144762423	22.27983729252573	host	gene-PA1607			0.4971511647290535
znuB	26.43025658567848	17.484901331786677	18.456595369996794	15.67611544505199	host	znuB			0.8686885823356829
gene-PA2139	2.093091683840241	0.6409099721616581	0.36428402118642833	0.3132602660929013	host	gene-PA2139			0.6193590343297185
gene-PA2939	1.4382697045382662	0.8318701128429714	1.0847116385048396	0.9327805688688066	host	gene-PA2939			0.04929514936329097
gene-PA0204	3.2843450989641316	2.0437906890043984	3.595618209117894	3.3774097577645765	host	gene-PA0204			0.11947752956623756
gene-PA1745	8.950214132740172	3.7078411272910645	2.4740025242538413	4.018571879756175	host	gene-PA1745			1.2760610792597484
gene-PA4162	3.710348019750274	3.1884600707121815	4.061995466367495	4.030440662073938	host	gene-PA4162			0.032877080419614346
algR	74.55833549572286	43.795514764379966	63.5214775738696	89.49304830730334	host	algR			4.093245636345741
gene-PA4154	3.2069042988583663	1.5318610545388507	2.6120634523636723	2.822151903949052	host	gene-PA4154			0.15195803812724099
gene-PA4344	3.1627798171050325	2.776226734449639	3.339419368664777	3.9446163727914474	host	gene-PA4344			0.05370316561373217
gene-PA2068	1.4007890220889587	0.6095252054836388	1.6552389931744154	0.6289426476452837	host	gene-PA2068			0.19989357877497932
gene-PA4595	67.77720008062859	42.28042668604466	35.92628090025073	42.97422861173914	host	gene-PA4595			3.1359909174323986
gene-PA1412	2.3718199733968564	0.46216372364421066	0.5629011885167171	1.0649274874967223	host	gene-PA1412			0.5184241265276378
gene-PA2715	9.366430927391285	6.743734131860278	3.304346209876894	5.569379421067599	host	gene-PA2715			0.7643313485967778
gene-PA3748	11.614797240180765	12.132678568136816	9.599010739244237	10.638493073786067	host	gene-PA3748			0.08535500484665716
gene-PA1472	6.958115597631072	5.5395407864134665	3.3100618357534377	6.317697582662781	host	gene-PA1472			0.34296262979341186
gene-PA4543	45.32160799645845	26.709857152597163	25.26152280252059	24.788813402059255	host	gene-PA4543			2.4090639717226563
pchR	2.215247427453813	0.7962820866250904	1.7600928296381302	0.9081383471582087	host	pchR			0.24633220527906516
gene-JG005_00042	778.6083033501963	542.4621947503014	1191.2110260547531	1088.2602907767498	phage	gene-JG005_00042			72.9931674440521
gene-PA3310	8.136009159951469	6.331308112676669	9.984153906756292	9.93523093929062	host	gene-PA3310			0.2635009847236973
folD	56.91006125641413	33.83779772321568	25.521610705366363	30.50935159979179	host	folD			3.950973141001979
gene-PA4716	13.750755541673257	12.262744134026391	12.000921666383775	14.646291388378629	host	gene-PA4716			0.08937360273601935
rcpC	2.5406277346613453	1.9880858675935642	2.6039117698622	3.5911579846505295	host	rcpC			0.12441173640814135
gene-PA1991	14.523970386922361	8.736527945265488	6.197522741885602	6.719755656420663	host	gene-PA1991			1.2059657118079345
gene-PA3782	4.047960331955183	5.53641413059143	3.898297245589357	6.098724237047647	host	gene-PA3782			0.18238006261153247
gene-PA0329	42.00640157088388	35.273144323743864	34.311616590127095	32.051322901054775	host	gene-PA0329			0.3830058638478956
gene-PA3079	10.123639500219738	6.387305553797481	3.442346361412811	4.060152894662528	host	gene-PA3079			1.1434828633862484
gene-JG005_00006	1428.5350742209644	1262.2721901723855	1394.2970910910544	1488.1428940743276	phage	gene-JG005_00006			4.91741427668691
dhcB	3.004239661889417	1.559840251882026	3.205366706969166	2.05264146960417	host	dhcB			0.1861026551492262
wbpH	39.39004536923947	31.54682266717637	27.03591330500452	41.24398064887848	host	wbpH			0.9586312446285773
rubA1	204.83643079772264	160.94851675909635	145.3558295251918	163.52745283381753	host	rubA1			2.8719720831954163
gene-PA4152	1.0023520821984264	0.779111583409455	1.2479918892936668	1.2809051850752862	host	gene-PA4152			0.03830862142719748
gene-JG024_gp78	113.77221842086158	90.17894631029148	778.3507655409019	1041.796851752458	phage	gene-JG024_gp78			339.9058340646086
gene-PA4937.2	8176.265697257725	8275.540062270667	3895.1131772948706	3539.981433865619	host	gene-PA4937.2			853.7422873697569
grx	253.41184139294026	114.69272454765859	97.87240225687603	121.63711861642595	host	grx			26.248518818295803
gene-PA0175	2.3413825122910406	0.8416219919133516	0.6909728942788836	0.7770192365364846	host	gene-PA0175			0.4007011404688276
speA	17.468717564399793	10.931690498487308	12.215810010303446	14.738969285824716	host	speA			0.45292933912900335
gene-PA0145	4.464455672468491	5.316218555213753	4.748326403325987	5.419583678705512	host	gene-PA0145			0.03135716605739461
gene-PA4368	7.507778476144563	8.991903031357747	8.782754623753855	11.478230813085077	host	gene-PA4368			0.22499484615044824
pvcC	1.0848425959491335	0.26224859140347284	1.1030316569656922	0.8972624388090087	host	pvcC			0.1392637548985368
gene-JG024_gp69	779.654385297683	553.6871249573314	762.7771538943424	989.1448397845064	phage	gene-JG024_gp69			30.77668119279198
gene-PA2319	4.809788854606335	3.1780816023709355	2.775650816296591	3.3719372005103145	host	gene-PA2319			0.16664990907559527
gene-PA5537	6.791254312316177	4.348043911859306	5.265083442903126	5.082028057838075	host	gene-PA5537			0.1469898023486379
gene-PA3231	8.095920663910366	4.462184523163242	2.5362415814677743	5.0890016812450565	host	gene-PA3231			0.789937951309766
gene-JG005_00170	2521.633517787925	2779.529268287193	1699.3296657243295	1764.2846156018813	phage	gene-JG005_00170			100.34605579609917
pheT	55.443614392837524	38.07393175102592	33.129633447596504	40.96045867705781	host	pheT			1.6459294140340404
gene-PA4388	9.69087210899094	6.757022277932909	5.547525236924751	5.60927668305942	host	gene-PA4388			0.40951578615074224
gene-PA3905	48.922053920970484	33.294544747011585	20.79109655010041	28.241480921000363	host	gene-PA3905			3.239322815835374
alg8	1.444726583122052	1.7518205905751987	2.14228441550241	1.7903298843976114	host	alg8			0.034301097704710425
gene-PA0733	10.278197691354027	9.21412128809033	6.530303600575755	8.062044510486139	host	gene-PA0733			0.22713066290864162
gene-PA1063	37.119153710643005	22.21058248764984	17.95833490158333	20.335812273864175	host	gene-PA1063			2.3004918561589056
fabF1	43.49427707038624	31.46945181382676	30.267174300070447	30.051095068492753	host	fabF1			0.9309732933820316
gene-PA0284	13.5993771152243	9.907837766367926	26.688283453805706	22.9501660519537	host	gene-PA0284			2.522512434992879
gene-PA3052	13.034349741671797	9.56269037974535	9.363324764745963	9.85859754850779	host	gene-PA3052			0.21513474889754486
gene-PA3728	54.70593244497616	31.30113321969366	44.020398070203605	61.01295070435289	host	gene-PA3728			2.6631307288453203
nuoH	54.195523528670655	38.07043843674716	30.456119205035215	37.79598337013056	host	nuoH			1.8758782642777334
gene-PA1014	38.28481797944642	28.976488620541428	24.77241399663237	29.761618090101106	host	gene-PA1014			0.7903788161516704
gene-PA0314	19.0332889693955	11.349343514815974	12.262338783205415	11.744212699630754	host	gene-PA0314			0.7321186957294062
aceA	9.30219255230503	7.754769719557505	4.688444911773448	5.432003674261305	host	aceA			0.49682819777461823
gene-PA2149	0.3531553869853905	0.9732336614306658	0.18439067739066126	0.7928191919635156	host	gene-PA2149			0.17703719320180691
gene-PA5407	17.39927416910496	12.732304292324898	10.932276140965905	18.404848004777776	host	gene-PA5407			0.6552649839636856
gene-PA4878	7.2833411729201005	3.3937483765755694	5.345968827521864	6.018989688360652	host	gene-PA4878			0.3588248925653339
algG	3.3127793010780286	4.685476028100944	4.969396546368538	4.8399862803508	host	algG			0.09942741133053379
clpB	31.215218784382355	20.192037333472026	20.52559382532887	28.46638172407949	host	clpB			0.933689574867171
bphO	27.000170785592225	15.954080378452701	9.22047463829526	12.647084110169018	host	bphO			2.7466223540402246
purF	58.06592128762379	28.94691593390692	27.401850446256415	33.23491735426659	host	purF			4.164554524918424
rplP	294.5546246188799	269.81845400489743	168.08011942756121	183.06884550430587	host	rplP			12.871782575743948
gene-PA2728	8.546201106698316	3.82161538079257	4.293787419959536	5.545801531518409	host	gene-PA2728			0.6098239825525422
argJ	33.88986953777783	16.89255569483227	14.751708355482926	15.532616789941368	host	argJ			3.081439351651325
gene-PA2914	5.904059972537734	2.9791135043211954	3.950999078623733	3.1735814748074445	host	gene-PA2914			0.33440089370322873
gene-PA5477	12.447964087084468	6.891167452839038	8.909736276107253	9.068297904620154	host	gene-PA5477			0.4264716119288402
gene-PA4451	326.4612541716323	190.8389555857857	131.99376152663746	146.8994860309399	host	gene-PA4451			29.537123093173502
kynB	28.739257310049414	16.576806990255967	17.238805058668035	18.305231904166963	host	kynB			1.2169705458314393
arsC	6.012639168228972	6.862227154163994	2.9490763753372637	3.517693306508184	host	arsC			0.5577857072904614
gene-PA2503	17.72451402767107	7.858046907484444	6.110036537172365	8.142518638993714	host	gene-PA2503			2.079354704456749
gene-PA4949	39.18339759894166	19.799403692683903	18.7363656304455	23.057325708861796	host	gene-PA4949			2.68982702255278
gene-PA0559	9.97192195770198	5.549660649532118	10.071109135344894	11.993962401780879	host	gene-PA0559			0.5941255542226693
gene-PA0921	87.96217801338612	66.35020486803565	60.61382542524512	73.3159547768261	host	gene-PA0921			1.4504240294810355
gene-PA0827	8.689068890026212	4.394498751101607	5.046514819097995	4.953361135864886	host	gene-PA0827			0.5026673641196742
masA	31.923834361931355	16.502149963218372	12.36671395123687	13.717040531675961	host	masA			3.2830563934018158
gene-JG005_00009	1118.4581384715395	1035.996879043354	812.7744899085251	816.4384564866499	phage	gene-JG005_00009			19.128647383350895
gene-PA1358	29.035745538986802	22.325833842292944	14.037260214890564	12.843670909808951	host	gene-PA1358			2.2117045944697025
gene-PA4371	12.613011701003535	9.258039197027157	9.610488786785414	10.432095570203474	host	gene-PA4371			0.16226847268302433
gene-PA4758.1	160.03665874551464	102.97864282435289	119.8888250266794	153.08267219529048	host	gene-PA4758.1			4.111119524378148
bolA	59.73519501626413	36.32451518692691	27.674871374251303	32.36101395902844	host	bolA			3.90426724513452
gene-PA4459	198.44189480736665	115.70270549793786	119.25056766848917	122.18298451896788	host	gene-PA4459			8.547691024880768
gene-PA3175	3.7590674364694925	1.7686650193307294	1.6754729820593737	2.017114982630252	host	gene-PA3175			0.31247822350768983
sdaB	1.5580384719943698	1.6602221283229006	1.138883595648202	1.9867116222144565	host	sdaB			0.057815571462269115
gene-PA0339	11.237908921570819	7.40352749588328	9.186606962856159	9.225017597918335	host	gene-PA0339			0.19877390221463653
gene-PA0952	17.6550103228087	14.986277708436269	14.118851789889616	16.35561217420984	host	gene-PA0952			0.11465278948056834
gene-PA0257	26.76355995233601	12.043766560204492	16.802600477224004	16.589741591836564	host	gene-PA0257			1.602352609224131
braE	41.676560011010345	19.92800695738055	7.610747265600666	8.695595376736684	host	braE			9.627284717844905
gene-PA2267	6.792630871414651	4.30631482967482	3.746399214542699	3.049834898315838	host	gene-PA2267			0.4449140209083138
gene-PA4383	18.995897182768854	13.343945904772022	16.219176849542617	22.17540055521702	host	gene-PA4383			0.6061480203706134
gene-PA2299	3.7759373976477946	2.417512414993774	4.361208301643919	3.133855701993384	host	gene-PA2299			0.15336992184918077
gene-PA2189	2.319371865877024	4.119145712974116	2.5027296806916235	2.429883685639531	host	gene-PA2189			0.19252114013283494
sdhA	206.9185814354756	128.36309758859386	88.88098646872996	104.0315611594847	host	sdhA			15.652375498197259
gene-PA0668.3	1861.997837536248	2490.4665224828595	1375.4549794162667	1237.555290428039	host	gene-PA0668.3			138.31358094633396
gene-PA2072	2.281832899261673	1.7923251129006368	1.9856637686635947	1.8560218077758601	host	gene-PA2072			0.017903753683593485
gene-PA4071	1.9268011528270268	2.0422778905669414	0.8512543707517055	0.9982127650110584	host	gene-PA4071			0.1960377125011459
gene-PA0842	3.7250517845903715	1.8723389604427798	1.504573561706108	2.0512005138515526	host	gene-PA0842			0.31767401003369505
gene-PA4478	29.31364541378239	15.480196802855096	15.45321672052725	20.282826832817108	host	gene-PA4478			1.5876794694001324
