ID	length	phrog	annot	category	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	color	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism
gene-phage515_00124	640	2665	virion structural protein	head and packaging	2665	1087	0.826	0.0	2665	1232.713745	0.0	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00125	124	2671	tail fiber protein	tail	2671	199	0.779	3.4500000000000002e-62	2671	212.912033	2.3596826060916558e-63	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00126	458	2691	tail fiber protein	tail	2691	740	0.789	4.804e-243	2691	866.395264	9.483595917458149e-261	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00127	582	9690	DNA helicase	DNA, RNA and nucleotide metabolism	9690	302	0.536	2.0249999999999998e-94	16	496.946838	2.6276867516855232e-148	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00128	537	1098	HTH DNA binding protein	DNA, RNA and nucleotide metabolism	1098	437	0.456	8.799999999999999e-137	1098	632.992981	8.771987076520758e-190	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00129	480	19	DnaB-like replicative helicase	DNA, RNA and nucleotide metabolism	19	147	0.255	1.212e-39	19	329.734589	8.814597686573786e-98	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00130	345	100	SbcD-like subunit of palindrome specific endonuclease	DNA, RNA and nucleotide metabolism	100	138	0.268	8.163e-37	100	365.711273	1.3608194726417799e-108	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00131	125	2773	hypothetical protein	unknown function	2773	156	0.853	7.744e-48	2773	245.817123	1.6723224914144383e-73	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00132	639	21388	exonuclease	DNA, RNA and nucleotide metabolism	21388	209	0.7	7.093e-65	77	611.529968	7.664001013760037e-183	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00133	198	1070	anti-sigma factor	moron, auxiliary metabolic gene and host takeover	1070	159	0.443	7.691999999999999e-47	1070	244.009979	2.2143195986964837e-72	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00134	355	32622	DNA primase/helicase	DNA, RNA and nucleotide metabolism	32622	145	0.981	2.1249999999999998e-44	47	306.685303	9.68335864771949e-91	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00135	112	1291	hypothetical protein	unknown function	1291	98	0.497	3.329e-27	1291	124.888351	2.6723474516523688e-36	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00136	150	1095	hypothetical protein	unknown function	1095	90	0.401	3.798e-24	1095	143.151627	9.211695842370474e-42	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00137	202	244	RusA-like Holliday junction resolvase	DNA, RNA and nucleotide metabolism	244	111	0.403	4.612e-31	244	223.96257	3.7623788872470633e-66	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00138	130	883	flavodoxin	moron, auxiliary metabolic gene and host takeover	883	107	0.468	5.8290000000000006e-30	883	164.189957	2.8934289855617453e-48	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00139	704	3844	NrdA-like aerobic NDP reductase large subunit	moron, auxiliary metabolic gene and host takeover	3844	332	0.405	8.3e-102	84	685.828552	2.0426244514715405e-205	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00140	349	86	ribonucleoside diphosphate reductase small subunit	DNA, RNA and nucleotide metabolism	86	208	0.362	7.554e-61	86	329.904358	5.314135373970267e-98	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00141	109	2797	hypothetical protein	unknown function	2797	164	0.732	4.996e-50	2797	192.519592	3.0356249328212485e-57	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00142	106	22	thioredoxin domain	DNA, RNA and nucleotide metabolism	22	42	0.283	8.346e-08	22	50.024845	6.727995484169378e-13	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00143	198	1054	hypothetical protein	unknown function	1054	235	0.606	6.692000000000001e-72	1054	298.863678	5.38762256966784e-89	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00144	101	379	DNA binding protein	DNA, RNA and nucleotide metabolism	379	85	0.44	2.674e-22	379	138.400604	2.182532366896532e-40	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00145	290	4008	DNA polymerase	DNA, RNA and nucleotide metabolism	4008	451	0.762	1.86e-144	4008	464.746185	1.736353575820385e-139	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00146	170	2340	endonuclease	DNA, RNA and nucleotide metabolism	2340	199	0.602	3.9109999999999997e-61	2340	199.854523	6.591067065530351e-59	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00147	447	4008	DNA polymerase	DNA, RNA and nucleotide metabolism	4008	142	0.864	1.514e-38	17	173.969589	9.238770820259489e-51	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00148	235	59	HNH endonuclease	DNA, RNA and nucleotide metabolism	59	101	0.502	3.061e-27	59	151.080933	1.1909677454590513e-43	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00149	286	2573	DNA polymerase	DNA, RNA and nucleotide metabolism	2573	346	0.628	4.648e-110	2573	419.327057	2.1604348748006643e-125	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00150	80	3621	hypothetical protein	unknown function	3621	160	0.94	2.202e-49	3621	189.537537	1.2246081148583066e-56	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00151	160	1069	hypothetical protein	unknown function	1069	209	0.654	6.844e-65	1069	185.79277	2.979357286392088e-54	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00152	423	2672	hypothetical protein	unknown function	2672	726	0.831	5.9879999999999994e-239	2672	823.07428	1.0367912585675982e-247	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00153	74	8290	RecA or Sak4, length ?	other	8290	126	0.822	1.041e-37	8290	155.870132	4.142688692514411e-46	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00154	322	4645	endonuclease	DNA, RNA and nucleotide metabolism	4645	233	0.501	1.4570000000000001e-71	4645	463.069916	7.736296576802212e-139	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00155	315	97	UvsX-like recombinase	other	97	264	0.46	3.2340000000000004e-79	97	213.411499	1.5310817789949594e-62	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00156	117	1089	hypothetical protein	unknown function	1089	144	0.618	8.058e-43	1089	160.423019	3.255071736204231e-47	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00157	220	1025	RNA polymerase sigma factor	transcription regulation	1025	198	0.533	2.3779999999999998e-60	1025	280.639862	1.7630115473841018e-83	#a861e3	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00158	210	1240	Ig domain containing protein	other	1240	137	0.483	9.974999999999999e-40	1240	186.006241	7.324348160607807e-55	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00159	170	341	major tail protein	tail	341	178	0.545	6.206e-54	341	198.956039	9.009120930011927e-59	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00160	75	1696	major tail protein	tail	1696	82	0.552	2.777e-22	341	71.504601	1.5827741762421866e-19	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00161	86	2673	hypothetical protein	unknown function	2673	153	0.846	8.826e-47	2673	161.056	1.2292547588622375e-47	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00162	251	2721	hypothetical protein	unknown function	2721	410	0.794	1.198e-132	2721	427.567505	2.6317131464089875e-128	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00163	416	284	exonuclease	DNA, RNA and nucleotide metabolism	284	183	0.361	5.595e-52	284	388.15329	8.302944601297306e-116	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00164	122	2892	hypothetical protein	unknown function	2892	145	0.659	1.492e-43	2892	200.024902	1.9390762351345125e-59	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00165	103	3644	hypothetical protein	unknown function	3644	218	0.994	3.233e-69	3644	236.062073	7.781521036077983e-71	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00166	178	1080	hypothetical protein	unknown function	1080	194	0.562	5.235e-59	1080	244.600525	1.0409333358837897e-72	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00167	255	984	hypothetical protein	unknown function	984	209	0.502	3.887e-64	984	342.047974	3.6831654881154e-102	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00168	148	21462	hypothetical protein	unknown function	21462	198	0.975	2.2229999999999998e-61	2356	248.152664	5.626215193372276e-74	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00169	287	1113	hypothetical protein	unknown function	1113	198	0.395	1.094e-58	1113	330.851746	1.2994162557811166e-98	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00170	243	1007	hypothetical protein	unknown function	1007	252	0.576	1.5280000000000002e-78	1007	342.272156	2.486283312175846e-102	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00171	152	1104	virion structural protein	head and packaging	1104	152	0.516	4.02e-45	1104	183.453888	4.5050884833601806e-54	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00172	147	1303	DNA binding protein	DNA, RNA and nucleotide metabolism	1303	129	0.501	1.909e-36	1303	173.853439	5.763725659784323e-51	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00173	234	2726	hypothetical protein	unknown function	2726	360	0.754	9.705e-116	2726	390.445068	4.8055059421015944e-117	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00174	132	2863	hypothetical protein	unknown function	2863	212	0.779	2.0519999999999998e-66	2863	256.10611	1.2004761704354058e-76	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00174A	20	8916	PufA cytochrome subunit	moron, auxiliary metabolic gene and host takeover	8916	42	0.942	1.557e-09	8916	59.730473	3.4547041027339616e-16	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00175	80	3157	hypothetical protein	unknown function	3157	138	0.82	1.5099999999999998e-41	3157	165.407257	5.065800016908808e-49	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00176	54	6754	hypothetical protein	unknown function	6754	109	0.938	4.532e-32	6754	142.666885	5.3709480859732094e-42	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00176A	59	7869	hypothetical protein	unknown function	7869	121	0.956	3.1570000000000004e-36	7869	151.464767	1.018862259900301e-44	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00177	58	3664	DNA sliding clamp inhibitor arrest of S.aureus DNA synthesis	DNA, RNA and nucleotide metabolism	3664	120	0.965	5.6530000000000004e-36	3664	148.988052	5.631433591052554e-44	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00178	177	3854	ribulose-1,5-bisphosphate carboxylase/oxygenase small subunit	moron, auxiliary metabolic gene and host takeover	3854	311	0.856	8.703e-100	3854	378.886993	1.2492647960163549e-113	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00179	82	4009	hypothetical protein	unknown function	4009	137	0.801	2.2869999999999998e-41	4009	162.601242	5.2282181162292556e-48	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00180	58	3524	hypothetical protein	unknown function	3524	101	0.822	3.171e-29	3524	126.389053	8.565803046462087e-37	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00181	98	3128	hypothetical protein	unknown function	3128	158	0.804	2.928e-48	3128	179.191101	2.9892788776435373e-53	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00182	60	3640	membrane protein	moron, auxiliary metabolic gene and host takeover	3640	127	0.987	2.086e-38	3640	144.007507	2.3934186570059313e-42	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00183	122	3669	hypothetical protein	unknown function	3669	236	0.916	7.471e-75	3669	255.835846	1.2133555576895894e-76	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00184	115	2988	hypothetical protein	unknown function	2988	136	0.69	8.908e-41	2988	194.26506	9.706236247561147e-58	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00185	92	3804	hypothetical protein	unknown function	3804	171	0.883	4.1269999999999994e-53	3804	192.764633	1.7080739488775787e-57	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00186	101	3143	hypothetical protein	unknown function	3143	192	0.902	3.372e-60	3143	204.435745	4.395333758488262e-61	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00187	116	3752	hypothetical protein	unknown function	3752	240	0.973	1.729e-76	3752	259.969666	5.1808928395454005e-78	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00188	200	4208	HNH endonuclease	DNA, RNA and nucleotide metabolism	4208	419	0.988	5.69e-137	4208	473.459991	1.1884431907215946e-142	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00189	59	3701	hypothetical protein	unknown function	3701	117	0.93	5.473e-35	3701	145.716339	6.255442737054122e-43	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00189A	22	9189	PufB cytochrome subunit	moron, auxiliary metabolic gene and host takeover	9189	43	0.886	6.753e-10	9189	53.844585	2.4700097067200186e-14	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00189B	24	8782	PufC cytochrome	moron, auxiliary metabolic gene and host takeover	8782	51	0.963	1.283e-12	8782	70.013611	2.6438362939357214e-19	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00190	133	1486	membrane protein	moron, auxiliary metabolic gene and host takeover	1486	116	0.466	5.4329999999999996e-33	1486	162.718674	9.556526925465552e-48	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00190A	86	11913	hypothetical protein	unknown function	11913	185	1.0	4.775e-58	11913	200.885361	4.231227041559173e-60	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00191	34	13482	hypothetical protein	unknown function	13482	80	1.0	1.9389999999999998e-22	13482	94.079597	6.96409164043124e-27	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00192	95	1486	membrane protein	moron, auxiliary metabolic gene and host takeover	1486	67	0.331	4.888e-16	1486	105.835007	3.696233049205644e-30	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00193	38	4580	transcription factor	transcription regulation	4580	48	0.629	6.307e-11	4580	88.22171	5.523229700378021e-25	#a861e3	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00194	87	32014	hypothetical protein	unknown function	32014	173	0.938	3.536e-52	4584	184.895447	4.3072354048160966e-55	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00195	59	4743	hypothetical protein	unknown function	4743	86	0.705	5.7e-24	4743	119.031067	1.1665143793076424e-34	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00196	87	4418	hypothetical protein	unknown function	4418	180	0.969	4.204e-56	4418	199.513794	1.3608050904043637e-59	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00197	105	4081	hypothetical protein	unknown function	4081	198	0.894	4.903e-62	4081	224.301956	4.0752070016894654e-67	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00198	226	4650	hypothetical protein	unknown function	4650	404	0.859	3.1080000000000003e-131	4650	464.881561	7.1138546526408395e-140	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00199	52	4430	hypothetical protein	unknown function	4430	93	0.838	1.8280000000000002e-26	4430	111.635872	2.650612476694941e-32	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00200	66	3453	hypothetical protein	unknown function	3453	115	0.814	1.071e-33	3453	148.872101	6.719845943541141e-44	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00201	96	4096	hypothetical protein	unknown function	4096	186	0.914	5.703e-58	4096	201.078369	4.473202095997313e-60	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00202	102	1099	hypothetical protein	unknown function	1099	76	0.495	3.3020000000000004e-20	1099	86.408096	2.243647328908903e-24	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00203	302	619	ribose-phosphate pyrophosphokinase	other	619	221	0.421	2.1129999999999998e-66	619	304.951416	8.720328414502501e-91	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00204	489	448	nicotinamide phosphoribosyl transferase	other	448	619	0.641	2.945e-200	448	728.898315	6.460637761327919e-219	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00205	81	4028	hypothetical protein	unknown function	4028	168	0.971	4.13e-52	4028	180.984665	8.793931625583608e-54	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00206	130	3847	hypothetical protein	unknown function	3847	236	0.867	8.004e-75	3847	267.957855	2.9956420117299406e-80	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00207	73	4340	hypothetical protein	unknown function	4340	155	0.99	9.497e-48	4340	169.320526	2.5649769442874586e-50	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00208	103	3224	hypothetical protein	unknown function	3224	104	0.555	8.382e-30	3224	144.013153	2.401021147039545e-42	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00209	169	4855	endolysin	lysis	4855	318	0.897	1.5570000000000002e-102	4855	359.695007	3.728736530745164e-108	#f35f49	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00210	109	4637	hypothetical protein	unknown function	4637	147	0.78	9.935e-45	4637	188.034286	6.361437631368639e-56	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00211	64	4983	hypothetical protein	unknown function	4983	128	0.934	2.399e-38	4983	147.635345	1.859489411424055e-43	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00212	104	5741	hypothetical protein	unknown function	5741	209	0.946	6.689999999999999e-66	5741	223.767776	7.283033341923835e-67	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00213	55	5729	hypothetical protein	unknown function	5729	118	0.994	4.646e-35	5729	142.861465	4.363570686985294e-42	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00214	33	7862	hypothetical protein	unknown function	7862	65	0.905	3.068e-17	7862	93.058441	1.4824652202649777e-26	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00216	99	654	hypothetical protein	unknown function	654	108	0.556	1.165e-30	654	115.744873	1.884821849119343e-33	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00217	61	3204	hypothetical protein	unknown function	3204	93	0.729	2.8990000000000005e-26	3204	112.018875	2.97760736957699e-32	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00218	96	654	hypothetical protein	unknown function	654	102	0.538	1.8400000000000002e-28	654	116.802933	8.819305541112831e-34	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00219	95	654	hypothetical protein	unknown function	654	76	0.426	1.566e-19	654	100.855042	8.259915285524542e-29	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00220	97	654	hypothetical protein	unknown function	654	106	0.557	5.667e-30	654	125.711823	1.4730160745027935e-36	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00221	85	1099	hypothetical protein	unknown function	1099	94	0.593	2.85e-26	1099	124.351295	3.235810829516886e-36	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00222	79	1099	hypothetical protein	unknown function	1099	92	0.595	1.392e-25	1099	123.248016	7.149645717634363e-36	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00223	115	3522	hypothetical protein	unknown function	3522	241	0.984	8.753e-77	3522	257.737335	1.8728692955270026e-77	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00224	112	3077	hypothetical protein	unknown function	3077	201	0.857	5.490000000000001e-63	3077	210.499969	9.446103717362672e-63	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00225	102	2601	hypothetical protein	unknown function	2601	151	0.722	1.025e-45	2601	179.83374	2.182688256843753e-53	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00226	94	3164	hypothetical protein	unknown function	3164	188	0.94	1.117e-58	3164	201.409088	2.865713576601296e-60	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00227	63	3388	hypothetical protein	unknown function	3388	118	0.88	4.888e-35	3388	144.587738	1.550073936646931e-42	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00228	162	59	HNH endonuclease	DNA, RNA and nucleotide metabolism	59	102	0.384	8.716e-28	59	145.678665	5.1962330402537216e-42	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00229	52	3325	TreN-like membrane protein	other	3325	91	0.821	8.946e-26	3325	119.484055	1.0787038165419318e-34	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00230	43	3837	hypothetical protein	unknown function	3837	87	0.934	1.3359999999999999e-24	3837	116.128838	8.583300826111489e-34	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00231	78	3480	hypothetical protein	unknown function	3480	150	0.907	5.446e-46	3480	173.429413	1.5267631514923344e-51	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00232	156	2543	hypothetical protein	unknown function	2543	98	0.453	2.115e-27	2543	269.689514	1.721287790289343e-80	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00233	41	7733	hypothetical protein	unknown function	7733	82	0.929	3.957e-23	7733	112.365273	1.2309085310621251e-32	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-phage515_00234	59	4863	hypothetical protein	unknown function	4863	121	0.956	3.1570000000000004e-36	4863	146.481216	3.3648112988386904e-43	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
